"koi_disposition","kepid","kepoi_name","tce_time0bk","tce_num_transits","tce_full_conv","tce_cap_stat","tce_fwm_pdeco","tce_steff_sn","tce_fwm_prao_sn"
"FALSE POSITIVE",5026187,"K06499.01",134.523,298,1,8.46,1.105e-05,36.6703910614525,0.0482312138728324
"FALSE POSITIVE",5031882,"K06501.01",131.702,1341,1,11.62,-1.159e-06,30.14,1.67784431137725
"FALSE POSITIVE",5036516,"K06502.01",132.567,84,1,-242.5,-0.08912,27.5786802030457,-30.0074626865672
"FALSE POSITIVE",5036530,"K06503.01",131.939,501,1,5.555,3.151e-05,71.9659090909091,-1.29427710843373
"FALSE POSITIVE",5036538,"K06504.01",132.52,1266,1,1486,0,28.26,0
"FALSE POSITIVE",5042785,"K06507.01",132.709,826,1,27.79,0,22.1741741741742,0.00819105691056911
"FALSE POSITIVE",5078879,"K06508.01",131.624,993,1,53.28,0.001081,36.5284090909091,-5.78738738738739
"FALSE POSITIVE",5080346,"K06509.01",132.276,454,1,4.278,6.424e-05,25.0026455026455,-1.78564102564103
"FALSE POSITIVE",5080652,"K06510.01",133.095,0,0,732.1,-0.0003544,33.8588957055215,0.0173654822335025
"FALSE POSITIVE",5083252,"K06512.01",131.548,0,0,11.11,-3.455e-05,30.6067961165048,1.01984924623116
"FALSE POSITIVE",5091614,"K06515.01",138.392,67,1,2547,-0.002899,31.9947368421053,-0.663414634146341
"FALSE POSITIVE",5095269,"K06518.01",133.867,74,1,3497,0.0002425,33.4639175257732,0.0353137254901961
"FALSE POSITIVE",5111801,"K06521.01",132.035,1917,1,0,-2.383e-05,28.1234042553191,1.26076335877863
"FALSE POSITIVE",5112198,"K06522.01",133.529,344,1,10.07,0.0001554,30.4347826086956,1.30150602409639
"FALSE POSITIVE",5113809,"K06523.01",132.963,695,1,5.929,0.0001667,30.3302752293578,2.47844036697248
"FALSE POSITIVE",5115178,"K06524.01",132.84,81,1,736.9,0.009533,30.0927835051546,2.99768518518519
"FALSE POSITIVE",5125048,"K06528.01",132.086,2367,1,8.074,-8.778e-08,30.2735426008969,2.76083333333333
"FALSE POSITIVE",5126627,"K06529.01",131.594,1294,1,7.025,8.303e-05,0,-1.50210970464135
"FALSE POSITIVE",5164794,"K06531.01",131.996,1009,1,-15.77,3.228e-05,0,5.91700680272109
"CANDIDATE",5171707,"K06532.01",132.116,1597,1,5.72,0.0002388,32.9768786127168,-0.0633333333333333
"FALSE POSITIVE",5172274,"K06533.01",133.212,114,1,3.761,3.531e-05,23.9756097560976,-1.1966049382716
"FALSE POSITIVE",5174492,"K06534.01",132.545,1189,1,0,-1.672e-05,20.8771498771499,-1.65300546448087
"FALSE POSITIVE",5174920,"K06535.01",132.234,1409,1,5.991,7.075e-06,22.2109589041096,2.24796274738067
"FALSE POSITIVE",5181455,"K06536.01",133.554,243,1,1402,-0.02333,25.6763485477178,-0.101031746031746
"FALSE POSITIVE",5193386,"K06537.01",147.203,52,1,280.1,0,74.3181818181818,0.0861565217391304
"CANDIDATE",5193439,"K06538.01",240.684,10,1,2.958,-2.857e-05,23.863813229572,0.855056179775281
"FALSE POSITIVE",5199978,"K06540.01",131.872,1889,1,2.286,-0.0002739,55.5795454545455,-10.2194444444444
"FALSE POSITIVE",5211470,"K06541.01",132.751,547,1,183.3,8.967e-05,40.1452991452991,0.0108767313019391
"FALSE POSITIVE",5211470,"K06541.02",132.274,1096,1,17.21,-0.0003895,40.1452991452991,-8.07925407925408
"FALSE POSITIVE",5216727,"K06543.01",131.927,888,1,1197,0,30.4951923076923,0
"FALSE POSITIVE",5218014,"K06544.01",138.334,124,1,134.7,0.002233,37.4705882352941,-0.0473333333333333
"FALSE POSITIVE",5255552,"K06545.01",137.597,31,1,387.2,-0.0006526,33.8125,-0.0262439024390244
"CANDIDATE",5263167,"K06546.01",134.379,391,1,5.434,-0.0001264,27.59375,-1.73910256410256
"FALSE POSITIVE",5266937,"K06547.01",132.873,0,0,211.4,0,37.2434210526316,0
"FALSE POSITIVE",5269407,"K06548.01",131.676,1395,1,1139,0,33.5151515151515,-0.00324173913043478
"FALSE POSITIVE",5272571,"K06550.01",131.991,1046,1,8.33,-2.861e-06,77.8507462686567,-3.78863636363636
"FALSE POSITIVE",5282656,"K06551.01",131.838,702,1,-21.03,0.001471,26.0254237288136,-18.0859375
"FALSE POSITIVE",5284133,"K06552.01",134.675,122,0,12970,0.009169,22.1304347826087,-0.0152269129287599
"FALSE POSITIVE",5285607,"K06553.01",132.427,555,1,1478,-0.0005796,33.5181347150259,0.0300875273522976
"FALSE POSITIVE",5286786,"K06554.01",138.553,110,1,53.33,-0.0009199,33.6732026143791,1.52031802120141
"FALSE POSITIVE",5288543,"K06555.01",131.807,629,1,888.1,-0.003054,26.104,-0.0417120418848168
"FALSE POSITIVE",5294739,"K06556.01",135.063,0,0,233.2,-0.03045,18.4074074074074,0
"CANDIDATE",5295206,"K06557.01",137.057,203,1,6.075,-0.0001102,30.2009345794392,0.332724902216428
"FALSE POSITIVE",5298620,"K06558.01",141.459,110,1,-0.5877,0.0001879,33.0794701986755,1.08190954773869
"FALSE POSITIVE",5300878,"K06559.01",131.855,2094,0,1058,-0.07999,33.2916666666667,0.0929479768786127
"FALSE POSITIVE",5306862,"K06561.01",131.862,665,1,1292,-0.003535,30.5192307692308,0
"FALSE POSITIVE",5308778,"K06563.01",137.501,50,1,7.643,4.369e-05,77.5846153846154,-0.304589371980676
"FALSE POSITIVE",5310435,"K06564.01",133.155,277,1,532.4,0.002113,25.5330739299611,0
"FALSE POSITIVE",5343976,"K06565.01",134.727,239,1,1996,-0.001531,30.4032258064516,0.0717410714285714
"FALSE POSITIVE",5347537,"K06566.01",228.841,4,1,353.2,0.01094,30.7096774193548,-0.876623376623377
"FALSE POSITIVE",5347784,"K06567.01",134.013,283,1,1000,-0.03791,33.3630952380952,-0.0301751592356688
"CANDIDATE",5353938,"K06568.01",136.192,212,1,6.024,4.16e-05,36.5794392523365,0.144302325581395
"FALSE POSITIVE",5359678,"K06569.01",133.124,431,1,638.6,0.009397,33.1614583333333,-0.0125619596541787
"FALSE POSITIVE",5385469,"K06571.01",141.722,109,1,2.967,-7.309e-05,23.0095541401274,0.298141891891892
"FALSE POSITIVE",5385667,"K06573.01",141.485,112,1,1.079,-6.802e-05,33.4157303370786,-1.49611231101512
"FALSE POSITIVE",5389184,"K06575.01",132.299,1256,1,-3.523,-0.001195,33.3465909090909,-9.18785310734463
"FALSE POSITIVE",5393558,"K06576.01",137.246,133,1,845.5,-0.2581,30.7305699481865,-6.75249500998004
"FALSE POSITIVE",5397905,"K06577.01",132.257,1089,1,-3.157,6.245e-05,33.36875,-13.2535211267606
"FALSE POSITIVE",5444392,"K06578.01",131.795,1773,0,1284,0,67.5232558139535,0
"CANDIDATE",5456979,"K06579.01",131.572,326,1,6.71,-4.544e-05,27.7788461538462,0.139408866995074
"FALSE POSITIVE",5460835,"K06580.01",144.154,50,1,2183,-0.006607,30.3762376237624,0.0623233082706767
"FALSE POSITIVE",5462901,"K06581.01",136.181,198,1,616.1,0.09476,26.1927710843374,0.249809160305344
"CANDIDATE",5466109,"K06582.01",133.926,555,1,5.847,-3.631e-05,27.6933333333333,-1.71310344827586
"FALSE POSITIVE",5471010,"K06583.01",141.51,110,1,2.475,0.000243,30.5388888888889,-3.58030303030303
"FALSE POSITIVE",5471415,"K06586.01",141.504,112,1,-34.44,0,21.1975609756098,-14.0030959752322
"FALSE POSITIVE",5471480,"K06587.01",141.567,112,1,0.3747,0.0005149,30.484375,-0.251607142857143
"FALSE POSITIVE",5475712,"K06588.01",132.679,902,0,496.8,0.01583,31.1132075471698,0
"FALSE POSITIVE",5479973,"K06589.01",131.869,755,1,834.1,-0.002018,26.2933884297521,-0.118921933085502
"FALSE POSITIVE",5513833,"K06591.01",131.855,1381,1,-4.981,0.0002172,83.4871794871795,-0.0909633027522936
"FALSE POSITIVE",5529501,"K06592.01",132.556,885,1,2.272,-5.948e-06,71.7209302325582,0.61045871559633
"FALSE POSITIVE",5529560,"K06593.01",131.838,1495,1,1.339,8.766e-06,24.0711462450593,-1.37987152034261
"FALSE POSITIVE",5530881,"K06594.01",132.962,0,0,1544,0,33.5412371134021,1.93533834586466
"FALSE POSITIVE",5534476,"K06595.01",133.49,622,1,13.96,-3.852e-05,74.5869565217391,2.22330097087379
"FALSE POSITIVE",5534702,"K06596.01",131.647,656,0,513.6,-0.000561,77.0114942528736,0.00379739130434783
"FALSE POSITIVE",5535280,"K06597.01",146.139,20,1,1213,-0.03336,33.268156424581,0.837130801687764
"FALSE POSITIVE",5553624,"K06599.01",139.729,0,0,441.3,0.01064,66.7349397590361,-0.704054054054054
"CANDIDATE",5597361,"K06601.01",135.454,57,1,5.785,7.871e-05,33.3202247191011,-1.2906976744186
"FALSE POSITIVE",5598639,"K06602.01",131.745,1595,1,0,0,26.2397959183673,0
"FALSE POSITIVE",5610698,"K06603.01",132.894,322,1,529.4,0.006488,26.9139344262295,0.0269139784946237
"FALSE POSITIVE",5621294,"K06606.01",131.838,1434,0,0,-0.05293,22.9122340425532,-0.00200485232067511
"FALSE POSITIVE",5621299,"K06607.01",131.834,1427,1,-6.192,-0.0002121,76.8705882352941,5.40140845070422
"FALSE POSITIVE",5622250,"K06608.01",143.194,82,1,3357,0.009778,77.9625,0.0799112903225806
"FALSE POSITIVE",5632781,"K06609.01",131.715,101,0,1705,0,30.235,0.314780487804878
"FALSE POSITIVE",5647638,"K06611.01",132.519,1107,1,15.13,-1.804e-05,29.2676056338028,-0.767307692307692
"FALSE POSITIVE",5653126,"K06612.01",152.852,35,1,409.2,0.009298,31.5104166666667,-0.0041448275862069
"FALSE POSITIVE",5653126,"K06612.02",167.93,30,1,33.19,0.000426,31.5104166666667,-0.00033433014354067
"FALSE POSITIVE",5686974,"K06613.01",134.103,249,1,6.618,4.143e-05,33.4640883977901,-1.29033391915641
"FALSE POSITIVE",5696909,"K06614.01",131.687,2077,1,75.44,-0.0009463,33.6153846153846,10.6181818181818
"FALSE POSITIVE",5700330,"K06616.01",138.58,25,1,1477,0.0002795,67.2976190476191,0.0129955022488756
"CANDIDATE",5702770,"K06617.01",135.427,168,1,6.862,0.0001544,33.3142857142857,-0.724516129032258
"CANDIDATE",5716244,"K06619.01",132.769,809,1,0,-0.03728,28.6315789473684,-0.035488188976378
"FALSE POSITIVE",5725851,"K06620.01",132.378,1185,1,11.22,7.856e-05,28.5744680851064,2.66965517241379
"FALSE POSITIVE",5731312,"K06621.01",135.093,167,1,1450,0,33.4895104895105,-0.538757396449704
"FALSE POSITIVE",5735878,"K06622.01",133.175,80,1,2525,0.00548,33.3333333333333,5.76
"FALSE POSITIVE",5736461,"K06623.01",136.891,178,1,1087,0.008468,33.2307692307692,-1.28561872909699
"FALSE POSITIVE",5737869,"K06624.01",151.521,52,1,3.071,0.0004974,33.4260355029586,-2.57164179104478
"FALSE POSITIVE",5771589,"K06625.01",139.902,93,1,96.18,0.0001413,35.7225433526012,10.984952120383
"FALSE POSITIVE",5781192,"K06626.01",138.343,143,1,2797,-0.0008506,37.3758389261745,0
"FALSE POSITIVE",5802285,"K06627.01",131.983,887,1,58.03,0,32.8675496688742,13.7297297297297
"FALSE POSITIVE",5802470,"K06628.01",134.134,281,1,2249,0.001264,33.4642857142857,0.725449871465296
"FALSE POSITIVE",5807579,"K06629.01",133.695,76,1,3925,-0.006107,28.4028436018957,0.61
"CANDIDATE",5809372,"K06630.01",143.044,39,1,9.458,3.563e-05,33.405,0.754867256637168
"CANDIDATE",5860347,"K06631.01",131.696,402,1,4.529,-5.726e-05,61.0588235294118,-1.56678899082569
"FALSE POSITIVE",5871918,"K06632.01",139.76,108,1,1324,0.01124,50.3417721518987,-0.064422268907563
"FALSE POSITIVE",5894825,"K06633.01",132.717,994,1,4.707,-7.985e-06,23.8846153846154,-0.496722222222222
"FALSE POSITIVE",5894972,"K06634.01",133.661,415,1,8.71,1.429e-06,33.2030456852792,0.704977375565611
"FALSE POSITIVE",5952309,"K06636.01",132.192,1476,1,2.583,-0.0002453,30.2238805970149,-3.42289719626168
"FALSE POSITIVE",5952457,"K06637.01",132.201,1475,1,0.9548,0.0001839,32.7748344370861,-1.18103448275862
"FALSE POSITIVE",5962514,"K06639.01",132.018,227,1,61.88,0.001287,23.9752650176678,0.014130604288499
"FALSE POSITIVE",5962716,"K06640.01",132.393,746,1,1420,0,77.4197530864198,0
"CANDIDATE",5966732,"K06641.01",131.846,807,1,3.778,0.0002496,26.1270491803279,-4.11958762886598
"FALSE POSITIVE",5977541,"K06642.01",132.582,1178,1,-19.09,-0.0002384,23.8463611859838,7.77358490566038
"FALSE POSITIVE",5983348,"K06644.01",150.346,52,1,681.8,0.0008008,28.5071090047393,3.54362416107383
"FALSE POSITIVE",5990753,"K06645.01",133.885,185,1,12.29,0,31.6289308176101,-2.60027397260274
"CANDIDATE",6019971,"K06646.01",135.108,145,1,3.596,6.366e-05,33.2837837837838,0.318981481481481
"FALSE POSITIVE",6029130,"K06647.01",134.746,0,0,880,0.003161,33.2893081761006,-1.2
"FALSE POSITIVE",6041511,"K06649.01",132.211,1373,1,-0.3207,1.147e-05,83.6794871794872,-0.940952380952381
"FALSE POSITIVE",6042116,"K06650.01",136.596,249,1,4518,-0.002113,23.8777429467085,0.00604950495049505
"FALSE POSITIVE",6042663,"K06651.01",151.532,44,1,1918,-0.001142,33.3313609467456,-0.0147246696035242
"FALSE POSITIVE",6044064,"K06652.01",133.687,0,0,260.3,0,28.4391534391534,6.08474576271186
"FALSE POSITIVE",6046311,"K06654.01",132.116,1404,1,4.687,-2.468e-05,30.4927536231884,2.29099678456592
"FALSE POSITIVE",6048106,"K06655.01",132.512,115,1,374.9,0,22.4423076923077,0
"FALSE POSITIVE",6048255,"K06656.01",132.054,2338,1,0,0,23.9638157894737,0
"FALSE POSITIVE",6057750,"K06657.01",131.954,834,1,13.78,1.577e-05,84.2105263157895,-0.665271966527197
"FALSE POSITIVE",6060580,"K06658.01",133.199,578,1,776.2,-0.0005342,36.72,3.68531468531468
"FALSE POSITIVE",6063448,"K06659.01",139.943,19,1,1163,0.04067,25.7807692307692,-0.186965517241379
"FALSE POSITIVE",6103049,"K06662.01",131.889,1614,1,0,0.001157,33.7085714285714,0.0297840531561462
"FALSE POSITIVE",6109688,"K06663.01",140.287,94,1,717.9,0.009108,25.9563636363636,0.083695652173913
"FALSE POSITIVE",6111011,"K06664.01",133.545,93,1,3.272,0.0001191,33.3795180722892,0.0538244514106583
"FALSE POSITIVE",6128141,"K06665.01",132.732,709,1,50.29,0.0002153,30.459595959596,0.912457531143828
"CANDIDATE",6128245,"K06666.01",131.616,1191,1,2.791,-4.729e-05,33.247191011236,0.590774487471526
"FALSE POSITIVE",6131659,"K06667.01",144.568,0,0,4233,0.02291,33.635761589404,0.328169642857143
"FALSE POSITIVE",6146838,"K06668.01",143.672,50,1,1207,0.0183,33.3515151515152,-2.51863857374392
"FALSE POSITIVE",6147573,"K06669.01",137.364,53,1,3326,0.01332,37.4407894736842,0.22780701754386
"FALSE POSITIVE",6152521,"K06670.01",131.895,377,1,-1.304,-1.829e-05,28.7112068965517,0.406617647058823
"FALSE POSITIVE",6185717,"K06671.01",139.431,90,1,642,-0.008722,33.0537634408602,-43.0545454545454
"CANDIDATE",6187508,"K06672.01",132.921,449,1,5.407,0.000353,33.937106918239,0.661261261261261
"FALSE POSITIVE",6205460,"K06673.01",134.586,370,0,479.2,-0.03625,18.3277027027027,-0.0735668789808917
"FALSE POSITIVE",6206751,"K06674.01",132.221,1081,1,997.7,-0.0001694,83.9397590361446,-0.00335511713933416
"FALSE POSITIVE",6207053,"K06675.01",131.855,2214,1,-12.19,-0.000179,33.625,142.466666666667
"FALSE POSITIVE",6220470,"K06677.01",136.505,164,1,3357,0,22.3676470588235,0
"FALSE POSITIVE",6228703,"K06678.01",134.658,325,1,584.9,-0.00183,23.8645833333333,-0.26875
"FALSE POSITIVE",6231401,"K06679.01",137.588,222,1,754.9,0.02509,33.3131868131868,6.67772511848341
"CANDIDATE",6265961,"K06680.01",135.153,184,1,4.926,-0.0002065,74.6666666666667,0.455689424364123
"FALSE POSITIVE",6283224,"K06682.01",132.038,925,1,0,-0.008437,28.4784946236559,-0.00242899628252788
"FALSE POSITIVE",6285094,"K06683.01",132.8,128,1,0.3973,-0.0001582,26.2130434782609,-1.60818713450292
"FALSE POSITIVE",6285396,"K06684.01",132.695,256,1,1.408,0.0002969,28.4954128440367,-0.880628272251309
"FALSE POSITIVE",6285397,"K06685.01",132.686,263,1,4.58,0.0002398,33.3381294964029,0.460125786163522
"FALSE POSITIVE",6292732,"K06686.01",132.634,1076,1,2.494,9.231e-05,67.4597701149425,1.12415902140673
"CANDIDATE",6307000,"K06687.01",131.659,1331,1,6.101,0.0002594,30.3913043478261,-1.86042780748663
"FALSE POSITIVE",6311637,"K06688.01",132.73,835,1,659.7,0.01244,37.141935483871,-0.0564186046511628
"CANDIDATE",6345758,"K06689.01",132.033,313,1,4.56,-7.184e-05,36.7077922077922,0.423039215686275
"FALSE POSITIVE",6364126,"K06690.01",132.872,224,1,-0.5558,0.0001562,28.6761363636364,1.54040697674419
"FALSE POSITIVE",6364195,"K06691.01",132.701,264,1,-0.7229,0.0002559,33.6986301369863,2.55714285714286
"FALSE POSITIVE",6364200,"K06692.01",132.708,264,1,4.135,0.0002148,30.4522613065327,0.261308411214953
"FALSE POSITIVE",6364247,"K06693.01",132.65,264,1,1.719,8.057e-05,33.6271186440678,0.0271294117647059
"FALSE POSITIVE",6364294,"K06694.01",132.847,265,1,3.713,0.0001966,28.5627705627706,1.6295871559633
"FALSE POSITIVE",6367628,"K06696.01",131.909,365,0,136.9,-0.0007366,33.3,0.0908450704225352
"FALSE POSITIVE",6372268,"K06698.01",133.612,257,1,8.379,7.155e-05,26.4078947368421,0.0329864253393665
"FALSE POSITIVE",6384840,"K06699.01",133.371,457,1,6.186,1.275e-05,30.3571428571429,-0.59300518134715
"FALSE POSITIVE",6386784,"K06700.01",132.876,672,1,5.693,-5.891e-05,30.2366071428571,0.06828125
"FALSE POSITIVE",6390236,"K06701.01",131.672,1499,1,-0.9264,-1.985e-05,30.6600985221675,1.01428571428571
"FALSE POSITIVE",6421188,"K06702.01",136.288,63,1,1238,-0.03303,11.2509433962264,4.58955223880597
"FALSE POSITIVE",6421483,"K06703.01",131.904,483,1,198.7,-0.0001581,37.2142857142857,-0.000843071161048689
"CANDIDATE",6423922,"K06705.01",131.595,1014,1,9.689,3.528e-05,28.4188034188034,-0.951822503961965
"CANDIDATE",6436505,"K06707.01",155.198,30,1,4.677,7.864e-05,33.0180722891566,0.373660714285714
"FALSE POSITIVE",6436505,"K06707.02",146.461,53,1,3.068,0.000297,33.0180722891566,-1.55264187866928
"FALSE POSITIVE",6437993,"K06708.01",131.74,962,1,-1.267,4.971e-06,37.3088235294118,-0.999293286219081
"FALSE POSITIVE",6442246,"K06709.01",132.735,603,1,7.34,-1.001e-05,37.0958083832335,-0.056
"FALSE POSITIVE",6443392,"K06710.01",132.279,856,1,0,7.776e-05,25.8577586206897,0.674881516587678
"FALSE POSITIVE",6447326,"K06711.01",132.321,315,1,8.991,-9.383e-05,28.0405405405405,-0.437481910274964
"FALSE POSITIVE",6448768,"K06712.01",131.604,81,1,1579,0.01632,74.320987654321,5.66847826086957
"FALSE POSITIVE",6449291,"K06713.01",133.612,233,1,3.859,-6.754e-05,28.2113402061856,-0.373425499231951
"FALSE POSITIVE",6449552,"K06714.01",135.809,0,0,1613,0.3201,33.4156626506024,0
"CANDIDATE",6452742,"K06715.01",131.869,1949,1,523,0.0003289,33.2485875706215,-2.39102167182663
"FALSE POSITIVE",6464285,"K06716.01",131.943,1591,0,995.1,0.6426,37.0212765957447,0.425663716814159
"FALSE POSITIVE",6466939,"K06717.01",131.898,1173,1,1577,0,33.4966887417218,0
"FALSE POSITIVE",6468938,"K06718.01",135.453,190,1,1511,-0.0003476,33.4088397790055,-0.566120218579235
"FALSE POSITIVE",6471229,"K06719.01",132.801,764,1,8.135,-4.531e-06,37.2,0.793390804597701
"FALSE POSITIVE",6471230,"K06720.01",132.81,763,1,2.085,-9.344e-05,36.5759493670886,-0.09125
"FALSE POSITIVE",6521174,"K06721.01",133.821,162,1,-15.45,-0.003824,33.3195266272189,0
"FALSE POSITIVE",6521542,"K06722.01",132.676,0,0,2237,0.02457,30.3103448275862,0
"FALSE POSITIVE",6522353,"K06723.01",132.124,1583,1,-5.245,-0.0007162,28.5434782608696,-9.27179487179487
"FALSE POSITIVE",6522750,"K06724.01",135.754,0,0,2372,0,66.9651162790698,6.97003745318352
"FALSE POSITIVE",6523216,"K06725.01",138.221,95,1,1409,-5.571e-06,66.8604651162791,2.26330275229358
"FALSE POSITIVE",6531485,"K06726.01",131.801,1970,1,842.8,-0.001152,33.4080459770115,0.717482517482517
"FALSE POSITIVE",6543682,"K06728.01",132.287,1108,0,-1092,0.01296,0,1.16933333333333
"FALSE POSITIVE",6545018,"K06729.01",132.846,0,0,2577,0,36.9872611464968,0
"FALSE POSITIVE",6548447,"K06730.01",133.027,130,1,278.2,-0.02085,30.0344827586207,2.67981651376147
"CANDIDATE",6551106,"K06731.01",133.394,345,1,5.432,-6.406e-05,28.9383886255924,-0.00748292682926829
"FALSE POSITIVE",6584167,"K06732.01",132.054,1419,1,4.461,1.208e-05,28.1963470319635,-3.44690265486726
"CANDIDATE",6584278,"K06733.01",132.103,803,1,3.775,8.183e-05,66.9655172413793,-0.718783068783069
"FALSE POSITIVE",6591789,"K06735.01",134.357,0,0,485.9,0,36.9605263157895,0.93147792706334
"FALSE POSITIVE",6593363,"K06736.01",139.258,73,1,4732,0.001132,37.2969696969697,-2.05382165605096
"FALSE POSITIVE",6594972,"K06737.01",132.988,0,0,1576,-0.008188,33.268156424581,-0.00796206896551724
"FALSE POSITIVE",6595662,"K06738.01",132.598,498,1,1779,-0.002064,33.3591160220994,0
"CANDIDATE",6603765,"K06739.01",139.831,68,1,5.239,-0.0007157,33.3529411764706,-0.657644110275689
"FALSE POSITIVE",6606282,"K06740.01",132.425,1268,1,322.7,0.0005663,23.8285714285714,13.1802935010482
"FALSE POSITIVE",6606669,"K06741.01",132.412,1195,1,1.659,0.0001445,66.9852941176471,0
"FALSE POSITIVE",6607610,"K06742.01",162.163,21,1,635.9,-0.00238,46.1495327102804,-0.406115107913669
"FALSE POSITIVE",6610219,"K06743.01",134.784,238,1,5106,-0.0001508,74.0120481927711,-0.0234163701067616
"FALSE POSITIVE",6610433,"K06744.01",131.862,1469,1,0,0,91.7906976744186,0
"CANDIDATE",6628926,"K06746.01",131.521,69,1,18.96,0.0001817,25.9256198347107,0.687028657616893
"FALSE POSITIVE",6629156,"K06747.01",131.583,1896,1,21.86,-6.43e-05,26.1869918699187,1.94708994708995
"FALSE POSITIVE",6629588,"K06748.01",131.519,595,1,1322,9.548e-05,25.8854961832061,1.25772251308901e-05
"CANDIDATE",6664842,"K06750.01",135.717,256,1,5.575,-1.38e-06,67.4268292682927,-0.304642857142857
"FALSE POSITIVE",6665064,"K06751.01",131.702,292,1,-0.4859,-0.002783,73.8589743589744,5.90379746835443
"FALSE POSITIVE",6665064,"K06751.02",144.964,9,1,6.05,-0.0006913,73.8589743589744,-1.07872611464968
"CANDIDATE",6670610,"K06752.01",137.269,117,1,2.833,-0.0005024,30.3115942028986,0.183964194373402
"FALSE POSITIVE",6672229,"K06754.01",143.209,0,0,756,0.08088,30.436170212766,0
"FALSE POSITIVE",6676725,"K06755.01",132.19,945,1,2.15,0.0003482,28.6898148148148,8.20479302832244
"FALSE POSITIVE",6695889,"K06757.01",132.377,1216,1,632.4,0,28.594470046083,0
"FALSE POSITIVE",6697716,"K06758.01",131.859,1860,1,679.8,-0.0463,33.5562913907285,-0.00684414106939704
"FALSE POSITIVE",6698670,"K06760.01",139.794,125,1,3115,-0.0009429,36.8764705882353,8.28220338983051
"FALSE POSITIVE",6706287,"K06761.01",132.117,0,0,1141,0,28.5130890052356,0
"CANDIDATE",6763884,"K06763.01",132.998,544,1,4.589,5.331e-06,66.9080459770115,1.63729508196721
"FALSE POSITIVE",6766748,"K06764.01",132.512,0,0,1155,0.001227,26.0229007633588,0.599085365853659
