"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_pdeco","tce_ror_sn"
"FALSE POSITIVE",5181455,"K06536.01",-1,-0.02333,57.4633755432178
"FALSE POSITIVE",5193386,"K06537.01",-1,0,4264.22230941472
"CANDIDATE",5193439,"K06538.01",7.0934,-2.857e-05,2.71342358293312
"FALSE POSITIVE",5199978,"K06540.01",8.1214,-0.0002739,2.89655347251482
"FALSE POSITIVE",5211470,"K06541.01",7.2849,8.967e-05,26.8012674683978
"FALSE POSITIVE",5211470,"K06541.02",6.337,-0.0003895,2.42885364590544
"FALSE POSITIVE",5216727,"K06543.01",-1,0,114.363103128857
"FALSE POSITIVE",5218014,"K06544.01",7.9985,0.002233,12.1970123400848
"FALSE POSITIVE",5255552,"K06545.01",-1,-0.0006526,374.529410752976
"CANDIDATE",5263167,"K06546.01",7.13,-0.0001264,1.41285947571219
"FALSE POSITIVE",5266937,"K06547.01",-1,0,-0.21926847
"FALSE POSITIVE",5269407,"K06548.01",-1,0,41.1479366292363
"FALSE POSITIVE",5272571,"K06550.01",7.7274,-2.861e-06,2.89106896950605
"FALSE POSITIVE",5282656,"K06551.01",7.2238,0.001471,1.11135482849987
"FALSE POSITIVE",5284133,"K06552.01",-1,0.009169,194.828837966668
"FALSE POSITIVE",5285607,"K06553.01",-1,-0.0005796,148.941831293137
"FALSE POSITIVE",5286786,"K06554.01",7.136,-0.0009199,3.98749426922459
"FALSE POSITIVE",5288543,"K06555.01",-1,-0.003054,4606.03895914265
"FALSE POSITIVE",5294739,"K06556.01",-1,-0.03045,-0.17026414
"CANDIDATE",5295206,"K06557.01",7.1893,-0.0001102,2.54134258265808
"FALSE POSITIVE",5298620,"K06558.01",6.5965,0.0001879,2.39062928390605
"FALSE POSITIVE",5300878,"K06559.01",-1,-0.07999,-0.4698026
"FALSE POSITIVE",5306862,"K06561.01",-1,-0.003535,3296.52233176136
"FALSE POSITIVE",5308778,"K06563.01",7.9194,4.369e-05,38.5179408879588
"FALSE POSITIVE",5310435,"K06564.01",-1,0.002113,168.073964596802
"FALSE POSITIVE",5343976,"K06565.01",-1,-0.001531,10714.894728431
"FALSE POSITIVE",5347537,"K06566.01",7.6212,0.01094,12.955840542166
"FALSE POSITIVE",5347784,"K06567.01",8.7409,-0.03791,21.144584274355
"CANDIDATE",5353938,"K06568.01",7.1633,4.16e-05,1.09199210441131
"FALSE POSITIVE",5359678,"K06569.01",8.0887,0.009397,9.87606033627258
"FALSE POSITIVE",5385469,"K06571.01",7.0056,-7.309e-05,4.02701982537246
"FALSE POSITIVE",5385667,"K06573.01",6.9972,-6.802e-05,19.8904876741244
"FALSE POSITIVE",5389184,"K06575.01",7.2671,-0.001195,1.59450214606134
"FALSE POSITIVE",5393558,"K06576.01",-1,-0.2581,65.8258943358774
"FALSE POSITIVE",5397905,"K06577.01",7.0922,6.245e-05,1.6192193921198
"FALSE POSITIVE",5444392,"K06578.01",-1,0,456.540927880274
"CANDIDATE",5456979,"K06579.01",7.1914,-4.544e-05,3.69739754216159
"FALSE POSITIVE",5460835,"K06580.01",7.5809,-0.006607,6.46135285296483
"FALSE POSITIVE",5462901,"K06581.01",7.7084,0.09476,35.6321592484459
"CANDIDATE",5466109,"K06582.01",7.2452,-3.631e-05,2.51400439802897
"FALSE POSITIVE",5471010,"K06583.01",6.5002,0.000243,5.37891622051654
"FALSE POSITIVE",5471415,"K06586.01",6.986,0,44.1270782383485
"FALSE POSITIVE",5471480,"K06587.01",7.1075,0.0005149,23.8769996842634
"FALSE POSITIVE",5475712,"K06588.01",-1,0.01583,-0.21459416
"FALSE POSITIVE",5479973,"K06589.01",-1,-0.002018,37.8180866394651
"FALSE POSITIVE",5513833,"K06591.01",-1,0.0002172,0.192833345661852
"FALSE POSITIVE",5529501,"K06592.01",7.3928,-5.948e-06,3.74906911676306
"FALSE POSITIVE",5529560,"K06593.01",7.2997,8.766e-06,0.563724867745289
"FALSE POSITIVE",5530881,"K06594.01",-1,0,-0.40059952
"FALSE POSITIVE",5534476,"K06595.01",7.9764,-3.852e-05,4.18191656528382
"FALSE POSITIVE",5534702,"K06596.01",-1,-0.000561,-0.11514876
"FALSE POSITIVE",5535280,"K06597.01",7.613,-0.03336,17.3260171265707
"FALSE POSITIVE",5553624,"K06599.01",-1,0.01064,-0.45254654
"CANDIDATE",5597361,"K06601.01",7.1929,7.871e-05,1.35062404097174
"FALSE POSITIVE",5598639,"K06602.01",4.0063,0,59.6943560837665
"FALSE POSITIVE",5610698,"K06603.01",-1,0.006488,1035.95154109483
"FALSE POSITIVE",5621294,"K06606.01",-1,-0.05293,-0.21866171
"FALSE POSITIVE",5621299,"K06607.01",7.2869,-0.0002121,2.27796696671326
"FALSE POSITIVE",5622250,"K06608.01",7.6675,0.009778,105.954305458285
"FALSE POSITIVE",5632781,"K06609.01",-1,0,-0.33996051
"FALSE POSITIVE",5647638,"K06611.01",8.4142,-1.804e-05,10.1630318988423
"FALSE POSITIVE",5653126,"K06612.01",8.5965,0.009298,2.57335997249079
"FALSE POSITIVE",5653126,"K06612.02",8.599,0.000426,5.62509313085893
"FALSE POSITIVE",5686974,"K06613.01",7.2743,4.143e-05,12.3563033846329
"FALSE POSITIVE",5696909,"K06614.01",5.6776,-0.0009463,31.8164790244666
"FALSE POSITIVE",5700330,"K06616.01",8.3106,0.0002795,3770.76087280384
"CANDIDATE",5702770,"K06617.01",7.1756,0.0001544,1.35766053734101
"CANDIDATE",5716244,"K06619.01",7.5592,-0.03728,456.782865374029
"FALSE POSITIVE",5725851,"K06620.01",9.7499,7.856e-05,1.46139033892112
"FALSE POSITIVE",5731312,"K06621.01",-1,0,14.2315542633571
"FALSE POSITIVE",5735878,"K06622.01",7.5592,0.00548,5803.2017831871
"FALSE POSITIVE",5736461,"K06623.01",7.5881,0.008468,18.5230146678925
"FALSE POSITIVE",5737869,"K06624.01",7.2329,0.0004974,0.966825859327096
"FALSE POSITIVE",5771589,"K06625.01",7.1616,0.0001413,70.7229217747658
"FALSE POSITIVE",5781192,"K06626.01",13.122,-0.0008506,123.20876023904
"FALSE POSITIVE",5802285,"K06627.01",7.3046,0,142.837854982778
"FALSE POSITIVE",5802470,"K06628.01",-1,0.001264,123.672936495143
"FALSE POSITIVE",5807579,"K06629.01",8.2227,-0.006107,36.022176060296
"CANDIDATE",5809372,"K06630.01",7.5447,3.563e-05,11.0015391962361
"CANDIDATE",5860347,"K06631.01",7.1564,-5.726e-05,1.47111410671663
"FALSE POSITIVE",5871918,"K06632.01",-1,0.01124,79.0380926313999
"FALSE POSITIVE",5894825,"K06633.01",8.5711,-7.985e-06,5.29034328036261
"FALSE POSITIVE",5894972,"K06634.01",-1,1.429e-06,4.37071926902289
"FALSE POSITIVE",5952309,"K06636.01",6.7936,-0.0002453,2.20598376282177
"FALSE POSITIVE",5952457,"K06637.01",7.0755,0.0001839,1.09004403785868
"FALSE POSITIVE",5962514,"K06639.01",-1,0.001287,2.26896636884063
"FALSE POSITIVE",5962716,"K06640.01",-1,0,709.261806442456
"CANDIDATE",5966732,"K06641.01",7.1842,0.0002496,1.99796036289338
"FALSE POSITIVE",5977541,"K06642.01",8.4031,-0.0002384,2.5698734024488
"FALSE POSITIVE",5983348,"K06644.01",7.3142,0.0008008,32.8342386684011
"FALSE POSITIVE",5990753,"K06645.01",7.5959,0,10.5044454802592
"CANDIDATE",6019971,"K06646.01",7.1899,6.366e-05,0.518358533568859
"FALSE POSITIVE",6029130,"K06647.01",-1,0.003161,-0.48786972
"FALSE POSITIVE",6041511,"K06649.01",7.057,1.147e-05,1.56393222749969
"FALSE POSITIVE",6042116,"K06650.01",-1,-0.002113,85.8477721338281
"FALSE POSITIVE",6042663,"K06651.01",7.6309,-0.001142,77.8558690311112
"FALSE POSITIVE",6044064,"K06652.01",-1,0,-0.26948645
"FALSE POSITIVE",6046311,"K06654.01",-1,-2.468e-05,1.44655595987551
"FALSE POSITIVE",6048106,"K06655.01",-1,0,80.2847318092479
"FALSE POSITIVE",6048255,"K06656.01",-1,0,1.25455612409261e-05
"FALSE POSITIVE",6057750,"K06657.01",7.1273,1.577e-05,1.25949543495759
"FALSE POSITIVE",6060580,"K06658.01",7.3756,-0.0005342,95.5196899376525
"FALSE POSITIVE",6063448,"K06659.01",7.902,0.04067,227.488508357031
"FALSE POSITIVE",6103049,"K06662.01",-1,0.001157,29.8243067695219
"FALSE POSITIVE",6109688,"K06663.01",7.4251,0.009108,2094.3554655451
"FALSE POSITIVE",6111011,"K06664.01",7.2272,0.0001191,0.718457188493508
"FALSE POSITIVE",6128141,"K06665.01",7.169,0.0002153,22.3054885322014
"CANDIDATE",6128245,"K06666.01",7.1131,-4.729e-05,1.48499186825172
"FALSE POSITIVE",6131659,"K06667.01",-1,0.02291,-0.48613674
"FALSE POSITIVE",6146838,"K06668.01",7.3292,0.0183,46.8186711609903
"FALSE POSITIVE",6147573,"K06669.01",7.5673,0.01332,8.14797847946084
"FALSE POSITIVE",6152521,"K06670.01",-1,-1.829e-05,0.280653120677836
"FALSE POSITIVE",6185717,"K06671.01",7.4191,-0.008722,47.3597647477491
"CANDIDATE",6187508,"K06672.01",7.1207,0.000353,0.892430367489714
"FALSE POSITIVE",6205460,"K06673.01",-1,-0.03625,-0.095614024
"FALSE POSITIVE",6206751,"K06674.01",-1,-0.0001694,176.909850757206
"FALSE POSITIVE",6207053,"K06675.01",7.4854,-0.000179,1.65654583973854
"FALSE POSITIVE",6220470,"K06677.01",-1,0,11155.0998722441
"FALSE POSITIVE",6228703,"K06678.01",8.0789,-0.00183,34.7868827358797
"FALSE POSITIVE",6231401,"K06679.01",-1,0.02509,42.9052616659155
"CANDIDATE",6265961,"K06680.01",7.1596,-0.0002065,1.22541346449431
"FALSE POSITIVE",6283224,"K06682.01",-1,-0.008437,14.8357661484441
"FALSE POSITIVE",6285094,"K06683.01",7.2576,-0.0001582,5.7239172487913
"FALSE POSITIVE",6285396,"K06684.01",7.0172,0.0002969,0.358624961964133
"FALSE POSITIVE",6285397,"K06685.01",7.0001,0.0002398,2.30704382478427
"FALSE POSITIVE",6292732,"K06686.01",7.5675,9.231e-05,3.1459164704179
"CANDIDATE",6307000,"K06687.01",7.0677,0.0002594,0.956906734469666
"FALSE POSITIVE",6311637,"K06688.01",-1,0.01244,2437.96650985004
"CANDIDATE",6345758,"K06689.01",7.0445,-7.184e-05,1.62720405665454
"FALSE POSITIVE",6364126,"K06690.01",7.4422,0.0001562,1.55607090018413
"FALSE POSITIVE",6364195,"K06691.01",7.3998,0.0002559,7.64933782736923
"FALSE POSITIVE",6364200,"K06692.01",7.0237,0.0002148,4.38747707464686
"FALSE POSITIVE",6364247,"K06693.01",7.6256,8.057e-05,2.92917981553889
"FALSE POSITIVE",6364294,"K06694.01",7.8013,0.0001966,2.7940116232496
"FALSE POSITIVE",6367628,"K06696.01",-1,-0.0007366,-0.046325904
"FALSE POSITIVE",6372268,"K06698.01",-1,7.155e-05,6.01959148822414
"FALSE POSITIVE",6384840,"K06699.01",7.1365,1.275e-05,1.11391471431737
"FALSE POSITIVE",6386784,"K06700.01",7.3348,-5.891e-05,4.26032842488531
"FALSE POSITIVE",6390236,"K06701.01",7.4668,-1.985e-05,4.87884605268014
"FALSE POSITIVE",6421188,"K06702.01",7.348,-0.03303,2539.91006253115
"FALSE POSITIVE",6421483,"K06703.01",-1,-0.0001581,1653.9592184153
"CANDIDATE",6423922,"K06705.01",7.318,3.528e-05,1.48253294964746
"CANDIDATE",6436505,"K06707.01",7.1984,7.864e-05,0.774961938481885
"FALSE POSITIVE",6436505,"K06707.02",7.1934,0.000297,1.20141075303186
"FALSE POSITIVE",6437993,"K06708.01",7.8659,4.971e-06,3.5653562147274
"FALSE POSITIVE",6442246,"K06709.01",7.1266,-1.001e-05,2.87150234366213
"FALSE POSITIVE",6443392,"K06710.01",-1,7.776e-05,46.6745540512871
"FALSE POSITIVE",6447326,"K06711.01",6.5428,-9.383e-05,1.40270214171299
"FALSE POSITIVE",6448768,"K06712.01",-1,0.01632,4187.17575166961
"FALSE POSITIVE",6449291,"K06713.01",7.2777,-6.754e-05,3.18991057627591
"FALSE POSITIVE",6449552,"K06714.01",-1,0.3201,-0.5
"CANDIDATE",6452742,"K06715.01",-1,0.0003289,75.0240056344202
"FALSE POSITIVE",6464285,"K06716.01",-1,0.6426,-0.18551509
"FALSE POSITIVE",6466939,"K06717.01",10.938,0,256.078479423424
"FALSE POSITIVE",6468938,"K06718.01",-1,-0.0003476,134.07190579647
"FALSE POSITIVE",6471229,"K06719.01",7.9524,-4.531e-06,3.09745848382944
"FALSE POSITIVE",6471230,"K06720.01",7.793,-9.344e-05,2.21123259370675
"FALSE POSITIVE",6521174,"K06721.01",7.101,-0.003824,1.62662003716928
"FALSE POSITIVE",6521542,"K06722.01",-1,0.02457,-0.46392894
"FALSE POSITIVE",6522353,"K06723.01",6.9899,-0.0007162,1.19141887756738
"FALSE POSITIVE",6522750,"K06724.01",-1,0,-0.40584428
"FALSE POSITIVE",6523216,"K06725.01",7.6344,-5.571e-06,2759.90095326438
"FALSE POSITIVE",6531485,"K06726.01",-1,-0.001152,18.5030811885416
"FALSE POSITIVE",6543682,"K06728.01",-1,0.01296,-0.45643833
"FALSE POSITIVE",6545018,"K06729.01",-1,0,-0.413115
"FALSE POSITIVE",6548447,"K06730.01",-1,-0.02085,5353.42818156364
"CANDIDATE",6551106,"K06731.01",7.1739,-6.406e-05,1.21828366074338
"FALSE POSITIVE",6584167,"K06732.01",8.5184,1.208e-05,1.42723596611185
"CANDIDATE",6584278,"K06733.01",7.6303,8.183e-05,1.61817482276505
"FALSE POSITIVE",6591789,"K06735.01",-1,0,-0.5
"FALSE POSITIVE",6593363,"K06736.01",7.9554,0.001132,8136.34682865706
"FALSE POSITIVE",6594972,"K06737.01",-1,-0.008188,-0.5
"FALSE POSITIVE",6595662,"K06738.01",-1,-0.002064,6579.86921807643
"CANDIDATE",6603765,"K06739.01",7.1819,-0.0007157,0.881055068309274
"FALSE POSITIVE",6606282,"K06740.01",-1,0.0005663,364.366461855062
"FALSE POSITIVE",6606669,"K06741.01",4.9919,0.0001445,4.06236725638582
"FALSE POSITIVE",6607610,"K06742.01",7.3507,-0.00238,863.308613736734
"FALSE POSITIVE",6610219,"K06743.01",-1,-0.0001508,312.733803951102
"FALSE POSITIVE",6610433,"K06744.01",-1,0,2.06033902754776
"CANDIDATE",6628926,"K06746.01",6.8912,0.0001817,8.20806028073571
"FALSE POSITIVE",6629156,"K06747.01",-1,-6.43e-05,10.4500612775156
"FALSE POSITIVE",6629588,"K06748.01",-1,9.548e-05,41.6461142065061
"CANDIDATE",6664842,"K06750.01",7.2622,-1.38e-06,9.141615091526
"FALSE POSITIVE",6665064,"K06751.01",7.082,-0.002783,2.09967673639016
"FALSE POSITIVE",6665064,"K06751.02",7.1964,-0.0006913,0.677274356375475
"CANDIDATE",6670610,"K06752.01",7.1747,-0.0005024,0.70203299419724
"FALSE POSITIVE",6672229,"K06754.01",-1,0.08088,-0.4890382
"FALSE POSITIVE",6676725,"K06755.01",-1,0.0003482,4.80185944300248
"FALSE POSITIVE",6695889,"K06757.01",-1,0,6.9006442488195
"FALSE POSITIVE",6697716,"K06758.01",7.0652,-0.0463,129.666928654156
"FALSE POSITIVE",6698670,"K06760.01",7.642,-0.0009429,5229.70472556579
"FALSE POSITIVE",6706287,"K06761.01",-1,0,-0.22228917
"CANDIDATE",6763884,"K06763.01",7.342,5.331e-06,4.08691314526964
"FALSE POSITIVE",6766748,"K06764.01",-1,0.001227,-0.46173778
"CANDIDATE",6768616,"K06765.01",7.2795,0.0001683,1.27897549672019
"FALSE POSITIVE",6768616,"K06765.02",7.2957,-0.0001484,1.41470592921653
"FALSE POSITIVE",6778289,"K06767.01",-1,0,-0.32314647
"FALSE POSITIVE",6781047,"K06768.01",7.0819,-1.471e-05,7.06817874725084
"FALSE POSITIVE",6781535,"K06769.01",-1,4.583e-05,59.1028490453831
"FALSE POSITIVE",6792124,"K06770.01",8.6411,-2.895e-05,2.56147022722456
"FALSE POSITIVE",6804648,"K06771.01",7.5625,-8.183e-06,4.36456304711603
"FALSE POSITIVE",6806632,"K06772.01",7.3073,-0.01414,6512.93451387944
"FALSE POSITIVE",6841577,"K06773.01",-1,0.001068,4042.30655694843
"CANDIDATE",6842345,"K06774.01",7.1291,0.001935,939.610454250134
"FALSE POSITIVE",6852488,"K06775.01",-1,0.002916,529.579461577971
"CANDIDATE",6853172,"K06776.01",7.1725,-0.0002743,3.43580380448488
"CANDIDATE",6859546,"K06777.01",7.2575,0.0001989,1.28311225974041
"FALSE POSITIVE",6859813,"K06778.01",8.4454,0.0236,122.265433947281
"FALSE POSITIVE",6863840,"K06779.01",-1,0,-0.28611889
"FALSE POSITIVE",6864569,"K06780.01",-1,8.341e-05,-0.015039554
"FALSE POSITIVE",6864859,"K06782.01",-1,0,-0.37686401
"CANDIDATE",6867219,"K06783.01",7.1123,-0.0001953,1.38388784356399
"FALSE POSITIVE",6877673,"K06784.01",-1,-0.003529,-0.45400531
"CANDIDATE",6878408,"K06786.01",7.1584,0.00219,8.21259126843847
"FALSE POSITIVE",6890618,"K06787.01",6.5984,0,21.2491345363278
"FALSE POSITIVE",6927629,"K06789.01",-1,-0.001297,-0.5
"FALSE POSITIVE",6929016,"K06790.01",7.3736,0.0003032,1.34789585099961
"FALSE POSITIVE",6936977,"K06791.01",7.5616,0.003435,13.9307005626726
"FALSE POSITIVE",6939670,"K06792.01",-1,-0.001557,26.7127754638501
"CANDIDATE",6947623,"K06793.01",7.1736,-0.0002168,1.43561430875773
"FALSE POSITIVE",6949550,"K06795.01",-1,-0.001375,62.4776529787116
"FALSE POSITIVE",6950275,"K06796.01",7.2105,0.003294,2.24882557010197
"CANDIDATE",6956176,"K06798.01",7.1005,1.48e-05,2.06217715190395
"FALSE POSITIVE",6962018,"K06799.01",-1,0.1842,390.489138429223
"FALSE POSITIVE",6965293,"K06800.01",7.4227,-0.002655,92.8473567025722
"FALSE POSITIVE",6967430,"K06801.01",7.336,0.0001399,2.16930532487668
"FALSE POSITIVE",7009828,"K06802.01",7.5885,-0.0002417,49.435500321707
"FALSE POSITIVE",7025851,"K06803.01",6.785,-0.01017,23.8667671482992
"FALSE POSITIVE",7031132,"K06804.01",8.2768,1.518e-06,1.76611769076277
"FALSE POSITIVE",7031732,"K06805.01",8.4984,2.274e-05,1.75243016519874
"FALSE POSITIVE",7031767,"K06806.01",6.9436,-2.857e-05,-0.019947815
"FALSE POSITIVE",7031948,"K06807.01",8.745,-0.0003784,0.722394606100238
"FALSE POSITIVE",7031992,"K06808.01",8.2272,3.427e-05,0.713575148648393
"FALSE POSITIVE",7032117,"K06809.01",8.2626,0.0001161,1.49135200132523
"FALSE POSITIVE",7032383,"K06811.01",7.5234,0,1.0023010989077
"FALSE POSITIVE",7033713,"K06813.01",6.9141,-0.000184,1.36348507349785
"FALSE POSITIVE",7033748,"K06814.01",-1,-0.001364,120.554990857544
"FALSE POSITIVE",7049486,"K06815.01",8.0119,0.01401,25.2704297889562
"FALSE POSITIVE",7097571,"K06818.01",-1,0.001832,6197.50651798908
"FALSE POSITIVE",7105574,"K06820.01",7.558,-0.01066,36.8645999070388
"FALSE POSITIVE",7115200,"K06821.01",-1,8.405e-06,1.01179864129479
"FALSE POSITIVE",7115332,"K06822.01",6.6891,0,0.000944298981604663
"FALSE POSITIVE",7115463,"K06823.01",7.1052,-2.869e-05,0.705614714533258
"FALSE POSITIVE",7115597,"K06824.01",8.3911,0.0002143,1.00041151649124
"FALSE POSITIVE",7115878,"K06825.01",6.3369,0.0001972,1.28844063391983
"FALSE POSITIVE",7116043,"K06826.01",-1,-9.212e-05,1.55037181095649
"FALSE POSITIVE",7116226,"K06827.01",8.5353,4.773e-06,0.69727839419107
"FALSE POSITIVE",7116236,"K06828.01",-1,-0.0002073,0.51185789158674
"FALSE POSITIVE",7117513,"K06829.01",7.9957,0.0001298,0.663188861963245
"FALSE POSITIVE",7117541,"K06830.01",-1,-0.03003,62.7240732026086
"FALSE POSITIVE",7118545,"K06831.01",-1,-0.007225,15529.7676257903
"FALSE POSITIVE",7125636,"K06832.01",7.6717,0.006033,71.9955339370739
"FALSE POSITIVE",7128918,"K06833.01",7.5335,-0.02876,740.284528738686
"FALSE POSITIVE",7132015,"K06834.01",7.772,0,0.787008273482185
"FALSE POSITIVE",7137798,"K06836.01",-1,-0.002731,83.2141227661124
"FALSE POSITIVE",7177553,"K06837.01",-1,0.0006972,61.6492740895898
"FALSE POSITIVE",7177892,"K06838.01",-1,0.002219,163.758476579415
"FALSE POSITIVE",7198648,"K06840.01",7.4582,0.000147,1.41234151258962
"FALSE POSITIVE",7199935,"K06841.01",8.1309,2.41e-05,1.86566738317107
"FALSE POSITIVE",7200102,"K06842.01",-1,-0.006318,-0.5
"FALSE POSITIVE",7200225,"K06843.01",7.3384,0,0.0240607183982382
"FALSE POSITIVE",7200301,"K06844.01",7.386,1.142e-05,0.554695290035979
"FALSE POSITIVE",7203179,"K06845.01",-1,0.1004,-0.22161053
"FALSE POSITIVE",7203194,"K06846.01",7.2312,4.487e-05,2.97770780587091
"FALSE POSITIVE",7204073,"K06847.01",-1,1.447e-05,1.73650633008998
"FALSE POSITIVE",7212722,"K06848.01",-1,-0.03419,70.3429417531401
"CANDIDATE",7217088,"K06849.01",7.2469,-0.0001487,0.8320424671676
"FALSE POSITIVE",7280953,"K06850.01",7.9947,4.284e-05,2.67728772048717
"FALSE POSITIVE",7281217,"K06851.01",-1,0,0.00328217227568619
"FALSE POSITIVE",7281229,"K06852.01",7.5257,0,0.0056864028571069
"FALSE POSITIVE",7281399,"K06854.01",8.9287,-1.383e-05,0.865791978030843
"FALSE POSITIVE",7281616,"K06856.01",9.369,2.303e-06,0.89743161330029
"FALSE POSITIVE",7281699,"K06857.01",-1,0.0002579,1.20366044461668
"FALSE POSITIVE",7282008,"K06858.01",6.8552,0.0001713,0.751098401646162
"FALSE POSITIVE",7285616,"K06859.01",8.2793,2.687e-05,3.02486092027513
"CANDIDATE",7335514,"K06860.01",7.2963,2.624e-05,1.89661245498911
"FALSE POSITIVE",7336754,"K06861.01",-1,0.0007177,183.079221835346
"CANDIDATE",7350067,"K06863.01",-1,0,4.94196161756397
"FALSE POSITIVE",7362632,"K06865.01",8.0511,0,0.0136135593897574
"FALSE POSITIVE",7365447,"K06866.01",-1,0.005259,42.8325573186543
"FALSE POSITIVE",7366036,"K06867.01",7.2076,6.141e-06,5.41946260869194
"FALSE POSITIVE",7368103,"K06869.01",-1,0,19.0860267495992
"FALSE POSITIVE",7369523,"K06870.01",-1,0,202.832416477225
"FALSE POSITIVE",7376982,"K06871.01",7.0923,4.434e-05,2.13950927383006
"FALSE POSITIVE",7381695,"K06873.01",7.0034,-0.001285,1.10196562397081
"FALSE POSITIVE",7385387,"K06874.01",7.3348,0.0005946,1.28276298261653
"FALSE POSITIVE",7385478,"K06875.01",-1,0,1317.57480725277
"FALSE POSITIVE",7421876,"K06876.01",7.7785,-7.245e-06,10.4473917505016
"FALSE POSITIVE",7431665,"K06877.01",11.933,0.0002062,83.5381430573506
"CANDIDATE",7447895,"K06878.01",7.2697,0.0001601,-0.021592853
"FALSE POSITIVE",7455553,"K06879.01",7.3203,7.047e-05,23.5278662556449
"FALSE POSITIVE",7456521,"K06880.01",-1,-0.01316,-0.33659955
"FALSE POSITIVE",7461314,"K06881.01",6.7912,0.0006622,2.29227521045168
"CANDIDATE",7461521,"K06882.01",6.6128,-0.0004648,1.65954767549977
"FALSE POSITIVE",7541502,"K06885.01",-1,0.00344,627.069879804328
"FALSE POSITIVE",7541746,"K06886.01",-1,-1.668e-05,1.68493427091243
"FALSE POSITIVE",7584778,"K06887.01",7.8074,9.711e-05,1.96543678872047
"CANDIDATE",7592922,"K06890.01",7.1619,-0.0001953,1.06534639908017
"FALSE POSITIVE",7597703,"K06891.01",-1,0.05567,-0.5
"CANDIDATE",7602351,"K06892.01",7.2683,-0.0002987,1.14127613506573
"FALSE POSITIVE",7605600,"K06893.01",-1,0.001886,1472.56790905703
"FALSE POSITIVE",7622072,"K06894.01",7.2024,0.02498,29.5759154128108
"FALSE POSITIVE",7630658,"K06895.01",-1,-0.07399,154.954735318286
"FALSE POSITIVE",7631194,"K06896.01",8.8715,1.106e-05,3.79552062014087
"FALSE POSITIVE",7668648,"K06899.01",-1,0.01957,4.79860950487271
"FALSE POSITIVE",7670485,"K06900.01",-1,0.02055,26.6796981921766
"FALSE POSITIVE",7670617,"K06901.01",-1,-0.2056,1.91651147923629
"FALSE POSITIVE",7677005,"K06903.01",-1,0.0005181,-0.29820631
"FALSE POSITIVE",7691527,"K06905.01",-1,0,-0.44482286
"CANDIDATE",7700500,"K06907.01",7.2012,6.768e-05,1.46614314353956
"FALSE POSITIVE",7700578,"K06908.01",-1,-0.7512,-0.12682234
"FALSE POSITIVE",7707736,"K06909.01",-1,-0.2485,6.61518950783023
"FALSE POSITIVE",7741048,"K06911.01",7.3018,0.000415,2.87098846603042
"FALSE POSITIVE",7751562,"K06912.01",7.3474,-0.03341,2291.41528692136
"FALSE POSITIVE",7769072,"K06914.01",4.4641,0.0001765,39.4849907814954
"FALSE POSITIVE",7769815,"K06915.01",7.1631,0.002548,1.31949147128973
"FALSE POSITIVE",7777365,"K06916.01",8.6697,-0.0002277,1.10717964894887
"FALSE POSITIVE",7798259,"K06917.01",-1,-0.009345,561.801202581108
"FALSE POSITIVE",7812893,"K06919.01",7.2886,0.0003256,0.743872248622926
"FALSE POSITIVE",7816680,"K06920.01",7.5079,-0.02345,12.8255684119624
"CANDIDATE",7816935,"K06921.01",7.1582,-0.0001514,1.12562105126851
"FALSE POSITIVE",7838639,"K06922.01",-1,-0.01513,193.40635386738
"FALSE POSITIVE",7846730,"K06923.01",-1,-0.03185,-0.41431594
"FALSE POSITIVE",7847927,"K06924.01",7.2096,-0.009759,7.79947810006946
"FALSE POSITIVE",7870250,"K06926.01",8.2685,-0.0001896,1.19614594081218
"FALSE POSITIVE",7885518,"K06928.01",7.0202,8.236e-05,3.19947613300155
"FALSE POSITIVE",7885570,"K06929.01",-1,0,67.8716891281468
"FALSE POSITIVE",7886329,"K06930.01",74.627,0.0004782,257.288578083734
