"koi_disposition","kepid","kepoi_name","tce_dor","tce_chisqgof","tce_slogg_prov","tce_rb_tcount3","tce_fwm_sra","tce_fwm_pdeco","tce_duration_sn","tce_insol_sn","tce_ptemp_sn","tce_fwm_sdeco_sn","tce_dikco_mra_sn"
"CANDIDATE",8374077,"K06179.01",12.590087,758.9,7,0,19.65712,8.99e-05,5.41609822646657,2.37491835401698,6.81457292049247,-0.217205882352941,-2.31503205128205
"FALSE POSITIVE",8517303,"K06181.01",5.2878646,2255,58,0,19.916667,-5.204e-05,117.125984251969,2.90228640192539,16.7965625199668,-4.44117647058824,-1.41571428571429
"CANDIDATE",8590149,"K06182.01",21.99843,380.9,26,0,20.060171,-0.001025,2.86873999542648,6.72777777777778,5.73536779031123,2.05054347826087,-0.162276295133438
"FALSE POSITIVE",8590780,"K06183.01",14.162013,108300000,7,0,20.077958,-0.01499,-3.5,-1138.85,0,-41.7361111111111,-3.04880597014925
"CANDIDATE",8653134,"K06186.01",8.7827219,2726,13,0,20.028755,0.0002405,16.7362428842505,5.29643835616438,14.3343751502621,-2.39,0.609135338345865
"FALSE POSITIVE",8702921,"K06187.01",7.3166295,4794,58,0,19.777664,0,548.904329235703,2.66309184255562,29.2939360529217,0.700505689001264,-0.00801728081321474
"FALSE POSITIVE",8822421,"K06188.01",3.9319054,2814,7,0,19.549794,-4.813e-05,17.0860314523589,4.15065936800199,14.018265281469,-0.331056338028169,0.355414979757085
"FALSE POSITIVE",8957954,"K06189.01",4.9119886,22210000,7,0,19.579057,0.0003186,8110.26237130521,2.29077562144223,0,-264.736842105263,-1.07779411764706
"FALSE POSITIVE",8984706,"K06190.01",19.060173,8680000,7,0,20.062416,-0.009907,5945.4394002499,1.70366649924661,32.7890419344965,-34.0965732087227,-0.302507331378299
"CANDIDATE",9093086,"K06191.01",4.8736382,958.4,7,0,19.560232,-6.833e-05,9.15164369034995,2.30329557157569,13.0423074740367,0.311587982832618,1.02435106382979
"CANDIDATE",9093086,"K06191.02",17.114183,636.8,7,0,19.560216,0.000229,4.05766023350012,2.30337913108058,2.54906062651633,-1.6152380952381,2.05397849462366
"FALSE POSITIVE",9101400,"K06192.01",3.5934253,3755000,7,0,19.735656,-0.0002265,-2.5,-9139.61,0,-108.703703703704,-0.49672131147541
"FALSE POSITIVE",9119652,"K06193.01",6.1657384,3727000,7,0,20.063828,0,-2,-5667.33,0,134.826388888889,2.75967016491754
"CANDIDATE",9145861,"K06194.01",13.003881,952.4,77,0,19.189345,9.397e-06,20.7116104868914,4.5987846240814,4.16372919901161,-0.486086956521739,-0.524555555555556
"FALSE POSITIVE",9153823,"K06195.01",6.5665796,4463,7,0,19.432334,0.0004802,17.184498926675,6.45405887600357,6.80379238309497,-0.568439306358382,-0.220948905109489
"FALSE POSITIVE",9282687,"K06196.01",5.1231219,898700,7,0,19.504847,0.001649,-3,-5573.3,0,-136.311475409836,0.082986646884273
"FALSE POSITIVE",9291629,"K06198.01",132.30048,25080,7,0,19.727118,0.002629,592.761656341702,1.47900763358779,35.8479289940828,-17.020023557126,-0.654045261669024
"FALSE POSITIVE",9343862,"K06201.01",4.7037575,881900,7,0,19.495513,0,-2.5,-25289.99,0,-184.010416666667,-0.683323397913562
"FALSE POSITIVE",9394605,"K06203.01",1.4392011,5838,7,0,19.143613,-0.0005453,10.1676413255361,2.59780210526316,14.6030484222168,5.95792079207921,-16.5396551724138
"FALSE POSITIVE",9471755,"K06204.01",2.8186897,24610,7,0,19.632552,-0.0001218,28.8338127904404,1.08111895621359,4.63749130184855,6.56347826086956,13.8239339752407
"FALSE POSITIVE",9479460,"K06205.01",7.7049353,2247000,7,0,19.807392,0,-3,-23310.05,0,-35.0225563909774,-0.831190476190476
"FALSE POSITIVE",9549472,"K06206.01",10.589813,456300,7,0,19.973951,-0.03947,3090.80962800875,2.75307720999627,32.7717323972744,-271.696428571429,1.03263392857143
"FALSE POSITIVE",9576197,"K06207.01",8.2731142,195500,7,0,19.058968,0.0004386,2760.88270858525,5.20649966147597,33.127126910155,7.54421768707483,0.267098214285714
"FALSE POSITIVE",9579860,"K06208.01",5.0929031,2893,77,0,19.201075,-0.007265,49.8849131617493,0,0,392.110091743119,-5.4563768115942
"CANDIDATE",9655711,"K06209.01",19.940339,302.3,7,0,19.629643,0.0005378,2.0659407138536,2.35860440713536,1.6617970845527,-0.53160621761658,0.538021978021978
"CANDIDATE",9655711,"K06209.02",15.948838,197.4,7,0,19.629668,0.001495,2.2143432715552,2.35823314872349,1.35886564626323,-1.80186046511628,0.559791044776119
"FALSE POSITIVE",9767392,"K06211.01",4.1163955,3441000,7,0,19.365206,0,-3.5,-4708.99,0,-234.48275862069,0.196681614349776
"FALSE POSITIVE",9774400,"K06212.01",3.489872,442800,7,0,19.563542,-0.02907,1118.9889025894,3.01633199464525,36.894882195564,183.59649122807,-46.2529761904762
"FALSE POSITIVE",9839081,"K06213.01",8.6301444,86240,7,0,19.671409,0.0003173,200.7149477029,2.48160684396504,30.3128075709779,-22.856,-0.0175516224188791
"CANDIDATE",10200627,"K06217.01",3.2442907,3988,72,0,19.253058,3.638e-05,11.6114973539483,7.30446448207609,4.97470891869769,0.000174561403508772,0.482887989203779
"FALSE POSITIVE",10228942,"K06219.01",28.15972,3707000,5,0,19.921828,-0.001766,5415.62759767248,1.7408433790587,25.5473977695167,27.5851703406814,-0.7136646884273
"FALSE POSITIVE",10341878,"K06220.01",1.2862089,11590,7,2,19.517283,-5.232e-05,15.6870611835507,2.12277329967586,0,3.51792452830189,-1.41968531468531
"FALSE POSITIVE",10357831,"K06221.01",6.0110727,6480,7,0,19.873943,-0.003578,120.498614958449,5.76146788990826,18.1372587827808,13.9703703703704,1.87480211081794
"FALSE POSITIVE",10385682,"K06223.01",7.6825737,37970000,7,0,18.812629,-0.01244,-4.5,-764.06,0,265.822784810127,-0.921773255813954
"FALSE POSITIVE",10483644,"K06225.01",14.318489,425400,7,0,19.778774,-0.003586,1282.49744114637,2.5100105374078,31.0140381940053,-72.3796033994334,-1.62448377581121
"FALSE POSITIVE",10601549,"K06226.01",2.061299,557100,7,3,19.498634,6.345e-05,0.866027125372147,5.58296167510772,1.99987102136746,-11.1538461538462,2.1044630404463
"FALSE POSITIVE",10614158,"K06227.01",2.8374406,34680,7,0,19.798345,-0.002091,403.019744483159,1.57140303043847,0.614342747682961,-2.79461538461538,-0.758171428571429
"CANDIDATE",10717220,"K06228.01",16.834186,517.3,7,0,19.031678,-0.0001147,15.2714373843307,3.10613437195716,13.6693697142658,0.257528735632184,0.0945573770491803
"FALSE POSITIVE",10728219,"K06229.01",19.295632,3858000,7,0,0,0,-2,-421.19,0,0,-0.656166419019316
"CANDIDATE",10735988,"K06230.01",6.7150331,19470000,7,0,19.58268,-0.003109,1320.93023255814,5.15931735227385,17.7262439931794,27.0281690140845,1.85293367346939
"FALSE POSITIVE",10973583,"K06232.01",9.6955606,4248,7,0,19.386577,-0.001401,49.5325116872078,2.7799043062201,7.79496286029842,3.81311475409836,-1.31302270011947
"CANDIDATE",10989274,"K06233.01",14.788144,717.8,7,0,19.83199,0,6.14866382214238,2.47085346215781,4.41745519840286,0.25006518904824,6.19615384615385
"FALSE POSITIVE",11099351,"K06234.01",3.6749875,111000,7,0,19.885157,-0.0005993,33.5400303155574,2.27420975307461,21.2933912451031,-3.58509142053446,0.321615271659325
"FALSE POSITIVE",11147460,"K06235.01",1.9832258,123900,7,0,19.747019,-0.001006,9.31639085894405,1.6653301366843,3.75401442867117,-12.039603960396,0.995243722304284
"FALSE POSITIVE",11252617,"K06236.01",12.038105,1154000,7,0,19.712756,-0.153,3023.36028751123,2.57645025919526,27.9845210573927,-107.023121387283,-0.76593423019432
"FALSE POSITIVE",11252617,"K06236.02",3.1635842,3200,7,0,19.712759,-0.005927,161.352169525732,2.57648073042183,15.4873063683305,-3.44983277591973,1.25001269035533
"FALSE POSITIVE",11516930,"K06240.01",15.934543,1072,7,0,19.747132,0.002326,4.54933954933955,2.48764996471418,5.72358218247679,-13.5770676691729,18.8940628637951
"FALSE POSITIVE",11558882,"K06241.01",108.75804,1152000,7,0,19.449328,-0.0759,243.268538516919,2.4037037037037,5.71788184269136,-38.5185185185185,-1.18821162444113
"FALSE POSITIVE",11673686,"K06243.01",6.8941921,124700,7,0,19.821024,-0.02154,4632.63727764888,1.2570512650213,32.8971884679533,-131.318181818182,0.723208955223881
"FALSE POSITIVE",11724210,"K06244.01",9.6465164,118700,7,0,19.801627,0.0003109,910.211267605634,2.71981288373453,30.4337198726694,10.9110396570204,-1.37754829123328
"FALSE POSITIVE",11775507,"K06245.03",368.38452,18.5,13,0,19.834538,0.0001713,3.11079274116523,2.80392156862745,5.73031239143294,-0.844399460188934,-0.631603498542274
"CANDIDATE",11856178,"K06246.01",13.765519,437.6,7,0,19.144327,-6.366e-05,14.0738498789346,2.39938366718028,8.94937949967784,0.8710407239819,0.797415730337079
"FALSE POSITIVE",11867071,"K06247.01",7.4768036,35470,7,0,19.565595,-0.0002009,335.820895522388,2.30077503196681,21.9731361103741,-5.58387096774194,1.60059880239521
"FALSE POSITIVE",11975363,"K06248.01",8.0633885,12380000,7,0,19.822295,0,-2.5,-1122.48,0,726.487252124646,-0.975274074074074
"FALSE POSITIVE",12207117,"K06249.01",7.6576994,6800,7,0,19.370487,-0.0006401,17.3529411764706,5.1430407499811,23.5004209935448,3.24822695035461,-1.41953125
"CANDIDATE",12367464,"K06250.01",5.7119885,465900,13,0,19.760964,0.0004157,711.111111111111,1.78185485119693,27.2453160129903,36.441893830703,-1.04752941176471
"FALSE POSITIVE",12470041,"K06251.01",36.912637,15800,7,0,19.734333,-0.0001801,620.056862238305,1.3197966127761,7.85415629666501,62.8077455048409,0.592342606149341
"FALSE POSITIVE",1026032,"K06252.01",13.663573,1041000,7,0,19.40294,-0.01197,1919.3934557063,3.88256087981147,23.8026597469997,-460.909090909091,0.0708721088435374
"FALSE POSITIVE",2012722,"K06257.01",1.6167743,5531,5,0,19.40081,-5.324e-05,9.7086965766532,2.28948578833095,9.55008649671965,2.29705882352941,0.102078260869565
"FALSE POSITIVE",2013883,"K06258.01",2.1208281,7202,26,0,19.418568,-2.279e-05,13.6537686416767,3.24110669924659,7.39270697025212,1.81181818181818,-19.5764988009592
"CANDIDATE",2161949,"K06259.01",6.1673151,1352,7,0,19.454211,8.43e-05,2.280276816609,2.78962556814083,2.29174083941649,-0.705571428571429,0.73889400921659
"CANDIDATE",2161949,"K06259.02",11.695777,773.7,7,0,19.454208,0.0001187,7.4802110817942,2.78951292246521,2.11193857603806,-0.909230769230769,-0.953659340659341
"FALSE POSITIVE",2162994,"K06260.01",4.3458664,198600000,7,0,19.470533,0.1246,-5,-666.49,0,-2157.44680851064,-1.75871156661786
"FALSE POSITIVE",2167444,"K06261.01",1.3879659,2029,7,0,19.533339,-4.304e-06,11.7772108843537,2.3974103120999,4.8333474088697,-2.16666666666667,-1.01019230769231
"CANDIDATE",2301068,"K06263.01",5.289442,845.6,7,0,19.40183,0.0001049,6.56141165544462,0.689129821450163,12.0566026133743,-1.33488372093023,-0.30744537815126
"FALSE POSITIVE",2305372,"K06264.01",4.3149042,42540000,18,0,0,0,-3.5,-6216.59,0,0,-0.866186317321688
"FALSE POSITIVE",2306740,"K06265.01",14.018919,33700000,7,0,19.484655,0,-7.5,-201.31,0,-1566.48199445983,-1.29221068249258
"FALSE POSITIVE",2308957,"K06266.01",1.1720138,50280000,18,0,0,0,524165.029469548,2.0310469941556,0,0,-0.279470827679783
"CANDIDATE",2422820,"K06267.01",11.524958,951,7,0,19.075606,3.542e-05,3.84929472902747,4.10933557611438,3.22313086017122,-0.807971014492754,2.00837606837607
"FALSE POSITIVE",2437452,"K06268.01",7.1798826,902100,7,0,19.348412,-0.005527,382.666038624588,3.05348004094166,7.03083974209586,-204.102564102564,2.33351134846462
"FALSE POSITIVE",2437804,"K06269.01",3.5976342,1483,29,0,19.350111,-0.01699,1.70444667335339,6.1651360348984,2.27490864114241,110.8,-19.6337543053961
"FALSE POSITIVE",2438061,"K06270.01",3.7219448,30490,15,0,19.351813,-0.003638,180.475382003396,0,9.97280708015131,-913.720316622691,-1.34790026246719
"FALSE POSITIVE",2438062,"K06271.01",3.3000033,2755,15,0,19.351812,-0.001227,47.780925401322,0,6.13420780347785,-136.941747572816,-2.49514563106796
"FALSE POSITIVE",2438517,"K06272.01",2.1313523,2441,7,0,19.354739,0.001722,6.58696842489505,3.46226795803067,5.72197635986779,-8.18583333333333,-28.8881967213115
"FALSE POSITIVE",2442084,"K06273.01",69.525482,268400,54,0,19.410673,0.002933,2324.30730478589,8.6,33.8320110382891,-252,-1.64258760107817
"CANDIDATE",2449245,"K06274.01",14.402645,719,7,0,19.515302,-6.231e-05,4.63836017569546,2.42673163940132,3.09302110696041,-0.463577235772358,0.582047477744807
"CANDIDATE",2557350,"K06276.01",6.406726,2527,54,0,19.121239,9.013e-07,1.63225806451613,8.39747634069401,2.3415741371708,-0.438954248366013,0.1075
"FALSE POSITIVE",2557430,"K06277.01",3.2916946,8121000,7,0,0,0,2820.37978624053,2.30386973915144,36.3102074564041,0,-27.1114369501466
"FALSE POSITIVE",2568971,"K06278.01",1.8611969,2006,7,0,19.340591,-0.0002649,7.07070707070707,2.61002547011326,2.54540670738985,-0.206801470588235,1.78943243243243
"FALSE POSITIVE",2570505,"K06279.01",2.3131654,9052,7,0,19.352649,-5.465e-05,23.2243377483444,5.84908301833963,2.63854183459616,1.19666666666667,-0.833665966386555
"FALSE POSITIVE",2570767,"K06280.01",1.5647748,9203,5,0,19.355283,3.954e-05,12.0673186263361,2.75376261436612,0,-1.61496746203905,-4.93025477707006
"FALSE POSITIVE",2576692,"K06282.01",105.46784,48520000,5,0,19.442868,-0.01318,-9,-18.69,0,-309.824561403509,0.568245614035088
"FALSE POSITIVE",2580872,"K06283.01",38.661097,4612000,7,0,19.50191,0,-4.5,-47.77,0,-595,-0.19421130952381
"FALSE POSITIVE",2583777,"K06284.01",2.222628,375400,7,0,19.544494,-0.03537,72.598001537279,1.91708229426434,32.271257300953,1225.57077625571,-1.49742857142857
"FALSE POSITIVE",2693092,"K06285.01",42.076925,6868000,5,0,19.06033,-0.01229,2692.63672471738,2.01091540560655,22.9132356111231,52.3884197828709,3.70997023809524
"FALSE POSITIVE",2708156,"K06286.01",3.803961,50010000,7,0,19.352472,-0.1256,-4.5,-153667.21,0,1915.65217391304,0.240613095238095
"FALSE POSITIVE",2708172,"K06287.01",1.9932065,7619,7,0,19.352725,-1.361e-05,27.3243647234679,6.5264502006567,3.18648401991524,0.29980198019802,-2.28203661327231
"FALSE POSITIVE",2708445,"K06288.01",1.3437464,3342,72,0,19.35722,0.0001019,5.64929693961952,0,0,-1.50666666666667,-4.38137802607076
"FALSE POSITIVE",2708614,"K06289.01",32.249178,303.7,7,0,19.3601,0.000794,42.9088913282108,2.50724637681159,3.197455057859,-0.391190476190476,-0.398892307692308
"FALSE POSITIVE",2711114,"K06290.01",2.6590225,615900,7,0,19.400972,-0.003107,453.319919517103,2.76082426632062,4.13587640663742,-64.375,20.5532846715328
"FALSE POSITIVE",2720354,"K06292.01",5.0811023,380200,18,0,19.535743,-0.000541,4537.31343283582,3.44608798789383,60.682557178286,-224.916666666667,1.14780089153046
"CANDIDATE",2834463,"K06293.01",7.1732713,1010,7,0,19.105786,-0.0001157,2.38013404365011,2.48705512223897,0.325810445209643,0.00064682119205298,1.93473161033797
"FALSE POSITIVE",2852560,"K06294.01",45.413325,3481000,7,0,19.431072,-0.09839,-3,-55.46,0,-438.897637795276,0.0186497829232996
"FALSE POSITIVE",2856960,"K06295.01",659.45992,6957,7,0,19.492089,0.009186,3.69472562599894,6.63636363636364,6.41604976421115,-10.8358490566038,-1.04328611898017
"FALSE POSITIVE",2860594,"K06296.01",4.7449307,596800,58,0,19.544333,-0.000623,6052.16360403082,2.88563259471051,83.7554417413572,-166.060606060606,0.869777117384844
"FALSE POSITIVE",2860788,"K06297.01",3.5488258,5378000,7,0,19.547152,-0.06795,5848,2.75638021922852,9.92787870509493,-578.947368421053,-4.25790251107829
"FALSE POSITIVE",2969638,"K06298.01",1.554675,8029,7,0,19.048553,-5.853e-05,9.52552862300155,2.50827987679091,8.12239680076921,14.7106918238994,-38.74375
"CANDIDATE",2970670,"K06299.01",3.195958,5649,26,0,19.071429,-5.26e-05,8.02368615840118,5.27412837139367,4.66551983507912,0.285803571428571,-0.912629310344828
"FALSE POSITIVE",2973509,"K06300.01",11.362585,15280000,7,0,19.135042,-0.01144,4004.56323337679,2.74707311685443,32.4714925472896,-467.311411992263,-0.763825701624815
"CANDIDATE",2994092,"K06301.01",48.270873,301.6,7,0,19.493386,-0.0007356,2.94741873804971,2.57994579945799,2.36506664181191,0.468805970149254,1.14389355742297
"FALSE POSITIVE",2998124,"K06302.01",34.824362,1267000,5,0,19.551093,-0.01608,2900.18832391714,1.83098282791377,33.0493450767841,-397.92,0.220473372781065
"FALSE POSITIVE",3098194,"K06303.01",25.899975,23430000,7,0,19.066863,0,-12.5,-29.02,0,-1366.47834274953,-0.689066666666667
"FALSE POSITIVE",3102024,"K06304.01",17.790906,18930000,7,0,19.157072,0.1066,6350.68912710567,5.72924187725632,25.9058041383432,-512.3046875,-0.785874635568513
"FALSE POSITIVE",3110937,"K06305.01",1.8716985,7875,7,0,19.335242,-0.0003876,4.1954242135367,2.99868105515588,0,3.41166666666667,0.889163346613546
"FALSE POSITIVE",3115480,"K06306.01",3.4272849,618000,18,0,19.412881,3.233e-05,608.362889677058,4.53384290626809,10.5420668904062,-17.0024038461538,-0.152600896860987
"FALSE POSITIVE",3120320,"K06307.01",16.970824,29570000,18,0,19.486135,0.006048,12800.0902527076,3.51937063975063,73.6707287933094,-1545.47803617571,3.84564705882353
"FALSE POSITIVE",3127817,"K06308.01",2.2932206,8138000,7,0,0,0,7223.93822393822,1.86854807472663,15.2509944311854,0,2.51834482758621
"FALSE POSITIVE",3228740,"K06309.01",1.2939226,11410,7,0,19.316168,0.0001197,8.17172897196262,2.55952085373109,4.38412722758515,-3.49741935483871,-0.83728323699422
"FALSE POSITIVE",3230206,"K06310.01",37.015603,717.8,7,0,19.340354,-0.0004518,5.40030211480363,2.56663319466361,1.7042885963551,1.01265060240964,-1.7464
"FALSE POSITIVE",3230227,"K06311.01",17.764883,6511000,7,0,19.340848,0.0341,755.746400606214,2.26881081482582,15.6695667935472,-478.039215686274,14.4313846153846
"FALSE POSITIVE",3241619,"K06312.01",6.551061,31520000,7,0,0,0,7120.88850918411,5.71268484288355,33.4619873004977,0,1.75726618705036
"FALSE POSITIVE",3241662,"K06313.01",6.2098926,4071,7,0,19.540406,4.483e-06,11.5354838709677,2.55458932074871,3.3047453875059,-0.604117647058824,0.513023255813953
"FALSE POSITIVE",3245000,"K06314.01",9.4252499,344.7,7,0,19.5935,0.001473,7.68847085649138,3.13370786516854,4.56739986210884,-3.57064622124863,6.98597883597884
"FALSE POSITIVE",3247294,"K06316.01",87.188632,1241000,7,0,19.629333,-0.01018,1015.72202404545,2.80048661800487,22.5245012787724,-115.561224489796,1.35498542274052
"FALSE POSITIVE",3248332,"K06317.01",13.037038,876900,7,0,19.644313,-0.001404,1.38382049010924,2.55934537157245,14.9558168488034,2.11383647798742,-0.104577348066298
"FALSE POSITIVE",3323289,"K06319.01",85.613163,11140000,7,0,19.022432,-0.1431,-4.5,-17.1,0,-552.031454783748,0.8676
"FALSE POSITIVE",3327980,"K06321.01",6.117972,188300000,7,0,19.145073,0.005286,-3.5,-12607.72,0,616.071428571429,-1.02547619047619
"FALSE POSITIVE",3329643,"K06322.01",1.0925919,10380,7,0,19.184899,-0.0001229,7.14507026668142,2.67571487469447,2.05320333878797,2.85664335664336,9.13220338983051
"FALSE POSITIVE",3335816,"K06323.01",5.0950703,4082000,7,0,19.313217,0.01301,340.566037735849,2.82014912821663,12.3261142936985,-60.8777429467085,-0.659881831610044
"FALSE POSITIVE",3337438,"K06324.01",1.9877313,4574,7,0,19.342766,1.152e-05,9.52184927169094,0.851319616287844,3.23844649343392,-2.08953168044077,2.06895074946467
"FALSE POSITIVE",3337548,"K06325.01",1.7976217,5629,7,0,19.344345,0.0003305,4.69574175824176,3.57591766098916,3.81215560659587,-2.18070175438597,-1.29859090909091
"FALSE POSITIVE",3339538,"K06326.01",43.178171,2303000,7,0,19.38263,-0.001574,3151.9719182325,1.03139013452915,11.4270519411452,-5.12661290322581,0.0469955156950673
"FALSE POSITIVE",3341934,"K06327.01",34.275701,934600,7,0,19.425746,-0.009281,2861.71835282156,2.38389448108296,28.7090013294752,-30.457264957265,-0.719144079885877
"FALSE POSITIVE",3343866,"K06328.01",1.6442045,13620,7,1,19.457611,-0.0006517,6.69672520170859,0.779027059269733,1.75428095165934,14.9194547707559,0
"CANDIDATE",3346543,"K06329.01",15.838144,583.7,26,0,19.501971,-3.883e-05,5.99142367066895,2.41407629135007,2.5955307474942,0.0926451612903226,-0.471151178918169
"FALSE POSITIVE",3352751,"K06330.01",4.7797707,2656000,18,0,19.604794,0.02622,4656.68371073777,4.85969958823871,81.7277449822904,-204.137931034483,0.172893175074184
"CANDIDATE",3356193,"K06331.01",8.5658121,1035,7,0,19.658261,-3.839e-06,1.92216687422167,3.12064090480679,1.642092222659,-0.432513089005236,0.636486486486486
"FALSE POSITIVE",3427776,"K06332.01",11.583206,60410,7,0,19.096834,0.0002642,557.09426627794,4.20292747837658,28.73125,-47.060773480663,1.0184375
