"koi_disposition","kepid","kepoi_name","tce_ingress","tce_model_chisq","tce_minmesd","tce_fwm_srao","tce_fwm_pdeco","tce_impact_sn","tce_sma_sn","tce_smet_sn","tce_fwm_sdeco_sn"
"FALSE POSITIVE",3955867,"K07545.01",3.214,21350,1.478,-0.07895,-0.0011,13.4661998384056,4.37752808988764,-2.13333333333333,-18.4184397163121
"FALSE POSITIVE",4074294,"K07547.01",0.05305,21640,0.625,2.76,0.0001206,1.70980019029496,2.76794035414725,-0.266666666666667,-4.07821782178218
"FALSE POSITIVE",4380560,"K07548.01",0.0623,30590,0.2892,-3.419,-7.583e-05,0.036983282674772,3.79185738376295,-0.457142857142857,3.63475177304965
"FALSE POSITIVE",4483235,"K07550.01",0.02541,30780,0.9913,1.296,9.699e-06,0.00122512764969828,3.663215590743,0.116666666666667,-0.317951318458418
"FALSE POSITIVE",5024414,"K07555.01",0.01757,14330,0.8593,6.826,-0.0001473,0.139652956298201,0,0.14,4.7843137254902
"FALSE POSITIVE",5268955,"K07557.01",20.76,20990,5.973,0.00751,-1.301e-06,92.4214417744917,4.38725490196079,-0.0666666666666667,-0.440709219858156
"FALSE POSITIVE",5598645,"K07560.01",0.04817,36770,0.2875,4.648,-3.928e-05,0.0850774204526119,0,-0.933333333333334,3.94432548179872
"FALSE POSITIVE",5908086,"K07563.01",0.03057,48370,0.3375,-0.3482,-1.174e-05,0.635524798154556,0,0.2,1.08522920203735
"FALSE POSITIVE",6590362,"K07570.01",0.04155,26520,0.402,14.88,-0.0008837,2.65967503692762,3.73093681917211,-0.666666666666667,10.547619047619
"FALSE POSITIVE",6628740,"K07571.01",0.01272,47250,0.287,-0.1655,1.983e-06,0.0176649746192893,3.02019514408895,-0.733333333333333,-0.260625
"FALSE POSITIVE",7031126,"K07573.01",0.01738,47300,0.2031,0.6339,4.522e-05,0.00271871008939975,1.30212591986917,-0.914285714285714,-2.21
"FALSE POSITIVE",7031208,"K07574.01",0.02223,39860,0.2458,-7.329,7.863e-05,0.0196847720659554,3.66684406599255,-0.733333333333333,-1.58648648648649
"FALSE POSITIVE",7031742,"K07575.01",0.02624,47320,0.3126,-1.895,-6.777e-05,0.0106316512186749,3.79639737991266,0.233333333333333,1.5565
"FALSE POSITIVE",7032568,"K07576.01",0.02529,47430,0.321,0.1173,0,0.075777255768965,2.5493578685068,-2.4,0.77025641025641
"FALSE POSITIVE",7032687,"K07577.01",0.02165,39830,0.3085,3.951,-5.481e-05,0.00855418592706728,3.68435676576827,-1.66666666666667,0.658968609865471
"FALSE POSITIVE",7116282,"K07579.01",0.02959,45870,0.3085,11.84,1.024e-05,0.0301750150875075,4.91451292246521,-0.933333333333334,-0.175776566757493
"FALSE POSITIVE",7116859,"K07580.01",0.1259,49980,0.3251,-1.573,-1.57e-05,0.697288923315259,4.2833277647845,-0.866666666666667,-0.0411756756756757
"FALSE POSITIVE",7133286,"K07581.01",19.91,1420,-39.39,0.01066,-0.001464,3.76364320662401,12.8204081632653,-0.733333333333333,-26.0761154855643
"FALSE POSITIVE",7214090,"K07583.01",0.08322,22950,0.2281,24.75,-0.0002753,1.6156862745098,3.96153846153846,-0.133333333333333,2.11811023622047
"FALSE POSITIVE",7281694,"K07584.01",0.07627,43760,0.2667,0.5596,9.787e-05,1.93693693693694,1.69698511639741,1.06666666666667,-3.04550050556117
"FALSE POSITIVE",7362450,"K07585.01",0.02074,47220,0.2542,-2.894,4.067e-05,0.0334688346883469,2.27680110306791,-0.266666666666667,-3.85877192982456
"CANDIDATE",8096395,"K07587.01",0.5843,317.9,-9.658,0.3589,0.0001279,4.49507246376812,3.97295115058539,-0.8,-0.626384364820847
"FALSE POSITIVE",8649876,"K07595.01",1.264,26230,6.464,-1.037,-5.801e-05,22.5501361723199,3.28887443070917,-0.133333333333333,2.29188255613126
"FALSE POSITIVE",8868686,"K07598.01",0.2797,30040,3.017,-2.978,2.562e-05,2.31532258064516,4.06459143968872,-1.06666666666667,-1.16756756756757
"FALSE POSITIVE",9246715,"K07601.01",37,5629,-1.607,0.03701,0.03117,24.843847595253,2.18326577880718,-1.6,-34.9823943661972
"FALSE POSITIVE",10253638,"K07608.01",0.3191,34930,4.545,1.27,1.288e-05,1.75961973743775,3.13038754074611,-0.4,-0.389238095238095
"FALSE POSITIVE",10341777,"K07610.01",0.0614,27060,0.3684,-5.308,5.809e-05,1.90606780393004,4.96750494489969,-3.66666666666667,-3.90748440748441
"FALSE POSITIVE",10407271,"K07611.01",0.048,47860,0.4338,-0.5916,1.319e-05,0.233946488294314,6.51561309977152,-1.54285714285714,-0.287463414634146
"FALSE POSITIVE",10471167,"K07612.01",0.03373,47970,0.4019,-5.611,-0.000363,8.30031948881789e-09,14.2844974446337,-0.2,2.8622009569378
"FALSE POSITIVE",10471174,"K07613.01",0.03698,40360,0.4291,0.5597,-6.72e-05,0.000474428571428571,4.52221394887069,-0.333333333333333,0.804861111111111
"FALSE POSITIVE",10471345,"K07614.01",0.1735,37690,0.4978,4.988,-0.0001286,1.19046992233776,5.82803613248578,-1.66666666666667,1.08134715025907
"FALSE POSITIVE",11463950,"K07616.01",1.142,30040,1.494,-0.2442,-3.384e-05,46.5576245596377,4.70940170940171,1.06666666666667,0.799009900990099
"FALSE POSITIVE",11621897,"K07618.01",0.6768,12780,1.621,0.4645,5.162e-05,2.86496995404737,3.66510538641686,-0.666666666666667,-0.53019801980198
"FALSE POSITIVE",1025986,"K07621.01",0.1679,106.3,-24.26,0.0558,0.0006248,0.693954248366013,4.86913580246914,-0.8,-1.13952380952381
"FALSE POSITIVE",1293046,"K07622.01",0.08758,632.3,14.99,27.48,0.002794,0.191152597402597,12.8047921071177,-0.666666666666667,-3.93227848101266
"FALSE POSITIVE",1434395,"K07623.01",0.2325,4378,0.724,31.32,-0.01877,6.77310293012772,0,0.107692307692308,161.884328358209
"CANDIDATE",1723078,"K07624.01",0.3127,197.2,105.8,1.193,-0.0003331,0.924880993846511,2.64783337323438,0.24,0.605074626865672
"FALSE POSITIVE",1868404,"K07625.01",0.2151,2942,-0.8156,1.809,-0.0001345,6.1282375236892,2.84650735294118,-1,1.41373626373626
"FALSE POSITIVE",1995712,"K07626.01",0.4357,200,118.2,-0.7547,-2.891e-06,0.354293893129771,4.32245681381958,-1.66666666666667,-0.500820512820513
"FALSE POSITIVE",2140389,"K07627.01",1.761,35700,0.5674,-6.202,0,235.010214504596,10.2989449003517,-0.8,-310.115606936416
"CANDIDATE",2299738,"K07628.01",0.3718,42660,0.853,-0.1958,-3.395e-05,4.66321243523316,10.4273842500989,-1.06666666666667,-0.258928571428571
"FALSE POSITIVE",2302758,"K07629.01",0.07722,31010,0.2577,4.078,0.0005031,1.67719754692436,7.37190082644628,1.2,-10.1744885679904
"CANDIDATE",2302997,"K07630.01",0.186,1637,1.294,-1.525,5.8e-05,1.0659288349399,21.8011496700021,-2,-0.700680272108844
"FALSE POSITIVE",2308411,"K07631.01",0.09583,21690,0.3907,-8.526,-0.0002599,1.217792243016,4.11776251226693,0.6,1.74926470588235
"FALSE POSITIVE",2446134,"K07632.01",0.1752,591.3,16.91,-0.2882,-0.0006307,1.01287117534154,3.57441536317175,-0.533333333333333,1.43388888888889
"FALSE POSITIVE",2449053,"K07633.01",0.1318,42400,0.2865,549.5,2.49e-05,1.10429447852761,5.53183791606368,0.7,-0.598895027624309
"FALSE POSITIVE",2569995,"K07634.01",0.7049,366,55.16,0.2082,-0.01009,0.00603287197231834,2.61961057023644,1.84,1.27883435582822
"CANDIDATE",2577353,"K07635.01",0.4024,1564,-9.353,-7.269,-3.166e-05,1.3088144963145,4.22619879770726,0.0666666666666667,-0.098448275862069
"CANDIDATE",2696205,"K07636.01",0.01022,22230,0.2688,-2.792,9.769e-05,4.00756143667297e-05,8.1864406779661,-0.133333333333333,-1.29210526315789
"FALSE POSITIVE",2711131,"K07637.01",0.01318,5658,0.4308,-18.4,0.001227,0.134983853606028,15.0446428571429,0.933333333333334,-13.1891891891892
"CANDIDATE",2834805,"K07638.01",0.1392,2395,11.53,0.04373,-5.042e-05,1.09430176565008,4.05045871559633,0,0.616488549618321
"FALSE POSITIVE",2854839,"K07639.01",0.01495,16520,0.2542,0.07177,1.047e-06,1.07730451366815,12.6232876712329,-0.266666666666667,-0.231351351351351
"FALSE POSITIVE",2859299,"K07640.01",0.03081,24050,0.4593,6.011,0.0005755,3.97091229616571,3.7691131498471,-0.333333333333333,-10.6794871794872
"CANDIDATE",2984990,"K07641.01",0.09493,5970,0.2292,-1.314,-0.0001206,0.723852459016394,1.96339362618432,-0.514285714285714,0.467365853658537
"FALSE POSITIVE",3003019,"K07642.01",0.1065,37630,0.2125,6.227,1.17e-05,1.02246303194491,3.81253767329717,0.133333333333333,-0.336994219653179
"FALSE POSITIVE",3102309,"K07643.01",3.304,6222,2.214,1.714,-7.028e-05,14.5324996364694,3.94884488448845,-0.666666666666667,0.996648044692737
"CANDIDATE",3110177,"K07644.01",0.1078,9255,-0.3188,-3.142,0.0001829,0.693710191082803,4.54428341384863,-0.866666666666667,-1.33535353535354
"CANDIDATE",3129238,"K07645.01",0.04475,-1,0.6879,0.3615,2.708e-06,-0.1,-0.02774,-1.42857142857143,0.300910746812386
"FALSE POSITIVE",3218844,"K07646.01",0.1405,322.3,-5.479,-0.7612,0.0001754,0.2219028456453,3.65625,-0.133333333333333,-0.871649484536082
"FALSE POSITIVE",3230095,"K07647.01",0.06501,4169,1.406,-0.3491,-0.0004296,0.189483493077742,6.56868395773295,-0.8,1.74076433121019
"CANDIDATE",3232249,"K07648.01",0.0687,13000,0.1813,2.907,4.859e-05,0.791476274165202,14.8354059985369,0.4,-0.405
"FALSE POSITIVE",3235282,"K07649.01",1.465,87.65,40.27,3.326,0.008487,4.67648478995654,4.29038587311969,0.2,-3.43915662650602
"FALSE POSITIVE",3241647,"K07650.01",0.06989,24480,0.2708,0.8358,-6.083e-05,0.750769230769231,4.40868454661558,1.13333333333333,0.258449197860962
"FALSE POSITIVE",3248696,"K07651.01",1.9,301.7,144.8,2.479,0.00189,10.0934899099305,6.0062656641604,-1.66666666666667,-1.82083333333333
"FALSE POSITIVE",3345973,"K07652.01",0.4563,3382,10.7,-4.443,-0.0004117,6.22783083219645,4.66205077481042,0.266666666666667,-1.53682795698925
"FALSE POSITIVE",3347807,"K07653.01",0.4034,529.9,-56.85,-0.3651,6.883e-06,0.774134974276203,2.86224042117578,-0.342857142857143,-0.246917293233083
"FALSE POSITIVE",3353454,"K07654.01",2.29,1194,1.053,-0.9112,-0.0005759,30.7266553480475,2191.79163378058,1.06666666666667,-3.988
"FALSE POSITIVE",3439126,"K07655.01",0.6037,334.7,55.1,0.1427,-0.00156,0.794550277308898,13.6752136752137,0.4,1.03927680798005
"FALSE POSITIVE",3448456,"K07656.01",0.07573,17280,0.4426,6.518,0.0003989,0.924470371507522,3.93347794649313,-0.666666666666667,-2.10157480314961
"FALSE POSITIVE",3531231,"K07657.01",4.079,4132,34.63,5.149,0.01671,25.5665294924554,5.20143240823635,-0.866666666666667,-30.4014598540146
"FALSE POSITIVE",3542542,"K07658.01",0.183,15220,0.722,5.887,0.0003707,0.608845029239766,7.5340475758126,-0.971428571428572,-2.09006211180124
"FALSE POSITIVE",3644631,"K07659.01",1.092,598.4,-46.18,-0.02181,0.0008572,0.868220858895706,3.90260252365931,0.133333333333333,-0.757446808510638
"FALSE POSITIVE",3644738,"K07660.01",4.901,676.4,2.615,0.953,-0.001128,21.2600229095074,4.49661705006766,-0.733333333333333,0.870212765957447
"FALSE POSITIVE",3645282,"K07661.01",0.04796,23350,0.2406,-17.44,-0.0005089,1.79931768011238,4.42042042042042,0.0666666666666667,8.42307692307692
"CANDIDATE",3660581,"K07662.01",10.73,366.8,-2.002,0.2081,0.0001105,66.3831258644537,2.47351902706944,-1.2,0.165717488789238
"FALSE POSITIVE",3663141,"K07663.01",0.2512,17280,1.515,-11.25,0.0003704,2.3254972875226,121977.240398293,1.06666666666667,-7.02785714285714
"FALSE POSITIVE",3732972,"K07664.01",0.07249,9910,0.5313,-3.793,0.0001139,2.02020202020202,0,-2.96,-2.48783454987835
"FALSE POSITIVE",3750350,"K07665.01",0.3425,243.6,204,0.6911,-0.0002917,0.796330275229358,3.53962264150943,-0.114285714285714,0.848768472906404
"FALSE POSITIVE",3751231,"K07666.01",0.008999,27750,0.225,-7.989,0.0009872,0.022323991797676,3.63636363636364,0.4,-7.18781725888325
"CANDIDATE",3762750,"K07668.01",0.1285,5577,0.8188,-2.389,-0.0002711,1.090290436262,3.96675084175084,-0.2,0.658620689655172
"FALSE POSITIVE",3839294,"K07669.01",0.4705,272.6,12.53,0.5561,0.0002563,6.16322314049587,9.12092882991556,0.266666666666667,-1.28820224719101
"CANDIDATE",3848083,"K07670.01",0.1885,6424,6.164,-0.3273,-3.773e-05,0.327580442958629,4.17846309403438,0.2,0.492857142857143
"FALSE POSITIVE",3851194,"K07671.01",0.09536,35900,0.4844,1.706,-7.242e-05,1.55765920826162,3.6146554866934,-1.2,2.00408163265306
"FALSE POSITIVE",3852476,"K07672.01",0.2435,334.2,30.85,0.4924,-0.0001403,0.890538421327757,3.79601990049751,-1.06666666666667,0.419917355371901
"CANDIDATE",3852872,"K07673.01",0.3306,470.8,56.11,-1.485,0.0002524,1.42777863419146,1.60283060592658,1.4,-1.20059523809524
"FALSE POSITIVE",3858943,"K07674.01",0.4785,4054,-2.309,1.463,-0.0007717,2.91188666205943,3.59847725906632,-0.333333333333333,4.44859813084112
"FALSE POSITIVE",3859042,"K07675.01",9.328,4857,6.9,3.575,-0.0006414,8.54130808950086,7.01174423662462,-0.8,0.967058823529412
"CANDIDATE",3934657,"K07676.01",0.08401,7768,3.857,1.279,-0.0001407,0.844083812654067,3.96107382550336,-0.4,1.72865168539326
"FALSE POSITIVE",3967501,"K07677.01",39.18,5697,1.9,0.5195,2.755e-06,17.7983942908118,1.99511798209927,-0.24,-6.43165467625899
"CANDIDATE",4048898,"K07678.01",0.06856,1559,8.246,-0.01037,2.971e-05,1.60805008944544,5.92274678111588,0.266666666666667,-0.269384615384615
"CANDIDATE",4054784,"K07679.01",0.04941,8340,0.8024,-2.493,9.929e-06,1.63250498820969,5.41430192962543,-0.266666666666667,-0.175436241610738
"CANDIDATE",4072271,"K07680.01",0.3796,474.5,4.121,-0.2056,-0.0001625,0.712896825396825,3.94782608695652,0.171428571428571,0.761654135338346
"CANDIDATE",4073017,"K07681.01",0.1694,3801,-1.092,0.8152,-0.000351,1.23951680088864,6.33994163228338,0.233333333333333,1.38840579710145
"FALSE POSITIVE",4073089,"K07682.01",8.725,358800,44.04,0.02002,0.003122,0.637217771303714,3.74349694639222,-0.457142857142857,31.3238289205703
"FALSE POSITIVE",4136659,"K07683.01",0.004581,17280,-0.1969,-7.652,0.0007108,0.181130025353133,3.91037835552737,-0.0666666666666667,-14.0775862068966
"FALSE POSITIVE",4141587,"K07684.01",0.1229,1724,-1.717,-0.2738,9.573e-05,1.90216468590832,5.72772055530676,0.84,-1.05871080139373
"CANDIDATE",4141593,"K07685.01",0.9033,2493,34.99,0.8922,-3.509e-05,9.16582406471183,3.93702803020607,-1.06666666666667,0.326470588235294
"CANDIDATE",4141593,"K07685.02",1.846,2590,2.411,1.33,-3.361e-05,42.9799554565701,3.93764892772041,-1.06666666666667,0.404466019417476
"FALSE POSITIVE",4144873,"K07686.01",0.2088,136.5,18.58,-0.002541,0.0003596,0.39562874251497,8.023598820059,-1.33333333333333,-0.822565687789799
"CANDIDATE",4252671,"K07687.01",0.2471,3772,6.443,-1.294,-2.27e-05,1.76291175274502,3.62044957230953,-3.73333333333333,0.34896
"FALSE POSITIVE",4281068,"K07689.01",2.586,68120,0.6403,0,0,735.289389067524,6.69060256009991,0.4,0
"FALSE POSITIVE",4284980,"K07690.01",0.221,15100,-0.4563,1.004,-0.0002364,1.32369689005694,3.81387904424374,-0.533333333333333,0.883536585365854
"FALSE POSITIVE",4355503,"K07691.01",0.3673,275.5,64.99,1.388,-0.0007157,0.315384615384615,9.99484004127967,-2,0.179102956167176
"FALSE POSITIVE",4373195,"K07692.01",0.02569,36820,0.2167,0,0,10.6048814998231,2.41229341838214,-2.53333333333333,0
"CANDIDATE",4384909,"K07693.01",0.1537,2599,-0.4333,-0.2851,-0.0007827,0.514490161001789,5.05056603773585,1.33333333333333,1.04238410596026
"FALSE POSITIVE",4386607,"K07694.01",0.2949,4548,0.5994,-1.625,5.968e-05,1.53651445185565,4.11025145067698,-0.6,-1.12547169811321
"FALSE POSITIVE",4390912,"K07695.01",0.05551,18540,0.3938,0.5089,0.0001612,3.81186440677966,0,-1.2,-1.21257253384913
"FALSE POSITIVE",4472143,"K07696.01",0.2064,137.2,295.6,-2.726,0.000155,0.134738556178759,13.1554924434527,3.73333333333333,-0.43
"FALSE POSITIVE",4574319,"K07697.01",0.1966,25210,0.7477,4.581,-0.0001045,0.764884135472371,4.77935054121565,0.266666666666667,1.79926470588235
"FALSE POSITIVE",4651399,"K07698.01",0.4806,83.21,52.9,-0.2728,0.002041,0.261464420763149,5.8577194752775,-2.45714285714286,-1.38439716312057
"FALSE POSITIVE",4670267,"K07699.01",0.883,-1,0.5467,0,0,-0.1,-0.01863,-1.26666666666667,0
"CANDIDATE",4670361,"K07700.01",0.5472,363,95.77,0.2125,0.0004618,0.564723032069971,3.79424497071556,-0.733333333333333,-1.12799377916019
"FALSE POSITIVE",4730442,"K07702.01",0.008741,9024,-0.2136,-7.697,4.01e-05,0.162573673870334,2.0729086722947,-1.86666666666667,-0.85506329113924
"CANDIDATE",4742188,"K07703.01",0.3372,265.4,173.1,-0.04591,0.0002778,0.189689304371735,3.78951024661341,-0.466666666666667,-0.43976833976834
"CANDIDATE",4742452,"K07704.01",0.1295,5733,1.973,-0.9428,-7.087e-05,0.914527238572323,3.67188405797101,0.4,0.303809523809524
"CANDIDATE",4762283,"K07706.01",0.1128,489.6,13.95,1.463,0.001462,0.246110928782409,9.36523929471033,-3.37142857142857,-1.14779874213836
"FALSE POSITIVE",4774646,"K07707.01",0.009034,27940,0.2408,-8.903,-0.000316,0.82687765706188,4.01035673187572,-0.6,7.42145593869732
"CANDIDATE",4813793,"K07708.01",0.05873,1753,2.419,0.8296,5.423e-05,1.35980406709218,4.01860465116279,-1.86666666666667,-0.591005291005291
"FALSE POSITIVE",4840156,"K07709.01",0.04537,9143,-0.4948,14.68,-9.562e-05,0.561520912547528,4.35128589551378,0,2.08527131782946
"FALSE POSITIVE",4851283,"K07710.01",0.1034,14830,0.47,2.091,-0.0006209,0.119477298740939,166888.888888889,1.06666666666667,4.52510917030568
"CANDIDATE",4940203,"K07711.01",0.653,498.1,129.3,-1.413,7.335e-05,1.15854765506808,4.63305785123967,-1.26666666666667,-0.131488095238095
"FALSE POSITIVE",5009688,"K07713.01",0.04451,11600,0.2188,0.1182,-0.0003072,1.5555939823621,3.85318306427048,1.26666666666667,3.348
"FALSE POSITIVE",5024429,"K07714.01",0.2262,9310,0.4676,0.2687,0.0003249,4.79608237066801,4.0422322775264,-0.171428571428571,-16.0596330275229
"CANDIDATE",5091479,"K07715.01",0.3234,3086,13.78,-0.713,6.668e-05,1.14064378255643,3.95397980746654,-1.26666666666667,-0.549620253164557
"CANDIDATE",5097856,"K07716.01",1.101,429.3,-65.89,-1.579,0.0004422,2.83741721854305,6.05420054200542,-2.26666666666667,-0.660326086956522
"FALSE POSITIVE",5120225,"K07717.01",3.82,58270,0.6062,8.062,-0.001524,281.854607899256,4.1907068927549,-1.26666666666667,21.7241379310345
"FALSE POSITIVE",5126932,"K07718.01",0.06782,30940,0.3469,-0.3178,-0.0001013,1.40021776326023,63787.2132747682,1.06666666666667,1.95331325301205
"FALSE POSITIVE",5168498,"K07719.01",0.9861,685.7,-5.742,0.5267,-0.0003742,3.46564885496183,1.09654155056548,-1.86666666666667,-1.43433734939759
"FALSE POSITIVE",5185765,"K07720.01",0.06477,334.6,20.64,1.911,-0.0001371,0.557934990439771,4.15052747598803,-0.6,0.701492537313433
"FALSE POSITIVE",5201593,"K07721.01",0.03888,37490,0.2948,4.826,-0.0001674,0.263636363636364,9.54479768786127,3.06666666666667,6.44903846153846
"FALSE POSITIVE",5273713,"K07722.01",0.05024,12700,0.575,-81.39,0.0006651,1.4221940794681,4.82431149097816,-0.533333333333333,-13.0248447204969
"FALSE POSITIVE",5276332,"K07723.01",0.3608,315.9,4.822,1.475,1.461e-05,1.33217884130982,5.43906333155934,0.133333333333333,0.1175
"FALSE POSITIVE",5301093,"K07724.01",0.6482,307.6,-116.5,1.089,6.618e-05,0.609037656903766,7.5672131147541,-0.0666666666666667,3.06118143459916
"FALSE POSITIVE",5305399,"K07725.01",2.953,618.1,29.16,2.463,0.002754,20.8767441860465,3.75815105241436,-0.866666666666667,-4.79389312977099
"FALSE POSITIVE",5389632,"K07726.01",0.08628,14020,0.5434,6.766,0.0003053,1.33002046185326,4.00941377834831,-0.333333333333333,-2.72719298245614
"FALSE POSITIVE",5444491,"K07727.01",0.05044,47590,0.4785,-6.947,-0.0001944,0.237299771167048,4.92271799358413,0.2,5.32864864864865
"FALSE POSITIVE",5456319,"K07728.01",0.08616,27470,0.3702,-9.72,0.0002265,1.24119667907243,6.41161884520014,-0.133333333333333,-4.91240310077519
"FALSE POSITIVE",5460434,"K07729.01",0.05148,38720,1.028,-1.323,0,0.327642706131078,5.65590081126588,0.8,0.450460593654043
"FALSE POSITIVE",5512513,"K07730.01",0.0728,35950,0.2798,-0.4467,4.689e-05,0.626978723404255,15.0835532102023,-2.45714285714286,-1.26195028680688
"FALSE POSITIVE",5513861,"K07731.01",0.4915,-1,0.3802,0,0,-0.1,-0.01729,-0.8,0
"FALSE POSITIVE",5529552,"K07732.01",0.02074,47740,0.401,-0.526,0.000148,0.0299678197908286,5.52714535901927,-0.2,-2.56747572815534
"FALSE POSITIVE",5617259,"K07733.01",0.0949,46190,0.5442,-0.0006663,0.0001675,0.0639975323874152,1.95,-1.2,0.490326086956522
"FALSE POSITIVE",5653795,"K07734.01",0.08861,48110,2.094,1.043,0,0.30499001996008,2.39031078610603,-0.971428571428572,0.07945
"CANDIDATE",5687986,"K07735.01",0.2384,323.1,273.3,1.241,-0.0003933,0.222589974293059,2.87018255578093,-0.514285714285714,1.86481481481481
"FALSE POSITIVE",5709103,"K07736.01",0.03871,24890,0.4125,1.655,8.618e-06,3.99600532623169,6.83776351970669,-1.33333333333333,-0.503267326732673
"FALSE POSITIVE",5716508,"K07737.01",0.5086,397.7,33.05,0.2033,-0.0002573,0.448567791215786,0,1.44,0.0840919540229885
"FALSE POSITIVE",5730380,"K07738.01",0.03611,15400,0.525,0.2469,0,5.76129853596436,3.42233922527266,-1.71428571428571,1.63597122302158
"FALSE POSITIVE",5736801,"K07739.01",0.1137,2984,3.575,8.894,-0.003708,0.397786151672162,4.3322559793148,-1,12.0507246376812
"FALSE POSITIVE",5774375,"K07740.01",0.5716,-1,0.6781,-0.04571,0,-0.1,-0.02554,-1.48571428571429,-379.573170731707
"FALSE POSITIVE",5806800,"K07741.01",0.2737,348.3,56.24,-15.26,-0.00328,1.14840062926062,6.95980955048313,0.4,9.59712230215827
"FALSE POSITIVE",5817957,"K07742.01",3.184,616.4,4.148,0.07541,-0.005822,16.2927895120175,4.15064502704952,-0.466666666666667,4.17614678899083
"FALSE POSITIVE",5823557,"K07743.01",0.1533,19510,1.396,-0.008024,4.513e-05,1.65532462755196,3.94560807106042,-0.733333333333333,-1.79272727272727
"CANDIDATE",5877292,"K07744.01",0.1462,1611,8.224,-0.3016,-0.000525,0.775260416666667,3.49401595744681,0,1.71878787878788
"FALSE POSITIVE",5879448,"K07745.01",0.6807,577.6,112.4,0.009048,0.0003727,1.43745275888133,2.95994410805775,-1.71428571428571,-1.74180327868852
"CANDIDATE",5881307,"K07746.01",0.3637,410.7,231.4,0.4904,-5.965e-05,0.0504861361181131,3.94698085419735,-0.733333333333333,-0.112746478873239
"FALSE POSITIVE",5887316,"K07747.01",0.08794,30450,0.2969,2.037,-0.0001511,2.2883295194508,8.62837045720985,-0.133333333333333,4.46082337317397
"FALSE POSITIVE",5887393,"K07748.01",0.03019,8908,0.6334,3.193,-7.475e-06,4.26338228327807,2.35458452722063,-0.228571428571429,0.589272030651341
"CANDIDATE",5888187,"K07749.01",0.2784,137,-31.3,0.9752,0.0003839,2.8949163050217,9.52173913043478,1.06666666666667,-1.09207920792079
"CANDIDATE",5894182,"K07750.01",0.1613,83.73,63.11,-0.5264,-0.0002985,0.506862745098039,3.08625336927224,-0.266666666666667,0.997552836484983
"FALSE POSITIVE",5895083,"K07751.01",0.06185,10700,-0.2516,-19.4,0.000456,2.09986000933271,3.57975708502024,0.107692307692308,-13.5140845070423
"FALSE POSITIVE",5952448,"K07753.01",0.04513,17420,0.5276,0.717,4.947e-05,1.12814200570096,3.91734825656479,0,-0.50449494949495
"FALSE POSITIVE",5962509,"K07754.01",0.1661,41510,0.4088,7.035,-0.0007246,1.4171491159443,6.62553191489362,-0.8,8.62686567164179
"FALSE POSITIVE",5991070,"K07756.01",2.092,46790,0.3882,-2.526,-5.041e-05,303.801348865726,2.68568423820166,-0.228571428571429,2.14270500532481
"FALSE POSITIVE",6032920,"K07757.01",0.02634,1617,-2.169,1.863,8.617e-05,0.822448773594428,4.52380952380952,-1.73333333333333,-0.71952
"CANDIDATE",6043538,"K07759.01",0.1982,7100,2.997,-0.4963,-1.39e-05,1.35434648581998,4.71583956492182,-1.2,0.0730423728813559
"FALSE POSITIVE",6069674,"K07761.01",0.4234,116.4,259.6,0.9742,-0.0002777,1.45314823996034,2.114493712773,-0.733333333333333,0.168579881656805
"CANDIDATE",6106046,"K07762.01",0.1767,1759,4.492,3.639,-2.789e-05,1.05112306972391,3.76678932842686,-0.2,0.436942675159236
