"koi_disposition","kepid","kepoi_name","X","tce_ldm_coeff4","tce_maxmesd","tce_fwm_prao","tce_fwm_pdeco","tce_dikco_mra_sn","tce_dikco_mdec_sn"
"FALSE POSITIVE",11046870,"K05858.01",5956,0.147496,3.217,-0.002143,-0.007549,7.07155688622754,43.7757396449704
"FALSE POSITIVE",11076176,"K05862.01",5957,-0.417537,0.3583,-0.05493,0.0002091,-0.527719528178244,-0.30654919236417
"FALSE POSITIVE",11090561,"K05865.01",5958,0.0338988,-5.173,-0.00321,0.003645,31.4896551724138,-30.3936507936508
"CANDIDATE",11152511,"K05874.01",5959,-0.4450692,116.7,-0.0002538,0.0001057,2.42735849056604,1.18475563909774
"CANDIDATE",11176166,"K05875.01",5960,0.2643394,4.131,0.001139,-0.0001504,1.15315934065934,4.14761061946903
"FALSE POSITIVE",11176166,"K05875.02",5961,0.2643394,4.287,-0.0001018,-0.0003425,0.335929203539823,0.530708154506438
"FALSE POSITIVE",11341314,"K05887.01",5962,-0.1653736,3.569,-2.985e-05,3.864e-05,1.94494699646643,-0.619420062695925
"FALSE POSITIVE",11401845,"K05894.01",5963,-0.2887232,0.7016,-3.294e-05,-0.0006735,-0.377647482014388,-0.589757281553398
"CANDIDATE",11407847,"K05895.01",5964,-0.3230016,3.432,-5.902e-05,-6.667e-05,0.552817294281729,-0.0650651890482399
"CANDIDATE",11456256,"K05901.01",5965,0.2888424,39.14,8.729e-05,-1.467e-05,0.234390625,0.49390139335477
"FALSE POSITIVE",11506938,"K05906.01",5966,0.2973628,2.391,6.505e-05,1.541e-05,-1.89373417721519,2.47927536231884
"FALSE POSITIVE",11513441,"K05908.01",5967,-0.3625108,56.77,-0.003446,-0.005617,11.4066844919786,14.2099236641221
"CANDIDATE",11520114,"K05909.01",5968,-0.5571936,4.771,0.0009259,0.0006161,-0.65525129982669,0.945966277561608
"FALSE POSITIVE",11599937,"K05915.01",5969,-0.0880952,23.4,0.0003042,0.0003558,0.579711538461539,1.02865979381443
"CANDIDATE",11601425,"K05917.01",5970,-0.2219948,-7.608,0.000123,0.0006608,-0.051,-0.371778481012658
"FALSE POSITIVE",11601972,"K05919.01",5971,0.0538992,-48.88,0.0001296,-0.0001107,0.821716514954486,-1.2505737704918
"FALSE POSITIVE",11615258,"K05922.01",5972,0.095242,59.13,0.0001039,-0.001309,0.0528017621145374,1.49951690821256
"CANDIDATE",11674709,"K05928.01",5973,-0.5507208,58.3,0,0,1.4851724137931,-1.83060240963855
"CANDIDATE",11716643,"K05929.01",5974,-0.142368,1.641,0.0007414,-0.0003525,0.356429319371728,-1.66247524752475
"CANDIDATE",11803074,"K05932.01",5975,-0.0905168,153.9,-0.000334,-0.001642,0.85108,-0.48355223880597
"FALSE POSITIVE",11905398,"K05940.01",5976,-0.3170072,3.088,-0.0009972,0.0002387,-2.50638977635783,3.43553008595989
"CANDIDATE",11923213,"K05943.01",5977,-0.185431,13.45,0.0001178,0.0001892,-2.81101928374656,-1.80915697674419
"FALSE POSITIVE",11924426,"K05944.01",5978,0.215746,-3.399,-0.01574,-0.04084,0.310014556040757,-0.00415437317784257
"FALSE POSITIVE",11968514,"K05947.01",5979,-0.4911294,0.2688,0.0007186,0.04534,-6.54588938714499,-124.133333333333
"FALSE POSITIVE",12253490,"K05961.01",5980,-0.2149228,-2.45,0.005486,-0.00274,-3.64513274336283,4.77561683599419
"FALSE POSITIVE",12257851,"K05962.01",5981,-0.0930624,0.477,-0.0002873,-1.08e-05,5.44726301735648,2.05267958950969
"FALSE POSITIVE",12265150,"K05963.01",5982,-0.2011908,0.8391,-0.04655,0.0006147,85.9690909090909,-6.3617110799439
"CANDIDATE",12300524,"K05964.01",5983,-0.1073972,19.6,0.0001678,0.0001401,0.48774231678487,0.930992366412214
"CANDIDATE",12349560,"K05965.01",5984,-0.5651504,9.72,0.0008839,0.0001276,-0.36012101210121,-0.645987124463519
"CANDIDATE",12554212,"K05974.01",5985,-0.4997452,0.4323,-0.000126,0.0001091,-1.32547393364929,0.00503560864618885
"FALSE POSITIVE",12645761,"K05976.01",5986,-0.49812,1.347,-0.000135,-0.0007391,-1.05512592592593,0.125221726190476
"FALSE POSITIVE",12736658,"K05980.01",5987,-0.1567296,0.4281,0.02533,0.002411,-55.1615720524018,-10.9402635431918
"FALSE POSITIVE",2309587,"K05982.01",5988,-0.048872,0.9399,-0.02446,0,-1.15548579970105,-2.11106128550075
"FALSE POSITIVE",2445134,"K05983.01",5989,0.1678752,4.209,-0.001865,0.01428,-0.194562682215743,1.17713656387665
"FALSE POSITIVE",3241344,"K05984.01",5990,0.319788,1.943,-0.0292,-0.07409,0.540179640718563,2.58693098384728
"FALSE POSITIVE",3347485,"K05985.01",5991,0.2542064,3.771,-4.345e-05,0.0001364,-0.455625920471281,-0.0777727272727273
"FALSE POSITIVE",3530668,"K05986.01",5992,0.1439964,0.975,0.0007285,0.001262,0.0647848664688427,-3.02945508100147
"FALSE POSITIVE",3532985,"K05987.01",5993,-0.549526,2.643,0.0006051,0.0004389,3.170622406639,2.65003412969283
"FALSE POSITIVE",3831911,"K05988.01",5994,0.088658,3.175,-0.09659,-0.02502,33.7138888888889,14.274861878453
"FALSE POSITIVE",3852258,"K05989.01",5995,-0.5361148,3.066,0.002848,-0.005822,-33.7297668038409,64.6935483870968
"FALSE POSITIVE",3858919,"K05990.01",5996,-0.2826708,5.939,0.001109,-0.001,-1.44090909090909,0.864003350083752
"FALSE POSITIVE",3869326,"K05991.01",5997,-0.550542,5.707,-5.101e-05,0,0.459104895104895,-0.369233502538071
"FALSE POSITIVE",3971315,"K05992.01",5998,0.115396,4.95,-0.01132,0.0106,32.6144756277696,-29.8091042584435
"FALSE POSITIVE",4037428,"K05993.01",5999,0.2886856,2.133,-0.0009636,-0.0004055,2.34932735426009,3.33690303907381
"FALSE POSITIVE",4049124,"K05994.01",6000,-0.2845096,2.414,-0.106,0.02935,0.438522388059702,2.1210071942446
"FALSE POSITIVE",4275328,"K05995.01",6001,0.41013,3.182,0.005529,-0.001957,-29.8388017118402,19.0396600566572
"FALSE POSITIVE",4753561,"K05996.01",6002,-0.4990244,2.725,0.009507,-0.00726,-51.3977433004231,41.9604105571848
"FALSE POSITIVE",4912991,"K05997.01",6003,0.12649,2.602,0.03195,-0.03816,-2.99456647398844,3.97993920972644
"FALSE POSITIVE",5036966,"K05998.01",6004,0.2265118,39.38,0.01085,-0.01559,1.06307416267943,-0.350680555555556
"FALSE POSITIVE",5254230,"K05999.01",6005,-0.2017452,3.468,-0.007938,0.02687,25.0241820768137,-80.5979680696662
"FALSE POSITIVE",5385139,"K06000.01",6006,-0.2856808,4.752,-0.0006549,-0.0004614,0.232550607287449,-1.41680572109654
"FALSE POSITIVE",5385150,"K06001.01",6007,-0.3612612,5.072,-1.107e-06,5.076e-05,-2.96944937833037,-0.571122580645161
"FALSE POSITIVE",5385269,"K06002.01",6008,-0.1435328,4.879,-0.0004084,-2.384e-05,-2.21832740213523,-1.10917355371901
"FALSE POSITIVE",5385509,"K06003.01",6009,-0.556694,4.933,0.0005093,0.0002255,-2.73632958801498,-1.38065539112051
"FALSE POSITIVE",5385566,"K06004.01",6010,-0.278541,4.94,0.0003012,-0.0001763,0.536266447368421,-0.859208443271768
"FALSE POSITIVE",5385773,"K06005.01",6011,0.067786,4.879,-3.335e-05,-0.0002772,-4.60399061032864,-0.270226804123711
"FALSE POSITIVE",5386163,"K06006.01",6012,0.2375178,4.686,0.0001453,-5.27e-05,-2.42867783985102,-1.55917553191489
"FALSE POSITIVE",5470960,"K06007.01",6013,-0.3974512,4.747,-0.0005422,2.483e-05,-1.17490099009901,-4.44385474860335
"FALSE POSITIVE",5471068,"K06008.01",6014,-0.3222172,4.866,0.0003327,0.0001077,-1.62370454545455,-1.31995081967213
"FALSE POSITIVE",5471192,"K06009.01",6015,0.017633,4.804,0.0001915,-0.0001687,-2.97167325428195,-1.11477551020408
"FALSE POSITIVE",5471217,"K06010.01",6016,-0.3837206,4.769,-5.478e-05,3.609e-06,-4.05732484076433,-3.36296296296296
"FALSE POSITIVE",5471769,"K06011.01",6017,-0.1524664,4.886,8.026e-05,8.643e-05,-2.59654654654655,-1.43625
"FALSE POSITIVE",5471770,"K06012.01",6018,0.2874546,4.818,6.051e-05,-0.0001563,-1.53363499245852,-0.941232227488152
"FALSE POSITIVE",5556804,"K06013.01",6019,-0.031434,4.762,0.0008303,-0.0002931,-1.33139841688654,-2.08214285714286
"FALSE POSITIVE",5597970,"K06014.01",6020,-0.4883844,3.358,-0.0009179,-0.0004567,5.73199426111908,8.73165760869565
"FALSE POSITIVE",5643492,"K06015.01",6021,0.3136292,26.9,-0.01743,0.005799,48.0763888888889,-13.5073529411765
"CANDIDATE",5795648,"K06016.01",6022,0.2331412,2.266,0,0.001845,0.659666283084005,-0.00697056603773585
"FALSE POSITIVE",5961350,"K06017.01",6023,0.3025964,2.633,0.0001321,-0.000216,-1.30239227340267,0.707943368107302
"FALSE POSITIVE",5979863,"K06018.01",6024,0.167068,8.65,0.01536,-0.001047,-1.53974175035868,-0.987155555555556
"FALSE POSITIVE",6117415,"K06019.01",6025,0.2009872,-0.2813,0.004081,0,1.57462277091907,-2.80818330605565
"FALSE POSITIVE",6128027,"K06020.01",6026,-0.4931032,2.714,0.07424,0.009437,-0.080200290275762,-0.697404692082112
"FALSE POSITIVE",6146418,"K06021.01",6027,0.1477854,4.768,0.01407,-0.02516,-60.3363228699552,105.050724637681
"FALSE POSITIVE",6150977,"K06022.01",6028,-0.4065348,1.38,0.02455,-0.03959,-35.6319648093842,48.6299559471366
"FALSE POSITIVE",6182019,"K06023.01",6029,-0.1954192,1.832,0.108,-0.04061,-0.76479940564636,-1.95712209302326
"FALSE POSITIVE",6191945,"K06024.01",6030,-0.5327786,3.07,0.0004926,-0.0004811,1.56855439642325,1.43579494799406
"FALSE POSITIVE",6209347,"K06025.01",6031,-0.3642924,1.071,-0.0006707,-0.0007466,-0.672823871906841,-0.638979591836735
"FALSE POSITIVE",6268722,"K06026.01",6032,0.3639682,1.32,-0.0006203,0.0002992,3.29985096870343,1.57272727272727
"FALSE POSITIVE",6301030,"K06027.01",6033,0.1779916,3.685,0.3206,-0.293,2.15809806835067,-3.40124826629681
"FALSE POSITIVE",6606934,"K06028.01",6034,0.156016,0.3073,0.00273,-0.005477,-1.41192592592593,-1.85238095238095
"FALSE POSITIVE",6614926,"K06029.01",6035,0.1713708,1.515,0.00649,0.001187,0.592265275707899,-2.06474926253687
"FALSE POSITIVE",6628237,"K06030.01",6036,-0.070894,1.919,0.04714,0.06882,0.00949411764705882,-0.0353008849557522
"FALSE POSITIVE",6694186,"K06031.01",6037,-0.2951098,2.816,0.001581,0.00021,0.478903133903134,1.983
"FALSE POSITIVE",6934587,"K06032.01",6038,0.0899968,0.7793,-7.659e-05,0.0003989,-1.1830447761194,-3.78139880952381
"FALSE POSITIVE",7219906,"K06033.01",6039,-0.33381,-7.276,-0.01017,0.02219,11.2207547169811,-54.6736990154712
"FALSE POSITIVE",7257373,"K06034.01",6040,-0.18969,-0.5381,-0.002552,-0.0007006,-0.568017883755589,-1.28375366568915
"FALSE POSITIVE",7295570,"K06035.01",6041,-0.155722,1.804,-0.00152,-0.001652,0.037689552238806,0.558729446935725
"FALSE POSITIVE",7362852,"K06036.01",6042,0.110126,-0.8211,0.001235,0.0117,1.80230215827338,0.768875
"FALSE POSITIVE",7373877,"K06037.01",6043,-0.5533964,-6.416,-0.08996,-0.001939,0,0
"FALSE POSITIVE",7436177,"K06038.01",6044,0.306896,9.084,0.03276,0.04674,-0.70955007256894,-0.49810650887574
"FALSE POSITIVE",7537945,"K06039.01",6045,0.1350568,1.074,0,0.04487,-60.2421991084695,-38.7692307692308
"FALSE POSITIVE",7624297,"K06040.01",6046,-0.2223244,9.138,0.1212,-0.02533,1.87211948790896,-0.739955489614243
"FALSE POSITIVE",7695093,"K06041.01",6047,0.0450624,2.019,-0.08682,-0.03478,-1.19289985052317,-2.53353115727003
"FALSE POSITIVE",7749318,"K06042.01",6048,0.085029,1.184,0.04538,0.02106,0.23762331838565,0.416062874251497
"FALSE POSITIVE",7777397,"K06043.01",6049,0.3429008,2.666,-0.0004887,-0.0001317,58.8973471741638,22.1116446578631
"FALSE POSITIVE",7830321,"K06044.01",6050,-0.1671976,0.9813,0.0006033,-0.0002087,-1.21025,-1.39139784946237
"FALSE POSITIVE",7841986,"K06045.01",6051,-0.009936,6.701,-0.003334,-0.02429,4.8568281938326,47.047619047619
"FALSE POSITIVE",7877820,"K06046.01",6052,0.334647,5.874,-0.09924,-0.01598,60.2053571428571,37.0132547864507
"FALSE POSITIVE",7914906,"K06047.01",6053,0.3249092,-0.2969,0.0004633,-0.0002238,0.0372922636103152,1.39970457902511
"FALSE POSITIVE",8019043,"K06048.01",6054,0.4211096,0.995,0,0,0.0579759036144578,-0.297907975460123
"FALSE POSITIVE",8019043,"K06048.02",6055,0.4211096,1.434,0,0,0.162215139442231,0.0893473053892216
"FALSE POSITIVE",8023317,"K06049.01",6056,-0.0022472,10.91,0.0004088,0.0006196,-0.054136023916293,-1.36639175257732
"FALSE POSITIVE",8121067,"K06050.01",6057,-0.2411868,1.036,-0.05236,0.02606,52.1065006915629,-27.1
"FALSE POSITIVE",8153568,"K06051.01",6058,0.3994092,1.809,0,0,-0.120372460496614,0.227369207772795
"FALSE POSITIVE",8167938,"K06052.01",6059,-0.0286874,1.203,0.0002785,2.842e-06,-2.63592592592593,0.262256809338521
"FALSE POSITIVE",8167978,"K06053.01",6060,-0.203212,12.88,0.0003447,0.001301,-1.21423236514523,-0.051348506401138
"FALSE POSITIVE",8168581,"K06054.01",6061,-0.2011908,1.438,-0.007398,0,41.0635359116022,18.8307086614173
"FALSE POSITIVE",8230809,"K06055.01",6062,0.1189106,2.043,0.0176,-0.002396,-1.62304409672831,-0.242916666666667
"FALSE POSITIVE",8364115,"K06056.01",6063,0.0121288,3.955,-0.004715,0.0201,39.6267217630854,-122.95558739255
"FALSE POSITIVE",8458207,"K06057.01",6064,0.0812468,1.768,0,-0.006811,-2.15985915492958,-0.2621875
"FALSE POSITIVE",8580438,"K06058.01",6065,-0.3217856,3.254,0.0009076,0.01915,0.0505576923076923,-0.769407407407407
"FALSE POSITIVE",8581232,"K06059.01",6066,-0.4768974,1.422,0.004843,0.03811,-7.60396475770925,-33.9986449864499
"FALSE POSITIVE",8655458,"K06060.01",6067,-0.3956982,0.8004,-0.05359,0.02241,21.9553125,-31.3027777777778
"FALSE POSITIVE",8695779,"K06061.01",6068,0.1999932,4.906,-6.158e-05,0.000191,0.0750028694404591,0.149018492176387
"FALSE POSITIVE",8953059,"K06062.01",6069,0.16279,2.408,0.002824,-9.027e-05,-2.65014705882353,0.722701492537313
"FALSE POSITIVE",9048145,"K06063.01",6070,0.3270012,4.336,0.0266,-0.03478,-2.26086956521739,0.48660351826793
"FALSE POSITIVE",9214712,"K06064.01",6071,-0.0761624,9.345,0.09838,0.01362,-1.74196816208394,0.00981369127516779
"FALSE POSITIVE",9214712,"K06064.02",6072,-0.0761624,63.11,0.004323,0.0008703,0.291225,1.68686746987952
"FALSE POSITIVE",9214715,"K06065.01",6073,0.0015252,9.345,0.09039,0.01387,-63.0874074074074,-7.78410256410256
"FALSE POSITIVE",9214715,"K06065.02",6074,0.0015252,-29.5,0.002382,-0.0003778,-34.1694915254237,-2.95957627118644
"FALSE POSITIVE",9221398,"K06066.01",6075,0.0954324,-0.1906,-2.279e-05,-2.688e-06,-0.784128166915052,-0.573686567164179
"FALSE POSITIVE",9411317,"K06067.01",6076,-0.471504,3.156,-0.05948,0.04605,-0.286935724962631,2.30164179104478
"FALSE POSITIVE",9418619,"K06068.01",6077,-0.0275892,3.075,-0.0002128,0,-3.19125188536953,-2.46320388349515
"FALSE POSITIVE",9532123,"K06069.01",6078,-0.1233156,3.025,-0.0105,0.0809,-0.594315659679408,-3.24178470254957
"FALSE POSITIVE",9549471,"K06070.01",6079,-0.1166012,5.224,-0.006282,-0.09035,5.20143266475645,128.380689655172
"FALSE POSITIVE",9649222,"K06071.01",6080,-0.162888,2.956,-0.001398,0.0008589,-0.608158205430933,0.404416315049226
"FALSE POSITIVE",9664215,"K06072.01",6081,-0.031434,1.663,0.000161,0.0002872,0.79411420204978,1.21597633136095
"FALSE POSITIVE",9714358,"K06073.01",6082,-0.3990436,3.296,0.01612,0.085,-1.52567164179104,-3.34580265095729
"FALSE POSITIVE",9851123,"K06074.01",6083,-0.374561,5.34,0.003737,0,7.74437627811861,-10.3615030674847
"FALSE POSITIVE",9966115,"K06075.01",6084,0.145343,4.475,-0.01022,-0.007147,-0.0158897168405365,-3.38892128279883
"FALSE POSITIVE",10026458,"K06076.01",6085,-0.3923652,5.626,-0.05914,-0.1184,21.42875,87.0734055354994
"FALSE POSITIVE",10139305,"K06077.01",6086,-0.1968986,0.831,0.0001019,-0.001018,0.281151586368978,5.26869047619048
"FALSE POSITIVE",10288922,"K06078.01",6087,-0.1367574,5.304,0.1154,0.03404,-54.9741935483871,-33.1128798842258
"FALSE POSITIVE",10659313,"K06079.01",6088,0.208212,0.3125,2.214e-05,-0.0003014,0.926309523809524,0.857742899850523
"FALSE POSITIVE",10710755,"K06080.01",6089,-0.0804296,2.398,-0.0119,-0.004838,2.83459854014599,0.654434523809524
"FALSE POSITIVE",10727668,"K06081.01",6090,-0.0062356,1.156,-0.002935,0.0022,1.78374836173001,-0.807893805309734
"FALSE POSITIVE",10735519,"K06082.01",6091,-0.5537672,0.4313,-7.109e-06,1.36e-05,-0.568578732106339,-1.23261904761905
"FALSE POSITIVE",10935310,"K06083.01",6092,0.1113058,2.058,-0.01449,0.003704,-1.49027576197388,-0.745797950219619
"FALSE POSITIVE",11021252,"K06084.01",6093,0.2379038,3.406,-0.0003242,-0.0005491,-0.182507462686567,1.23680473372781
"FALSE POSITIVE",11404644,"K06085.01",6094,0.0987604,2.967,0.0003645,0.0005904,-2.48129602356406,-1.67100591715976
"FALSE POSITIVE",11408935,"K06086.01",6095,0.089832,5.356,-0.001462,-0.0004595,-0.20322962962963,-2.93303703703704
"FALSE POSITIVE",11519226,"K06087.01",6096,0.1229632,8.458,0.0005238,4.572e-05,1.3889886039886,2.23694083694084
"FALSE POSITIVE",11756821,"K06088.01",6097,-0.525236,1.374,-0.07631,0,52.3111739745403,-48.5991792065664
"FALSE POSITIVE",11769146,"K06089.01",6098,-0.06917,156.9,0.02572,0.04631,0.425631349782293,0.61368
"FALSE POSITIVE",11812199,"K06090.01",6099,-0.152606,4.237,0.02204,-0.01512,-61.6757925072046,33.1389578163772
"FALSE POSITIVE",11826400,"K06091.01",6100,0.374634,2.947,0,0.006558,-0.505266272189349,-2.05964391691395
"FALSE POSITIVE",12010534,"K06092.01",6101,-0.2109552,1.294,0.003123,0.002908,-1.22313056379822,-1.67091988130564
"FALSE POSITIVE",2019477,"K06093.01",6102,-0.4339984,13.59,4.032e-06,-0.0002127,0.274032825322392,-0.0917753623188406
"CANDIDATE",2019477,"K06093.02",6103,-0.4339984,13.04,3.278e-05,0.0001974,0.216754143646409,-0.389410256410256
"FALSE POSITIVE",2161623,"K06094.01",6104,0.3474104,1.144,-3.857,4.976,1.97932285368803,0.719327052489906
"FALSE POSITIVE",2707097,"K06095.01",6105,-0.2420112,0.349,0.001015,-0.002465,-0.59372641509434,0.435412162162162
"FALSE POSITIVE",2719873,"K06096.01",6106,-0.143207,8.623,-0.03694,0.03406,-3.76204379562044,-2.58685376661743
"FALSE POSITIVE",2997455,"K06098.01",6107,-0.5548384,0.5688,-0.001293,0.001,14.8148667601683,-6.44053295932679
"FALSE POSITIVE",3003991,"K06099.01",6108,-0.305864,3.62,-0.0384,-0.1539,5.7796586059744,0.767880055788006
"FALSE POSITIVE",3229028,"K06100.01",6109,-0.1483704,0.4028,2.47e-05,-6.592e-05,-0.351728855721393,2.1495784148398
"FALSE POSITIVE",3230787,"K06101.01",6110,0.0303788,3.46,-0.0006548,0.001305,-1.08084656084656,-1.08951388888889
"FALSE POSITIVE",3634051,"K06103.01",6111,-0.0962624,152.2,0.0002833,8.254e-05,-1.01749019607843,-1.78255977496484
"CANDIDATE",3634051,"K06103.02",6112,-0.0962624,38.63,-6.796e-06,6.611e-05,0.584716242661448,1.70604790419162
"CANDIDATE",3761319,"K06104.01",6113,-0.1085528,6.161,-8.103e-06,0.0006242,-3.40457317073171,5.15133079847909
"FALSE POSITIVE",4035675,"K06107.01",6114,-0.2656866,1.434,-0.005524,0.02661,-0.799944674965422,-0.960851063829787
"FALSE POSITIVE",4144236,"K06109.01",6115,0.2812032,0.3438,-0.01075,0.02594,1.45312406576981,-0.0645504451038576
"FALSE POSITIVE",4150701,"K06110.01",6116,-0.570466,2.349,0.001772,0.0008402,-5.71439393939394,-1.42932226832642
"FALSE POSITIVE",4285087,"K06112.01",6117,0.333262,0.4461,-0.04544,0.1534,0.733646258503401,-1.82235294117647
"FALSE POSITIVE",4346875,"K06113.01",6118,-0.3066472,2.344,-0.001716,-0.004584,-0.121007407407407,-1.15724852071006
"FALSE POSITIVE",4459068,"K06114.01",6119,-0.0144036,-0.3667,0,8.081e-05,-0.137786802030457,0.309720812182741
"FALSE POSITIVE",4547480,"K06116.01",6120,-0.095001,2.213,-0.0001758,0.0004204,-1.51699438202247,-3.68925120772947
"FALSE POSITIVE",4737267,"K06117.01",6121,-0.3036232,1.956,0.003416,0.0005179,0.806964285714286,-0.165299270072993
"FALSE POSITIVE",4740676,"K06119.01",6122,0.3053744,1.73,-0.001312,-0.000307,-0.430693215339233,-1.19047619047619
"CANDIDATE",4742420,"K06120.01",6123,0.0400624,52.62,0.0001041,-0.001446,1.22754285714286,-1.586860670194
"FALSE POSITIVE",4826439,"K06121.01",6124,-0.0173512,0.7195,0.003616,-0.002704,-0.46844776119403,-0.066827380952381
"FALSE POSITIVE",4933476,"K06122.01",6125,-0.0599692,99.4,0.0001494,-2.974e-06,0.113232142857143,1.66373831775701
"FALSE POSITIVE",4990977,"K06123.01",6126,0.145476,1.324,-0.002146,-0.00504,0.758488888888889,-0.380764705882353
"FALSE POSITIVE",5034333,"K06124.01",6127,-0.039916,1.553,7.379e-05,-0.0002648,-0.518888888888889,2.65057803468208
"FALSE POSITIVE",5039441,"K06125.01",6128,0.3334056,1.073,0,0,-1.34193500738552,-1.12137108792846
"FALSE POSITIVE",5121173,"K06126.01",6129,0.3897604,-2.561,-6.118e-05,0.0001251,0.134362007168459,0.330996598639456
"FALSE POSITIVE",5385548,"K06128.01",6130,0.2752598,4.838,-0.0004446,0.0005191,-0.867104677060134,-4.83727087576375
"FALSE POSITIVE",5385778,"K06129.01",6131,-0.5645496,4.94,0.0004849,0,-4.2912389380531,0.914896907216495
"CANDIDATE",5428657,"K06130.01",6132,-0.3510296,0.9116,0.0003274,0.0002608,-6.3691500524659,-2.40303278688525
"CANDIDATE",5629353,"K06132.01",6133,6.6e-06,8.003,0.002343,0.0006163,-2.07001180637544,-1.27117117117117
"CANDIDATE",5629353,"K06132.02",6134,6.6e-06,-0.9808,0.0004506,0.0003648,-1.56301724137931,1.15350877192982
"CANDIDATE",5629353,"K06132.03",6135,6.6e-06,-2.643,-9.995e-05,0.0005517,-1.70065217391304,-0.111925986842105
"FALSE POSITIVE",5738698,"K06134.01",6136,0.3340576,-0.5177,0,0.02292,0.139927219796215,0.226445698166432
"FALSE POSITIVE",5768927,"K06135.01",6137,0.0799886,2.2,0.04669,0.001666,-0.681862745098039,-1.15802575107296
"FALSE POSITIVE",5814635,"K06136.01",6138,0.1288252,-0.5415,-6.657e-05,0,-0.421426470588235,0.961186440677966
"CANDIDATE",5816144,"K06137.01",6139,0.0600676,6.619,-0.0001048,-0.0002438,-0.05049177877429,0.185190972222222
"FALSE POSITIVE",5816144,"K06137.02",6140,0.0600676,3.801,-0.000172,-0.0001721,-0.126940170940171,0.718033980582524
"FALSE POSITIVE",5817566,"K06138.01",6141,-0.0680272,2.105,0,-0.01098,-0.907284671532847,0.535912208504801
"FALSE POSITIVE",5952403,"K06139.01",6142,-0.5202308,0.4557,-0.0002041,0,5.0068669527897,1.81805907172996
"FALSE POSITIVE",5955321,"K06140.01",6143,0.186046,-0.4427,0,0.06176,0.474918276374443,0.312386530014641
"FALSE POSITIVE",6197038,"K06144.01",6144,-0.2836256,4.848,-0.006698,-0.005495,-1.41064179104478,-0.259073529411765
"CANDIDATE",6221385,"K06145.01",6145,0.3157928,13.94,0,0,-1.00990950226244,1.86728033472803
"CANDIDATE",6221385,"K06145.02",6146,0.3157928,7.308,0,0,0.0918947368421053,-0.839269230769231
"CANDIDATE",6221385,"K06145.03",6147,0.3157928,3.914,0,0,0.343085501858736,-0.0793745173745174
"FALSE POSITIVE",6362386,"K06146.01",6148,0.3296728,2.295,0.005145,0,0.492266666666667,-0.104384164222874
