"koi_disposition","kepid","kepoi_name","tce_plnt_num","tce_impact","tce_ingress","tce_model_chisq","tce_insol","tce_sradius","tcet_model_chisq","tce_mesmedian","tce_minmesd","tce_bin_oedp_stat","tce_albedo","boot_mesmean","tce_rb_tcount3","tce_fwm_stat","tce_fwm_sra","tce_fwm_srao","tce_fwm_prao","tce_impact_sn","tce_duration_sn","tce_depth_sn","tce_eqt_sn","tce_insol_sn","tce_slogg_sn","tce_smet_sn","tce_albedo_sn","tce_fwm_srao_sn","tce_fwm_sdeco_sn","tce_fwm_pdeco_sn","tce_dicco_msky_sn"
"CANDIDATE",11391018,"K00189.01",1,0.4038,0.8284,1901,10.49,0.765,60210,0.04343,1.097,3.154,9.336,-0.15483,0,10.955,18.991993,-0.1652,0.0004704,30.1568334578043,545.889792231256,952.702702702703,22.7227722772277,5.67027027027027,64.8571428571428,-0.2,3.08017156054108,-12.7076923076923,28.5772357723577,-0.204044943820225,0.210281481481481
"FALSE POSITIVE",5771719,"K00190.01",1,0.8265,1.339,3189,318.56,2.344,67860,0.01392,5.467,2.263,1.299,-0.14905,0,45.237,18.97659,-0.08955,0.0007134,561.48097826087,528.091130280911,501.546619531595,9.55752212389381,2.38211321319076,16.5652173913043,2,2.31509534842274,-7.34016393442623,-7.61594202898551,0.0260688216892596,0.673787425149701
"CANDIDATE",5972334,"K00191.01",1,0.5667,0.6069,2634,45.53,0.887,58290,-0.02399,-0.7901,0.08335,1.583,-0.4504,0,49.784,19.685815,-0.002478,0.001427,39.0020646937371,283.503054989817,596.334012219959,25.3639846743295,6.34122562674095,56,0.133333333333333,1.22428460943542,-0.1239,12.1395348837209,-0.0975735294117647,2.17955882352941
"CANDIDATE",5972334,"K00191.02",2,0.9034,0.3005,7150,535.53,0.887,52840,-0.1862,1.735,1.683,1.285,-0.87677,0,5.5433,19.685808,-0.3059,0.0002529,16.3600144875045,15.3957329662767,47.7149321266968,25.4132231404959,6.33763313609467,56,0.133333333333333,1.4721044793218,-1.2285140562249,0.863380281690141,0.0732608695652174,0.409892857142857
"CANDIDATE",5972334,"K00191.03",3,0.9,0.1078,15950,2751.65,0.887,46280,-1.674,0.1813,0.0001898,0.8122,-1.2302,0,2.0725,19.685801,-0.5877,9.406e-05,1.93050193050193,4.02702702702703,14.7290955631399,25.4120879120879,6.33787083103003,56,0.133333333333333,0.85431787104239,-0.841977077363897,0.248829431438127,0.085223700120919,2.38628676470588
"CANDIDATE",5972334,"K00191.04",4,0.8531,0.484,753.4,13.3,0.887,31950,-0.2001,7.524,0.09487,341.2,-0.62603,0,6.1626,19.685819,0.1642,-3.766e-05,2.97870111731844,7.1209726443769,15.9604435121367,25.3645833333333,6.33333333333333,56,0.133333333333333,1.64513018322083,0.240762463343108,-1.03565505804312,1.33932926829268,0.824065934065934
"CANDIDATE",7950644,"K00192.01",1,0.2442,0.3771,4479,233.35,1.373,85140,-0.07264,-0.9604,2.723,0.5007,-0.018307,0,52.731,19.216974,0.06919,1.316e-05,3.85416666666667,336.03744149766,1093.09682521749,11.5260115606936,2.88121990369181,20.65,-1.2,1.85857461024499,7.04582484725051,0.134433962264151,1.25045317220544,0.180820895522388
"FALSE POSITIVE",10799735,"K00193.01",1,0.4683,0.6486,1258,25.57,1.003,73850,-0.05359,27.35,2.496,29.97,-0.059083,0,40.592,19.525076,-0.03636,0.001137,34.4591611479029,406.507791017415,776.136805285659,9.34747145187602,2.33943275388838,20.2727272727273,-0.342857142857143,2.40529695024077,-2.65401459854015,6.13430656934307,0.399076923076923,2.51664233576642
"CANDIDATE",10904857,"K00194.01",1,0.8091,0.6689,8845,682.78,0.996,86200,-0.08509,1.505,10.33,1.528,-0.073325,0,90.023,18.86441,-0.04083,9.224e-05,557.615437629221,583.267768161553,748.51394604481,9.9236641221374,2.47833030852995,21.2857142857143,-0.285714285714286,2.59952364749915,-3.67837837837838,17.1782178217822,0.645522388059701,0.25625748502994
"CANDIDATE",11502867,"K00195.01",1,0.7265,0.4549,7339,466.56,0.903,71130,-0.3659,-0.4896,6.334,0.04863,-0.12574,0,182.31,19.295646,0.1461,0.0009451,176.635059567226,417.283950617284,1015.625,20.552677029361,5.11410720157843,40.6363636363636,-1.46666666666667,0.636268480962973,13.4036697247706,8.23364485981308,1.38976377952756,0.0873413173652695
"CANDIDATE",9410930,"K00196.01",1,0.6955,0.4093,13920,1008.11,0.947,74970,-1.033,0.8292,0.5746,0.2097,-0.30906,0,326.38,19.634216,0.02174,-0.0004327,176.075949367089,590.132370637786,1417.65021459227,33.6448598130841,8.39741774260725,88.8,-0.533333333333333,7.2360248447205,3.61730449251248,8.12765957446809,-2.08389261744966,0.0468383233532934
"CANDIDATE",2987027,"K00197.01",1,0.2196,0.347,2778,19.9,0.738,74690,-0.02079,1.778,7.499,6.331,-0.036014,0,5.1144,19.388881,0.212,0.0001316,1.78102189781022,197.803295057414,704.301075268817,34.1139240506329,8.5042735042735,92,0,3.24002047082907,13.5031847133758,-28.7177914110429,-0.321202003338898,0.217083333333333
"FALSE POSITIVE",10666242,"K00198.01",1,0.9434,2.078,813.6,5.5,0.955,83490,0.01225,36.47,0.05832,24.42,-0.5683,0,7.2772,19.473215,-0.05053,-0.0002927,42.3619218679838,197.858162779629,321.415541773076,19.8477157360406,4.95495495495495,45,1.86666666666667,2.93122074180771,-2.19695652173913,-8.72811059907834,-0.13767955801105,0.231050295857988
"CANDIDATE",10019708,"K00199.01",1,0.4787,0.39,11860,1541.1,1.691,78540,-0.2659,1.319,0.8149,0.08102,-0.18444,0,1544.4,19.668375,-0.1138,0.0004907,27.1679909194098,407.87510044771,1209.22451905843,12.4031007751938,3.08825297583263,22.5,0.933333333333333,2.12038733315886,-12.3830250272035,13.1217391304348,7.97297297297297,0.317130044843049
"FALSE POSITIVE",10019708,"K00199.02",2,0.9808,4.673,8425,412.44,1.691,58560,-0.2654,4.039,1.712,26.14,-0.11275,0,20245,0,4.146,-0.0009013,202.938133664391,19.1535150645624,12.1729237770193,12.3655913978495,3.08828154249345,22.5,0.933333333333333,2.72917101691376,7.64944649446494,257.708049113233,-256.942675159236,176.964047936085
"CANDIDATE",6046540,"K00200.01",1,0.6929,0.4627,4888,421.69,1.498,77220,0.03657,4.507,0.1704,0.4765,-0.032099,0,75.591,19.539501,-0.05821,-0.0002521,77.5750111957008,290.056285178236,770.336669699727,27.4231678486998,6.83452188006483,69.8333333333333,1.8,2.67997750281215,-3.70764331210191,8.75555555555556,-1.51364902506964,0.79796511627907
"CANDIDATE",6849046,"K00201.01",1,0.4524,0.2647,7575,361.11,1.054,88630,-0.06447,-0.5469,0.03902,0.2628,-0.07279,0,0,19.142039,0.03983,0.0001861,12.9294084024007,272.83950617284,1219.29966112635,17.6190476190476,4.40915750915751,36.6666666666667,2.8,2.46298031865042,4.57816091954023,8.37727759914255,0,0.0949522388059701
"CANDIDATE",7877496,"K00202.01",1,0.7277,0.3642,13560,1742.63,1.215,74080,-0.4328,0.449,0.2596,0.1329,-0.27987,0,8257.7,19.074021,-0.0334,-0.001587,167.018590773468,447.258313146884,1114.42456372874,31.3688212927757,7.8278231964783,71.6666666666667,1.73333333333333,6.45458960660515,-5.22691705790297,7.07808219178082,-11.2587209302326,2.4402332361516
"CANDIDATE",10619192,"K00203.01",1,0.08986,0.2673,17030,1409.27,1.018,127600,-0.7168,0.8591,0.1215,0.1048,0.14515,1,13047,19.893021,0.1087,0.000807,1.10460971112477,553.805138148328,1646.03174603175,34.2105263157895,8.55866634276691,88.6,2,6.50124069478908,28.2337662337662,30.4794520547945,-10.2233502538071,0.257005988023952
"CANDIDATE",9305831,"K00204.01",1,0.6641,0.4045,11920,1072.84,1.457,69150,-0.3065,0.2604,0.06449,0.09184,-0.17789,0,2741.2,20.00684,0.6403,0.001239,43.5475409836066,221.078431372549,660.245514636449,31.1965811965812,7.79566923412295,69.1666666666667,1.73333333333333,1.51301482701812,39.0426829268293,29.375,13.0651465798046,2.29585635359116
"CANDIDATE",7046804,"K00205.01",1,0.7071,0.511,2953,44.98,0.77,69260,-0.08484,5.324,0.8543,3.494,-0.021594,0,831.5,19.699781,0.1535,0.002979,82.9637451601549,264.188034188034,622.477650063857,20.820189274448,5.2,57,-0.533333333333333,3.3212927756654,9.59375,10.1730769230769,-2.29087779690189,0.265862573099415
"CANDIDATE",5728139,"K00206.01",1,0.3188,0.4173,12740,1184.61,1.905,71650,-0.05059,2.936,0.8853,0.2874,0.038055,0,1426,19.839575,-0.06263,7.626e-06,4.09137577002053,261.410095953275,564.727054589082,12.5,3.12471314394239,22.3333333333333,0.266666666666667,1.92885906040268,-3.84233128834356,-1.96269430051813,-11.1715976331361,0.63217008797654
"CANDIDATE",3762468,"K00208.01",1,0.487,0.3373,9504,1011.57,1.172,69210,-0.1276,0.6063,0.3531,0.586,-0.017919,0,233.34,19.687171,0.06467,-0.0008451,11.4885586223166,176.307363927428,435.423197492163,9.47368421052632,2.3609438453998,20,0.6,2.06047819971871,3.21741293532338,-18.1944444444444,-2.14052287581699,0.380936106983655
"CANDIDATE",10723750,"K00209.01",1,0.2449,0.7515,2776,33.19,1.406,90250,-0.1064,10.56,0.01691,16.48,-0.3388,0,5.5665,19.252874,0.1557,-0.000125,2.68295354951797,283.667621776504,352.995676343422,14.4339622641509,3.61153427638738,27.8666666666667,-0.4,2.14919144496609,5.94274809160305,-3.92058823529412,-0.430494505494505,0.0313261183261183
"CANDIDATE",10723750,"K00209.02",2,0.7083,0.6658,4549,124.92,1.406,66920,0.009843,6.12,0.02865,4.676,-0.090041,0,17.067,19.252874,0.1832,-0.0001188,27.0240366272415,147.971642378889,218.421052631579,14.4406779661017,3.61249277038751,27.8666666666667,-0.4,1.77997716025885,3.69354838709677,-4.91441441441441,1.63611111111111,0.372125534950071
"FALSE POSITIVE",10602291,"K00210.01",1,0.9658,1.705,1632,69.17,1.109,70980,0.01919,15.33,2.473,5.234,-0.061888,0,10.462,19.518823,-0.02204,0.0005884,56.3477246207701,162.488083889419,241.128790153107,10.2941176470588,2.57616387337058,22.9473684210526,-0.4,1.92851879145173,-0.512558139534884,-0.307560975609756,-0.376990291262136,0.698962536023055
"CANDIDATE",10656508,"K00211.01",1,0.3352,0.4063,438.2,6.9,1.28,68260,-0.006193,52.48,0.565,183.7,-0.26975,0,18.179,19.198017,-0.1518,0.0007906,1.02948402948403,47.9547689282203,164.294871794872,15.9459459459459,3.98843930635838,30.2857142857143,0.933333333333333,2.66773162939297,-1.79432624113475,-2.76484560570071,0.964625850340136,0.40848792884371
"CANDIDATE",6300348,"K00212.01",1,0.4319,0.2718,4179,280.06,0.94,38820,0.002579,3.235,0.01905,2.024,0.081389,0,126.49,19.742648,-0.2281,-0.0008977,3.08720514653324,88.3386191754086,341.407867494824,9.28571428571429,2.32762632978723,20.4545454545455,-0.8,1.92030360531309,-7.40584415584416,-11.7368421052632,-2.14814814814815,2.51264705882353
"FALSE POSITIVE",9164836,"K00213.01",1,0.9356,2.641,1575,13.62,0.872,206900,-0.07268,35.26,22.34,223.1,-0.072347,0,660.4,19.714155,0.1834,-0.008019,52.268156424581,1293.41170707813,2016.83599419448,9.8989898989899,2.47186932849365,21.6190476190476,-1.13333333333333,2.54913162705667,38.2083333333333,-17.9134808853119,-0.0897088353413655,0.920684523809524
"CANDIDATE",11046458,"K00214.01",1,0.9296,0.7335,3920,367.32,0.937,55810,0.1405,-0.6244,2.178,0.195,0.0035737,0,192.24,19.908333,0.2372,0.0002351,102.064119455424,127.233304423244,217.418408507517,18.9509306260575,4.72315803008872,37.5,2.93333333333333,1.64418212478921,7.55414012738854,3.63091482649842,-2.34087237479806,0.618959212376934
"FALSE POSITIVE",12508335,"K00215.01",1,0.9706,1.867,914.2,17.29,0.94,69120,-0.02038,12.83,0.001561,16.86,-0.031053,0,84.145,19.344338,-0.136,0.0009722,36.2299365434864,136.128326649654,247.931409907458,10.9473684210526,2.73575949367089,23.1578947368421,-1.4,2.02717325958879,-2.64591439688716,16.4567404426559,1.65343511450382,2.77306064880113
"CANDIDATE",6152974,"K00216.01",1,0.65,0.3585,1955,24.04,0.864,70010,-0.01704,5.744,1.541,12.83,-0.072758,0,64.543,19.947558,0.554,0.001078,9.21985815602837,60.1581173009744,192.052744119743,24.4588744588745,6.10152284263959,49.6666666666667,1.2,1.98207940676657,9.92831541218638,-3.20338983050847,-1.57632850241546,1.93195739014647
"CANDIDATE",6152974,"K00216.02",2,0.8759,0.2056,3852,89.61,0.864,67870,-0.008829,4.381,8.526,63.99,0.039713,0,10.788,19.947524,-0.7954,0.0004392,2.0149528410398,4.72432979261507,16.5268065268065,24.4548286604361,6.10422343324251,49.6666666666667,1.2,1.15131342209428,-1.20515151515152,-0.520952380952381,-0.0356055555555556,1.69986725663717
"CANDIDATE",9595827,"K00217.01",1,0.1622,0.3435,8061,283.35,0.887,85130,-0.0263,1.063,1.052,0.3068,0.010801,0,240.37,19.657703,0.1097,0.001912,2.8758865248227,422.758212488902,1329.83970406905,31.8181818181818,7.91480446927374,90.8,1.4,2.78655767484105,16.3001485884101,-24.7588005215124,0.703533834586466,0.340523168908819
"FALSE POSITIVE",9838975,"K00218.01",1,0.1475,0.6772,2197,18.44,0.66,75640,-0.1364,8.337,2.242,59.53,0.0031234,0,4.2019,19.66891,0.2318,0.001143,4.45484747810329,547.735875508201,1102.72356851812,20.3076923076923,5.07988980716253,58.25,-1.73333333333333,6.27424114671164,18.544,22.765625,-0.0127442827442827,0.0877093889716841
"CANDIDATE",6305192,"K00219.01",1,0.6968,0.5355,8443,337.61,1.369,73050,0.1119,5.442,0.009142,1.956,-0.021938,0,39.068,19.814269,-0.1336,-0.0002373,37.7260422306443,204.731977818854,387.955704864999,13.9208173690932,3.49203558129913,26.25,0,2.80953748922723,-4.85818181818182,-4.20158102766798,1.7702479338843,1.10187408491947
"CANDIDATE",7132798,"K00220.01",1,0.7363,0.2311,12820,513.05,0.83,69760,-0.1213,0.6302,2.031,0.4838,-0.50868,0,77.028,19.72976,-0.05027,-5.631e-06,15.4619907601848,79.5948763777182,341.369863013699,13.8443935926773,3.4728897312665,32.6428571428571,-0.333333333333333,2.1025641025641,-1.84816176470588,-7.14527027027027,4.07807807807808,0.14525069637883
"CANDIDATE",7132798,"K00220.02",2,0.8896,0.1572,6476,252.25,0.83,58670,-0.1839,-0.875,0.06185,9.568,-0.47803,0,24,19.729755,-0.2364,2.054e-05,1.95903985906188,5.58927574008564,17.6,13.9344262295082,3.47260462555066,32.6428571428571,-0.333333333333333,0.881031307550645,-0.439405204460967,-2.84497444633731,2.7298937784522,1.76849529780564
"CANDIDATE",3937519,"K00221.01",1,0.5574,0.2103,9471,491.88,1.087,69450,-0.2464,-0.4844,0.3293,0.3466,-0.10743,0,7.8146,19.062046,-0.04146,-0.0002326,5.03068592057762,73.6581337737407,412.053333333333,13.5900339750849,3.39907401008914,25.3529411764706,1.2,1.74083375188348,-1.22662721893491,-6.4550408719346,-0.307886597938144,0.00760441595441595
"CANDIDATE",3937519,"K00221.02",2,0.8983,0.2087,4843,237.27,1.087,60900,0.01258,-0.5858,0.1306,5.099,-0.071746,0,2.6626,19.062057,0.4141,-7.155e-05,1.90196908744442,4.02123505003661,13.1190926275992,13.5869565217391,3.39928366762178,25.3529411764706,1.2,0.377144970414201,0.383425925925926,-0.933050847457627,0.722085889570552,0.685946601941748
"CANDIDATE",4249725,"K00222.01",1,0.8225,0.3019,5089,25.98,0.571,69710,0.01275,-1.359,0.03265,12.96,-0.081684,0,12.991,19.192771,-0.2129,0.0002262,10.7474193126878,26.0286225402504,95.2380952380952,8.5459940652819,2.13475760065735,58.75,-1.2,2.60869565217391,-1.9712962962963,1.26280991735537,-1.44491017964072,1.87418032786885
"CANDIDATE",4249725,"K00222.02",2,0.8058,0.2726,2653,10.13,0.571,64110,-0.1488,5.295,0.8785,62.38,-0.091404,0,0.44496,19.192777,0.05861,-7.528e-05,3.42602040816327,12.6929918178584,45.2887364208119,8.53658536585366,2.13263157894737,58.75,-1.2,2.17655268667132,0.251545064377682,0.0653435114503817,-0.194953271028037,1.61877777777778
"CANDIDATE",4545187,"K00223.01",1,0.8997,0.2735,5451,234.19,0.708,69290,-0.159,0.3274,0.7047,2.434,-0.038251,0,10.364,19.077473,0.1405,0.0001163,30.2929292929293,24.1978609625668,78.5714285714286,18.3793738489871,4.58926121889085,46.3,-1.26666666666667,2.23098075160403,1.06439393939394,2.40472440944882,-1.50705128205128,1.18225653206651
"CANDIDATE",4545187,"K00223.02",2,0.7451,0.2692,925,7.74,0.708,64450,0.01526,27.5,0.01476,395.5,-0.023088,0,6.7396,19.077464,-0.2464,0.0004907,1.5856565226644,10.3042596348884,35.0594821553534,18.3189655172414,4.57988165680473,46.3,-1.26666666666667,1.88692748091603,-0.7121387283237,-0.630120481927711,0.885344827586207,2.21835526315789
"FALSE POSITIVE",5547480,"K00224.01",1,0.9812,1.126,4161,448.39,0.973,54360,-0.2734,1.271,0.04575,6.244,-0.15027,0,4584.4,19.709207,-5.686,0.004861,37.9281020487051,24.6226208707066,25.3860182370821,9.51219512195122,2.38429224715516,20.4090909090909,-0.2,1.29839883551674,-24.6147186147186,-31.5321100917431,28.304347826087,53.7350527549824
"FALSE POSITIVE",5801571,"K00225.01",1,0.9004,0.3352,14540,6382.21,1.236,52460,-0.401,-0.1438,36.53,0.06196,-0.39969,0,800.88,19.660883,-0.1368,-0.000935,126.212503504345,78.9108382274426,181.619433198381,17.6744186046512,4.42753975081167,36.25,0.8,2.21602288984263,-3.84269662921348,1.48882833787466,-8.11538461538461,4.4228813559322
"CANDIDATE",5959753,"K00226.01",1,0.9218,0.6849,4402,73.73,0.849,68150,-0.1202,-1.641,0.3392,15.13,-0.082079,0,12.791,19.442715,-0.4527,0.0003117,60.0912646675359,32.8824049513705,57.9490909090909,27.7695167286245,6.94910461828464,56.125,1.2,3.39389860924181,-1.89414225941423,-0.283137254901961,1.41437125748503,1.07406724511931
"CANDIDATE",3847907,"K00229.01",1,0.6983,0.2855,9952,508.23,1.08,68610,-0.2994,2.104,1.139,0.3795,-0.17027,0,241.4,19.384397,0.2155,-0.0008899,13.803123146867,79.4919290817677,329.339988907377,10.5217391304348,2.62610447992559,23,0.733333333333333,1.38453119299526,5.52564102564103,-4.19529411764706,4.82389937106918,5.51292134831461
"FALSE POSITIVE",3862246,"K00230.01",1,0.9619,1.156,3964,219.58,0.878,59290,-0.1837,2.378,0.4818,9.558,-0.093846,0,755.11,19.634501,0.1848,0.003877,53.3795782463929,97.8003384094755,162.440354464894,14.4411764705882,3.61032555080566,32,-0.2,3.0488038277512,3.33574007220217,-4.47046843177189,-4.71071428571429,7.05855106888361
"FALSE POSITIVE",4043443,"K00231.01",1,0.9721,1.806,239.6,1.01,0.675,68530,-0.008463,-24.34,0.04369,4685,-0.060484,0,1.3893,19.160165,0.07078,-0.0008265,12.5740525158453,36.8883440596588,70.1561894927069,36.6379310344828,9.18181818181818,116,0,1.16109045848823,0.370575916230366,0.508115183246073,-0.163567567567568,0.834255079006772
"CANDIDATE",4833421,"K00232.01",1,0.654,0.3838,4811,153.03,1.191,70920,0.03097,2.2,0.3255,3.463,-0.084311,0,0,19.40746,0.07374,0,10.3776578863853,93.5185185185185,236.800505848878,16.0752688172043,4.02075669994745,30.5714285714286,-1.06666666666667,1.90379329301814,1.79416058394161,-3.73972602739726,2.2592,0.801879954699887
"CANDIDATE",4833421,"K00232.02",2,0.8285,0.2294,7082,427.79,1.191,64330,-0.06313,2.37,3.672,5.979,-0.15458,0,0,19.407453,-0.2307,0,3.8642723880597,15.9100121605188,51.9413919413919,16.0887656033287,4.02133859748073,30.5714285714286,-1.06666666666667,1.97326732673267,-1.17704081632653,-0.373190476190476,0.188814913448735,0.52896
"CANDIDATE",4833421,"K00232.03",3,0.9484,1.489,1775,34.63,1.191,58680,-0.0784,-7.69,0.03458,124.6,-0.16468,0,0,19.407467,0.332,0,61.1870967741935,20.6069802731411,23.960597826087,16.0779220779221,4.02206736353078,30.5714285714286,-1.06666666666667,2.20570012391574,0.864583333333333,-0.699259259259259,0.599791666666667,1.875770609319
"CANDIDATE",4833421,"K00232.04",4,0.8098,0.238,2039,73.59,1.191,56850,-0.03573,-1.069,0.5609,82.46,-0.12846,0,0,19.407464,0.2337,0,1.42144988590486,8.04237148957136,23.8727858293076,16.0991379310345,4.02131147540984,30.5714285714286,-1.06666666666667,1.46935138987883,0.571393643031785,-0.379540229885057,0.289153846153846,1.1111328125
"CANDIDATE",4833421,"K00232.05",5,0.7594,0.3457,1222,20.52,1.191,54600,0.02096,-9.379,0.6472,319,-0.17976,0,0,19.407456,-0.1028,0,1.14522696425878,10.6187248995984,22.8651685393258,16.1127596439169,4.02352941176471,30.5714285714286,-1.06666666666667,1.50188323917137,-0.224454148471616,-0.779716024340771,0.695679012345679,0.496975524475525
"FALSE POSITIVE",5023956,"K00233.01",1,0.9998,1.913,29410,1223.5,0.793,563200,-1.485,1.306,15.85,0.01332,-0.42877,0,838600,19.68243,-14.81,0.06048,53.7816030123722,302.211690363349,81.6206694069289,15.599173553719,3.89513227850116,34.5384615384615,-6.46666666666667,0.458519793459553,-676.255707762557,2014.23487544484,-294.884910485934,127.503748125937
"CANDIDATE",8491277,"K00234.01",1,0.8283,0.4062,5396,177.69,1.11,67830,-0.08847,3.821,0.138,8.841,-0.071253,0,5.7437,19.357212,0.1213,-0.0001339,12.4108480671262,35.0146412884334,90.5718879191548,10.2533039647577,2.56406926406926,21.8,0.0666666666666667,1.92195652173913,0.814093959731544,-1.52993197278912,0.951260504201681,0.563068376068376
"CANDIDATE",8107225,"K00235.01",1,0.8366,0.1815,4258,120.08,0.804,67770,-0.01332,2.025,3.245,8.028,-0.096976,5,48.832,19.673993,-0.1123,-0.0005645,4.46901709401709,13.3992805755396,65.4090011433323,18.034188034188,4.50581613508443,45.8,0.466666666666667,1.91553328561203,-0.680606060606061,-0.629120879120879,-0.557264957264957,2.69789227166276
"FALSE POSITIVE",8453211,"K00236.01",1,1,3.383,16710,195.86,0.875,508200,-0.4043,0.974,0.01668,0.634,-0.10588,0,28963,19.919723,-16.02,0.02224,32.7761389708292,23.8239436619718,13.7996031746032,10.2470461868958,2.5602614379085,21.0952380952381,-1.14285714285714,0.832676648279485,-194.181818181818,-399.251336898396,95.6405353728489,0
"CANDIDATE",8041216,"K00237.01",1,0.8955,0.4689,4540,161.98,1.03,68120,-0.01778,-1.267,0.249,7.974,-0.022198,0,9.2736,19.730093,0.05523,-0.00017,31.9023868899181,34.1357466063348,78.6372453928225,19.0376569037657,4.75851938895417,40,0,2.31600348533256,0.456446280991736,-0.112746478873239,0.607332624867163,0.130349206349206
