"koi_disposition","kepid","kepoi_name","tce_dor","tce_sradius_prov","tce_fwm_prao","tce_incl_sn"
"CANDIDATE",4072271,"K07680.01",82.480866,0,3.562e-05,61.8521078092605
"CANDIDATE",4073017,"K07681.01",8.098638,0,-6.495e-05,3.42068683565004
"FALSE POSITIVE",4073089,"K07682.01",33.904163,0,0,44.26
"FALSE POSITIVE",4136659,"K07683.01",11.463022,0,0.0003435,4.7632008709853
"FALSE POSITIVE",4141587,"K07684.01",21.343561,0,4.365e-05,14.0211301424684
"CANDIDATE",4141593,"K07685.01",14.552494,0,-9.032e-05,39.9768732654949
"CANDIDATE",4141593,"K07685.02",5.6117324,0,-9.931e-05,24.883504193849
"FALSE POSITIVE",4144873,"K07686.01",110.54015,0,1.17e-05,58.948060486522
"CANDIDATE",4252671,"K07687.01",10.798599,0,6.545e-05,8.21944177093359
"FALSE POSITIVE",4281068,"K07689.01",1.3933779,0,0,508.462257294154
"FALSE POSITIVE",4284980,"K07690.01",2.2039852,0,-1.559e-05,0.73019224358262
"FALSE POSITIVE",4355503,"K07691.01",598.79593,0,-0.001498,282.830188679245
"FALSE POSITIVE",4373195,"K07692.01",1.2030194,0,0,2.98779612347452
"CANDIDATE",4384909,"K07693.01",9.9183441,0,9.035e-07,2.29261057173679
"FALSE POSITIVE",4386607,"K07694.01",5.2542434,0,0.0002982,2.49067743940336
"FALSE POSITIVE",4390912,"K07695.01",2.3809611,0,-8.444e-05,2.53837514039685
"FALSE POSITIVE",4472143,"K07696.01",425.82554,0,0.0007089,54.0914560770156
"FALSE POSITIVE",4574319,"K07697.01",1.4256755,0,-0.0005041,0.392518518518519
"FALSE POSITIVE",4651399,"K07698.01",567.13115,0,0.000444,130.678680424357
"FALSE POSITIVE",4670267,"K07699.01",2.9905064,0,0,-88.08
"CANDIDATE",4670361,"K07700.01",270.99862,0,0.0004474,273.191489361702
"FALSE POSITIVE",4730442,"K07702.01",9.5475621,0,0.0002567,3.58549649773383
"CANDIDATE",4742188,"K07703.01",226.44366,0,4.541e-05,51.3314285714286
"CANDIDATE",4742452,"K07704.01",6.4690341,0,2.142e-05,2.29829466032988
"CANDIDATE",4762283,"K07706.01",108.45696,0,-0.0009282,24.5345016429354
"FALSE POSITIVE",4774646,"K07707.01",4.9057907,0,0.0004894,4.2710182767624
"CANDIDATE",4813793,"K07708.01",19.16974,0,-5.782e-05,7.12326530612245
"FALSE POSITIVE",4840156,"K07709.01",5.1000427,0,-0.0008173,2.56210790464241
"FALSE POSITIVE",4851283,"K07710.01",1.7299827,1,-0.0002909,0.259449264428518
"CANDIDATE",4940203,"K07711.01",89.8175,0,0.000413,88.3613030602172
"FALSE POSITIVE",5009688,"K07713.01",4.7093674,0,-5.327e-06,2.22820874471086
"FALSE POSITIVE",5024429,"K07714.01",2.6930746,0,-0.0003212,1.57555757851616
"CANDIDATE",5091479,"K07715.01",13.722793,0,9.275e-05,7.55506993006993
"CANDIDATE",5097856,"K07716.01",121.00021,0,0.0006008,167.834394904459
"FALSE POSITIVE",5120225,"K07717.01",1.0896127,0,-0.01169,77.6824034334764
"FALSE POSITIVE",5126932,"K07718.01",1.4865724,1,-1.021e-05,0.516454456415279
"FALSE POSITIVE",5168498,"K07719.01",48.22112,0,-0.00062,106.291786055396
"FALSE POSITIVE",5185765,"K07720.01",136.75869,0,-0.0002335,32.2758372344256
"FALSE POSITIVE",5201593,"K07721.01",1.1769143,0,-0.0001252,0.356049382716049
"FALSE POSITIVE",5273713,"K07722.01",2.9495296,0,0.002525,1.20731707317073
"FALSE POSITIVE",5276332,"K07723.01",164.04249,0,-0.0002151,115.26599845798
"FALSE POSITIVE",5301093,"K07724.01",216.10828,0,-0.0007941,134.365649311789
"FALSE POSITIVE",5305399,"K07725.01",59.986042,0,-0.001503,427.529976019185
"FALSE POSITIVE",5389632,"K07726.01",3.0111134,0,-0.0009771,1.02360757704269
"FALSE POSITIVE",5444491,"K07727.01",1.2391103,0,0.0001374,0.224554126918291
"FALSE POSITIVE",5456319,"K07728.01",1.4631464,0,0.00035,0.613677950594693
"FALSE POSITIVE",5460434,"K07729.01",1.6508675,0,1.479e-05,0.688449848024316
"FALSE POSITIVE",5512513,"K07730.01",1.7347903,0,5.802e-05,0.854564615992623
"FALSE POSITIVE",5513861,"K07731.01",2.9276915,0,0,-88.04
"FALSE POSITIVE",5529552,"K07732.01",1.7924247,0,1.739e-05,0.173086310184158
"FALSE POSITIVE",5617259,"K07733.01",1.5463526,0,-6.132e-05,0.182383419689119
"FALSE POSITIVE",5653795,"K07734.01",2.008763,0,-1.559e-05,0.832930061066943
"CANDIDATE",5687986,"K07735.01",243.0305,0,-0.0003043,63.8975817923186
"FALSE POSITIVE",5709103,"K07736.01",1.6954011,0,-3.047e-05,1.72410714285714
"FALSE POSITIVE",5716508,"K07737.01",71.102099,0,0,36.1479385610348
"FALSE POSITIVE",5730380,"K07738.01",2.7557155,0,3.982e-07,4.21105826397146
"FALSE POSITIVE",5736801,"K07739.01",12.995613,0,-0.001558,2.68252487562189
"FALSE POSITIVE",5774375,"K07740.01",4.0697814,0,-0.01934,-88.59
"FALSE POSITIVE",5806800,"K07741.01",122.70531,0,0.003756,59.2526455026455
"FALSE POSITIVE",5817957,"K07742.01",69.99913,0,0.0006538,402.479711451758
"FALSE POSITIVE",5823557,"K07743.01",2.0264395,0,1.254e-05,0.885348545985808
"CANDIDATE",5877292,"K07744.01",19.786382,0,1.207e-05,5.38902589395808
"FALSE POSITIVE",5879448,"K07745.01",121.3808,0,-1.159e-05,151.726472579553
"CANDIDATE",5881307,"K07746.01",186.1782,0,0.00011,28.86925795053
"FALSE POSITIVE",5887316,"K07747.01",1.3088259,0,-9.128e-05,0.715977241273259
"FALSE POSITIVE",5887393,"K07748.01",3.4097273,0,-5.634e-05,4.20845070422535
"CANDIDATE",5888187,"K07749.01",242.65895,0,-7.984e-05,155.060449050086
"CANDIDATE",5894182,"K07750.01",677.46377,0,0.0002113,277.561728395062
"FALSE POSITIVE",5895083,"K07751.01",3.4252533,0,0.0004551,2.07291377876352
"FALSE POSITIVE",5952448,"K07753.01",2.6490005,0,-2.966e-05,1.1053699656572
"FALSE POSITIVE",5962509,"K07754.01",1.2515022,0,-0.0004375,0.394932126696833
"FALSE POSITIVE",5991070,"K07756.01",1.0159058,0,6.455e-05,6.34231536926148
"FALSE POSITIVE",6032920,"K07757.01",54.542282,0,-0.0001852,28.9980481457385
"CANDIDATE",6043538,"K07759.01",5.5323852,0,7.499e-05,2.80083131278143
"FALSE POSITIVE",6069674,"K07761.01",417.26813,0,-0.0002853,248.768336562413
"CANDIDATE",6106046,"K07762.01",13.078881,0,-0.0008202,4.50575916230367
"FALSE POSITIVE",6113752,"K07763.01",213.21791,0,-0.0001338,191.368286445013
"CANDIDATE",6124137,"K07764.01",65.784512,0,0.0001381,40.1707097933513
"FALSE POSITIVE",6147851,"K07766.01",3.6396853,0,1.959e-05,1.45529865125241
"FALSE POSITIVE",6187888,"K07768.01",2.8395213,0,-6.041e-05,0.723369565217391
"FALSE POSITIVE",6190535,"K07769.01",8.33289,0,-0.0001449,2.20241533210816
"FALSE POSITIVE",6198256,"K07770.01",3.8088322,0,-2.428e-05,3.49450549450549
"FALSE POSITIVE",6199716,"K07771.01",2.3704547,0,0.0007923,0.528794992175274
"FALSE POSITIVE",6205566,"K07772.01",1.5617124,0,0.000179,1.09371221281741
"CANDIDATE",6231721,"K07773.01",4.6444441,0,0.0001514,1.27896786757546
"CANDIDATE",6277410,"K07774.01",16.538709,0,-0.0005709,4.93806818181818
"CANDIDATE",6278670,"K07775.01",553.43044,0,-0.0003056,237.381203801478
"CANDIDATE",6356400,"K07776.01",84.589815,0,-0.002749,887.388282025819
"FALSE POSITIVE",6369845,"K07777.01",13.044173,0,0.0004812,166.104651162791
"FALSE POSITIVE",6442602,"K07778.01",1.1609933,0,2.011e-05,0.0881313678734013
"FALSE POSITIVE",6445531,"K07779.01",2.0729882,0,-0.0003396,0.647531806615776
"CANDIDATE",6451368,"K07780.01",4.9207656,0,1.235e-05,4.27664155005382
"FALSE POSITIVE",6469946,"K07781.01",3.6347753,0,-0.001934,5.97628458498024
"FALSE POSITIVE",6519865,"K07782.01",1.2766277,0,-6.707e-06,0.382583810302535
"FALSE POSITIVE",6527016,"K07783.01",1.6656137,0,0.0006668,0.714660012476606
"FALSE POSITIVE",6531143,"K07784.01",13.884306,0,-0.0004432,3.61298377028714
"CANDIDATE",6531617,"K07785.01",716.66722,0,0.0007116,316.654929577465
"FALSE POSITIVE",6547322,"K07786.01",1.7329159,0,0.0002746,0.709480839095277
"FALSE POSITIVE",6590307,"K07787.01",1.5688444,0,-3.392e-05,0.419015151515152
"FALSE POSITIVE",6679504,"K07788.01",3.6533911,0,0.0003074,1.79025774414755
"FALSE POSITIVE",6780367,"K07789.01",120.95104,0,0.0001702,96.3329390257017
"FALSE POSITIVE",6783732,"K07790.01",2.0273916,0,0.0003581,1.38183000867303
"CANDIDATE",6790592,"K07791.01",96.31391,0,0.0002903,72.5626515763945
"FALSE POSITIVE",6795089,"K07792.01",106.47075,0,-0.000594,950.504514073287
"CANDIDATE",6863158,"K07793.01",1.8829043,0,2.784e-05,0.567176258992806
"FALSE POSITIVE",6863187,"K07794.01",1.6833868,0,0.00023,0.505907172995781
"CANDIDATE",6887030,"K07795.01",9.0131161,0,-2.013e-05,3.51
"CANDIDATE",6891124,"K07796.01",3.7131967,0,5.561e-05,1.87032480314961
"FALSE POSITIVE",6936966,"K07797.01",67.831061,0,-0.004846,32.9288085577278
"CANDIDATE",6952971,"K07798.01",103.29234,0,-0.0009392,48.6117136659436
"FALSE POSITIVE",6962901,"K07799.01",1.7780016,0,-0.002097,2.08609271523179
"FALSE POSITIVE",6974867,"K07800.01",2.2560628,0,6.61e-05,2.087284144427
"FALSE POSITIVE",7013923,"K07801.01",2.9628469,0,0.0006069,1.01085612202831
"FALSE POSITIVE",7017437,"K07802.01",45.325062,0,-3.256e-05,351.504354711006
"FALSE POSITIVE",7031066,"K07803.01",1.2254423,0,9.113e-05,0.402838827838828
"FALSE POSITIVE",7031340,"K07804.01",2.0840607,0,-0.0001044,1.56321005559584
"FALSE POSITIVE",7031638,"K07805.01",1.4652849,0,2.69e-05,0.886475479382318
"FALSE POSITIVE",7031726,"K07806.01",1.2921288,0,0.0001308,0.817118127905113
"FALSE POSITIVE",7031898,"K07807.01",1.223761,0,-6.068e-06,0.823141585627163
"FALSE POSITIVE",7045605,"K07808.01",1.5052671,0,-1.081e-05,0.0752616822429907
"FALSE POSITIVE",7090867,"K07810.01",112.84871,0,0.0001809,345.030816640986
"FALSE POSITIVE",7115550,"K07811.01",1.3390249,0,-1.873e-05,0.448545067423705
"FALSE POSITIVE",7116024,"K07812.01",3.5750226,0,-2.545e-06,3.25366695427092
"FALSE POSITIVE",7116519,"K07813.01",2.2993366,0,-3.636e-05,-87.51
"FALSE POSITIVE",7117126,"K07814.01",1.7891147,0,2.296e-05,1.12586497101178
"FALSE POSITIVE",7117147,"K07815.01",1.4374454,0,2.532e-05,0.1530859375
"FALSE POSITIVE",7117485,"K07816.01",2.2955753,0,8.264e-05,-87.5
"FALSE POSITIVE",7117710,"K07817.01",1.1633708,0,3.222e-05,0.487536014029813
"CANDIDATE",7134626,"K07818.01",3.6422101,0,-3.615e-05,2.68417317246274
"FALSE POSITIVE",7177766,"K07819.01",1.9378021,0,-2.236e-05,1.64016846538563
"FALSE POSITIVE",7199644,"K07821.01",1.7195414,0,5.81e-05,0.479016393442623
"FALSE POSITIVE",7199724,"K07822.01",1.1286093,0,-2.17e-05,0.273027798647633
"FALSE POSITIVE",7199756,"K07823.01",1.2377948,0,-3.084e-05,0.234187238006521
"FALSE POSITIVE",7199883,"K07824.01",1.1132726,0,9.095e-06,0.280015860428232
"FALSE POSITIVE",7200485,"K07825.01",1.6591936,0,-7.266e-05,0.852604308699209
"FALSE POSITIVE",7203326,"K07826.01",14.613975,0,0.0004238,2.31707966959765
"FALSE POSITIVE",7210749,"K07828.01",20.527285,1,-0.0001428,8.57142857142857
"FALSE POSITIVE",7281668,"K07829.01",1.2012223,0,-1.493e-05,0.663010650135114
"FALSE POSITIVE",7282154,"K07830.01",2.3061965,0,-4.618e-05,-87.51
"FALSE POSITIVE",7282168,"K07831.01",1.3789399,0,3.251e-05,0.30749063670412
"CANDIDATE",7287028,"K07832.01",3.5208778,0,-5.665e-06,2.27614678899083
"CANDIDATE",7300182,"K07833.01",110.95182,0,2.186e-05,126.726089417091
"CANDIDATE",7366501,"K07834.01",9.4236763,0,-0.000221,2.81110741602927
"CANDIDATE",7367164,"K07835.01",8.7146998,0,0.0001953,3.11435973353072
"FALSE POSITIVE",7377200,"K07836.01",293.5347,0,-0.0002429,2073.17636195753
"FALSE POSITIVE",7386391,"K07837.01",32.420443,0,0.01946,18.2567484030497
"FALSE POSITIVE",7431709,"K07838.01",1.2600397,0,-3.252e-05,0.325945537065053
"FALSE POSITIVE",7448023,"K07839.01",1.3738333,0,7.439e-05,0.42412017167382
"FALSE POSITIVE",7470491,"K07840.01",1.723009,0,7.879e-05,1.63610877488085
"FALSE POSITIVE",7538434,"K07841.01",173.7384,0,0.0001718,24.4133623030961
"CANDIDATE",7601665,"K07842.01",3.388515,0,6.66e-05,1.61716887058313
"CANDIDATE",7613620,"K07843.01",1.6228805,0,9.977e-06,0.394604064470918
"FALSE POSITIVE",7618364,"K07844.01",7.3158977,0,0.003376,12.0776189086665
"FALSE POSITIVE",7664272,"K07845.01",475.23519,0,1.159e-05,18.0824120603015
"CANDIDATE",7671950,"K07846.01",4.6862847,0,0.0003023,2.98239040839266
"CANDIDATE",7747103,"K07847.01",46.932194,0,-0.001052,86.2038834951456
"FALSE POSITIVE",7757698,"K07848.01",510.12007,0,-0.001767,358.064516129032
"CANDIDATE",7778664,"K07849.01",3.4706567,0,0.0001523,1.98320895522388
"CANDIDATE",7834712,"K07850.01",73.795632,0,-0.0007688,129.781976744186
"FALSE POSITIVE",7841368,"K07851.01",22.961615,0,0.01104,10.7998031253845
"FALSE POSITIVE",7879648,"K07852.01",7.4976122,0,0.0001087,3.40375399361022
"FALSE POSITIVE",7882360,"K07853.01",129.2331,0,-6.601e-05,84.8438978240303
"FALSE POSITIVE",7885494,"K07854.01",1.7684891,0,-0.0002839,0.532982456140351
"FALSE POSITIVE",7891264,"K07855.01",68.191783,0,0.001497,11.8630573248408
"FALSE POSITIVE",7897936,"K07856.01",79.022502,0,-0.0001595,452.660922453117
"FALSE POSITIVE",7919516,"K07857.01",2.4886256,0,0.0001808,2.33299423533401
"FALSE POSITIVE",7919867,"K07858.01",3.5486654,0,-0.0002038,1.84715089263879
"CANDIDATE",7954278,"K07859.01",4.9029026,0,0.0001057,0.317192600652884
"FALSE POSITIVE",7967517,"K07860.01",1.8567634,0,-0.0004511,1.89120298414672
"FALSE POSITIVE",8042747,"K07861.01",357.88496,0,-0.0001609,120.779569892473
"FALSE POSITIVE",8042835,"K07862.01",3.2532874,0,-2.903e-05,0.0163980955868888
"CANDIDATE",8107150,"K07863.01",2.7555193,0,-2.588e-05,1.61886451029179
"FALSE POSITIVE",8109692,"K07864.01",79.189847,0,-0.0001567,70.3540519276161
"CANDIDATE",8110757,"K07865.01",1.6251205,0,0.01657,17.7002827521206
"FALSE POSITIVE",8110758,"K07866.01",2.0710359,0,0,6.480920654149
"FALSE POSITIVE",8112324,"K07867.01",1107.9176,0,-0.0001449,55.6621287128713
"FALSE POSITIVE",8126531,"K07868.01",358.61126,0,6.546e-05,347.352145342095
"FALSE POSITIVE",8179286,"K07869.01",14.312895,0,0.002123,5.7373670212766
"CANDIDATE",8182107,"K07870.01",164.33594,0,-0.0003849,46.7866458007303
"FALSE POSITIVE",8197767,"K07871.01",122.88355,0,0,213.216068457333
"FALSE POSITIVE",8210370,"K07872.01",5.2715845,0,-0.0002225,42.4422973698336
"CANDIDATE",8222395,"K07873.01",9.8849997,0,2.783e-05,7.10247933884298
"FALSE POSITIVE",8231299,"K07874.01",1.6884903,0,-1.306e-05,1.07266932270916
"CANDIDATE",8242769,"K07875.01",53.687846,0,0.008332,1.2418656612205
"FALSE POSITIVE",8245108,"K07876.01",1.360213,0,0.0003729,0.316732026143791
"FALSE POSITIVE",8260269,"K07877.01",9.8604656,0,0,4.01325757575758
"CANDIDATE",8263187,"K07878.01",43.032048,0,-0.012,27.5417439703154
"FALSE POSITIVE",8297017,"K07879.01",1.4612803,0,-1.593e-05,1.20642857142857
"FALSE POSITIVE",8345473,"K07881.01",7.2182014,0,-0.00251,1.31777645659929
"CANDIDATE",8364232,"K07882.01",97.511292,0,-0.0002847,22.5629405840886
"FALSE POSITIVE",8374394,"K07883.01",148.52068,0,-0.0003344,438.172043010753
"CANDIDATE",8391983,"K07884.01",1.965179,0,0.002333,0.365171811298777
"FALSE POSITIVE",8429014,"K07885.01",3.6282392,0,-0.00153,30.0568643379366
"FALSE POSITIVE",8440062,"K07886.01",104.97062,0,0.00229,388.24295010846
"FALSE POSITIVE",8460634,"K07887.01",7.4620245,0,0.003806,14.1888207225631
"CANDIDATE",8488381,"K07888.01",8.012726,0,4.813e-06,2.83400809716599
"CANDIDATE",8489260,"K07889.01",117.9773,0,0.001512,25.7155147691425
"FALSE POSITIVE",8508493,"K07890.01",373.26567,0,0.002005,89.4427860696517
"FALSE POSITIVE",8524110,"K07891.01",1.1500712,0,0,0.388973799126638
"CANDIDATE",8540376,"K07892.01",6.1660766,0,-0.0005344,10.1589685818
"FALSE POSITIVE",8545603,"K07893.01",109.9878,0,-0.0004548,17.8639808536099
"CANDIDATE",8555967,"K07894.01",123.27778,0,6.785e-05,94.3199747554434
"FALSE POSITIVE",8557246,"K07895.01",17.646285,0,0.002324,165.655987795576
"FALSE POSITIVE",8560280,"K07896.01",21.602532,0,-0.009564,147.36132186815
"FALSE POSITIVE",8560927,"K07897.01",18.401411,0,-9.372e-05,6.31779053084648
"FALSE POSITIVE",8565912,"K07898.01",3.6689295,0,-0.07779,-88.44
"FALSE POSITIVE",8587439,"K07899.01",37.19714,0,0.0006642,16.3031524926686
"FALSE POSITIVE",8590776,"K07900.01",58.322262,0,0.0003813,14.4659090909091
"FALSE POSITIVE",8639155,"K07902.01",2.4238324,0,-6.909e-05,3.40659340659341
"CANDIDATE",8677057,"K07903.01",4.8983419,0,-2.418e-05,0.136998766193708
"FALSE POSITIVE",8686761,"K07904.01",131.12315,0,0.0003531,51.5336013785181
"CANDIDATE",8702537,"K07905.01",5.5651325,0,-1.25e-05,3.1998420221169
"FALSE POSITIVE",8703491,"K07906.01",3.7888288,0,0,6.84636118598383
"FALSE POSITIVE",8703506,"K07907.01",361.09188,0,-0.005699,1823.25487012987
"FALSE POSITIVE",8712863,"K07908.01",2.9611123,0,-1.717e-05,0.0473717609730301
"FALSE POSITIVE",8749844,"K07909.01",444.41646,0,0.0002142,103.534423209763
"FALSE POSITIVE",8750503,"K07910.01",6.9555074,0,-0.0001559,4.55837004405286
"FALSE POSITIVE",8757213,"K07911.01",160.23224,0,-0.0009091,35.3721937770776
"FALSE POSITIVE",8761550,"K07912.01",191.90251,0,0,243.73811464276
"FALSE POSITIVE",8873450,"K07913.01",402.07421,0,0.0003594,0.0966079862601975
"FALSE POSITIVE",8880003,"K07914.01",16.682002,0,-0.001753,30.2763203917454
"CANDIDATE",8880317,"K07915.01",150.6549,0,-0.0001112,161.341967979853
"FALSE POSITIVE",8953296,"K07916.01",2.4467416,0,-0.0001047,94.022770398482
"FALSE POSITIVE",8962007,"K07917.01",2.3032612,0,-0.001755,0.758346581875994
"FALSE POSITIVE",9021047,"K07919.01",131.6235,0,-0.01897,843.408662900188
"CANDIDATE",9043947,"K07920.01",1.6441637,0,-8.246e-06,0.612486064659978
"FALSE POSITIVE",9079587,"K07921.01",136.4504,0,-0.003365,522.319347319347
"FALSE POSITIVE",9079915,"K07922.01",3.0606369,0,8.684e-05,3.1695652173913
"CANDIDATE",9084569,"K07923.01",107.04037,0,-0.0002785,237.417130734553
"CANDIDATE",9087580,"K07924.01",2.1082497,0,4.816e-06,0.646653346653347
"CANDIDATE",9099607,"K07925.01",4.5800234,0,0.0001151,1.69855322824444
"FALSE POSITIVE",9101271,"K07926.01",25.981349,0,0.001042,92.34404536862
"FALSE POSITIVE",9118340,"K07927.01",2.614478,0,-0.0001697,1.39305666400638
"CANDIDATE",9142714,"K07928.01",1563.2127,0,0.0008412,38.1756470089096
"FALSE POSITIVE",9159198,"K07929.01",1.4326436,0,-0.000217,1.71284634760705
"CANDIDATE",9210820,"K07930.01",132.41785,0,-0.0001993,85.9195402298851
"CANDIDATE",9227215,"K07931.01",45.773116,0,0.0003499,267.73220747889
"CANDIDATE",9278575,"K07932.01",167.50973,0,-0.0002683,104.071453427677
"FALSE POSITIVE",9347066,"K07933.01",22.050254,0,0.0002667,10.4985020970641
"CANDIDATE",9390228,"K07934.01",113.43892,0,-4.784e-05,19.1552609067579
"FALSE POSITIVE",9392016,"K07935.01",102.93195,0,-0.0001251,247.222989776181
"FALSE POSITIVE",9429631,"K07937.01",7.3042703,0,-7.235e-05,1.96912847304678
"CANDIDATE",9469494,"K07938.01",86.177272,0,-0.0001387,79.6794300979519
"FALSE POSITIVE",9518558,"K07939.01",8.20494,0,-0.000243,3.93970796043335
"CANDIDATE",9521317,"K07940.01",415.00171,0,0.000307,192.358732876712
"FALSE POSITIVE",9529148,"K07942.01",59.983395,0,-6.837e-08,18.7742207245156
"FALSE POSITIVE",9531850,"K07943.01",2.2032697,1,0.0001112,2.160696680907
"FALSE POSITIVE",9541094,"K07944.01",1.1213403,0,8.67e-05,0.398619026742657
"FALSE POSITIVE",9579753,"K07945.01",1.7324144,0,-5.971e-05,0.420100143061516
"FALSE POSITIVE",9588880,"K07946.01",568.21548,0,0.0001014,125.565484501536
"FALSE POSITIVE",9592831,"K07947.01",1.2172967,0,4.153e-05,0.0543971119133574
"FALSE POSITIVE",9602658,"K07948.01",2.8612337,0,-9.696e-05,0.932112206993724
"CANDIDATE",9604563,"K07949.01",2.2915196,0,-0.0001423,0.727331957867304
"FALSE POSITIVE",9639021,"K07950.01",4.3529194,0,-6.34e-05,1.73896567097637
"CANDIDATE",9640649,"K07951.01",2.6950597,0,-0.000217,0.769877675840979
"FALSE POSITIVE",9643210,"K07952.01",136.25823,0,0.00072,502.016806722689
"CANDIDATE",9650579,"K07953.01",100.94902,0,-0.0001167,78.6818980667838
"CANDIDATE",9650762,"K07954.01",67.271126,0,0.0001654,259.994172494173
"FALSE POSITIVE",9651155,"K07955.01",2.8867548,0,-0.0007564,55.1266308518803
"FALSE POSITIVE",9656547,"K07956.01",1.8243227,0,0.001148,0.61003938996061
"FALSE POSITIVE",9658192,"K07957.01",5.3588455,0,-0.00142,2.00375563345018
"FALSE POSITIVE",9710611,"K07958.01",528.43263,0,5.237e-05,123.181257706535
"FALSE POSITIVE",9710626,"K07959.01",59.834419,0,-0.001462,140.03144654088
"FALSE POSITIVE",9710792,"K07960.01",77.441282,0,-0.0007846,413.327163350301
"FALSE POSITIVE",9770983,"K07961.01",9.7058666,0,0.0002201,3.67113223854797
"FALSE POSITIVE",9777089,"K07962.01",14.252745,0,0.0007754,10.6101153940584
"FALSE POSITIVE",9777990,"K07963.01",7.9518086,0,-0.002254,9.71981242672919
"FALSE POSITIVE",9813678,"K07964.01",2.6337412,0,0.001153,43.2489190858555
"FALSE POSITIVE",9826551,"K07965.01",12.986565,0,-0.004182,7.51486013986014
"FALSE POSITIVE",9838537,"K07966.01",1.9293167,0,-9.592e-05,0.763967041800643
"FALSE POSITIVE",9838761,"K07967.01",1.9206982,0,7.128e-05,0.515008291873964
"FALSE POSITIVE",9839062,"K07968.01",225.88936,0,0.0006379,4845.65569347005
"FALSE POSITIVE",9851983,"K07969.01",1.6161485,0,1.421e-06,0.776341395607451
"CANDIDATE",9873004,"K07970.01",7.3490172,0,0.0005526,1.71043703851527
"FALSE POSITIVE",9899216,"K07971.01",1.4402745,0,2.664e-05,2.08137651821862
"FALSE POSITIVE",9899256,"K07972.01",1.6277277,0,-2.77e-05,0.560980510347599
"FALSE POSITIVE",9899345,"K07973.01",1.3047215,0,-0.001901,8.52438516048353
"FALSE POSITIVE",9899621,"K07974.01",1.6883503,0,0.0001063,0.669556290635337
"FALSE POSITIVE",9899623,"K07975.01",1.3601848,0,0.0002472,0.63855421686747
"CANDIDATE",9906688,"K07976.01",6.8712407,0,0.00015,2.40934306569343
"FALSE POSITIVE",9912977,"K07977.01",2.7493398,0,-0.002814,-87.92
"CANDIDATE",9938836,"K07978.01",6.1953957,0,-5.273e-06,3.03658536585366
"FALSE POSITIVE",9941425,"K07979.01",3.0689388,0,0.0002832,4.16105082809823
"FALSE POSITIVE",9959368,"K07980.01",1.4121629,0,0.0001715,0.484230055658627
"FALSE POSITIVE",9959765,"K07981.01",1.5051777,0,9.167e-05,0.601622402489166
"CANDIDATE",10011213,"K07982.01",90.157677,0,-4.056e-06,648.295866569978
"FALSE POSITIVE",10014875,"K07983.01",141.36482,0,0.0001048,80.6109613656783
"FALSE POSITIVE",10031643,"K07984.01",7.0265012,0,-7.891e-05,2.46629046629047
"FALSE POSITIVE",10090151,"K07985.01",1.4299865,0,-0.0002371,8.7448275862069
"CANDIDATE",10128825,"K07986.01",2.4647049,0,-1.779e-05,0.998697539797395
