"koi_disposition","kepid","kepoi_name","tce_bin_oedp_stat","tce_albedo","tce_rb_tcount3","tce_fwm_prao","tce_duration_sn","tce_insol_sn","tce_fwm_srao_sn"
"CANDIDATE",1575873,"K04359.01",0.7865,0.4743,0,-5.14e-05,24.1974512018067,2.17859870064401,4.94986807387863
"CANDIDATE",10669994,"K04360.01",2.981,9.339,0,-3.655e-05,4.66137566137566,5.20696971645342,0.386666666666667
"CANDIDATE",7801070,"K04361.01",0.03514,477.8,0,-0.002169,3.75085871307534,2.8531746031746,1.51551724137931
"CANDIDATE",9776794,"K04363.01",2.086,71.58,0,-0.0007601,6.56938838869916,2.23091603053435,-1.77216216216216
"CANDIDATE",7427764,"K04364.01",0.3625,39.14,0,4.1e-05,3.43264248704663,3.75971124097628,-0.121858407079646
"CANDIDATE",10647452,"K04366.01",0.0002654,1.083,0,-0.0001597,2.71729390681004,3.97321246919999,-0.90332005312085
"CANDIDATE",4773392,"K04367.01",3.874,1262,0,-0.0001547,5.14847512038523,2.94054054054054,0.659075907590759
"FALSE POSITIVE",5471489,"K04368.01",0.4895,47.42,0,4.167e-05,23.1380337636544,1.73760564831993,-0.543697478991597
"FALSE POSITIVE",12407623,"K04370.01",0.01062,0.6741,0,-0.0007783,2.13119533527697,5.07234852727069,4.40581717451524
"CANDIDATE",11444514,"K04371.01",0.07089,1656,0,0.0004901,8.68840030326005,2.34545454545455,-0.917322834645669
"CANDIDATE",9702006,"K04372.01",0.188,76.42,0,0.0001752,3.15878175033105,5.63643926788686,-0.645954198473282
"FALSE POSITIVE",6778008,"K04373.01",0.4775,16,0,-0.0004159,4.25127623369257,3.05576712793635,6.57831325301205
"CANDIDATE",10991114,"K04374.01",0.01299,27.57,0,-9.897e-05,12.6872246696035,3.99211838507319,0.875609756097561
"FALSE POSITIVE",11969092,"K04375.01",0,0,0,0,-1.5,-2018.74,-0.324466019417476
"FALSE POSITIVE",2570773,"K04376.01",0.3796,6.539,0,-0.001602,13.8867077958497,6.09066883512909,2.67590027700831
"CANDIDATE",4945764,"K04377.01",0.04125,103.8,0,2.061e-06,11.1087660053468,3.70637666831438,0.0589130434782609
"FALSE POSITIVE",7703910,"K04379.01",0.709,7.833,0,-0.0004628,6.52212586168557,2.54625785790535,3.52169811320755
"CANDIDATE",7777818,"K04380.01",2.422,10.67,0,-0.001101,3.9049765909485,1.8933177814967,14.1666666666667
"FALSE POSITIVE",9851360,"K04381.01",0.6844,54.45,0,0.00028,6.36418166238218,4.81171319102354,-1.24285714285714
"CANDIDATE",6937529,"K04382.01",1.767,8.392,0,7.824e-05,4.388,2.91719386003629,-1.54831460674157
"CANDIDATE",9883606,"K04383.01",1.069,23.93,0,-6.509e-05,5.01436506416395,2.42451590291773,0.947238095238095
"CANDIDATE",9883606,"K04383.02",0.09969,22.52,0,-4.096e-05,8.23467230443975,2.42445175438596,0.748
"CANDIDATE",5860968,"K04384.01",0.527,1400,0,-0.0008656,9.25983037779491,2.74152542372881,1.64817518248175
"CANDIDATE",3645438,"K04385.01",6.881e-07,23760,0,0.001488,7.30769230769231,9,-0.75
"CANDIDATE",3645438,"K04385.02",0.8403,47.46,0,0.0002896,3.49353049907579,8.35648148148148,-0.494690265486726
"CANDIDATE",3645438,"K04385.03",2.663,254.9,0,-0.001079,2.08485193621868,8.35294117647059,1.91098265895954
"CANDIDATE",8480582,"K04386.01",1.37,225.4,0,-0.0004122,3.31714876033058,4.76433121019108,0.889245283018868
"FALSE POSITIVE",2830919,"K04387.01",0.4806,5.674,0,-5.564e-05,3.50778210116732,2.73662729975094,0.126518987341772
"FALSE POSITIVE",9588822,"K04388.01",12.62,48.86,0,4.308e-05,998.296422487223,0.853492647058824,-5.49305555555556
"CANDIDATE",9588822,"K04388.02",2.636,87.64,0,6.837e-06,98.4802431610942,0.853492647058824,-0.472862453531599
"CANDIDATE",2997459,"K04389.01",2.563,160.1,0,-2.934e-05,3.72828282828283,2.35180863477246,0.0784732824427481
"CANDIDATE",8330207,"K04390.01",0.0001529,0.5074,0,0.0002645,2.21579476861167,1.4212369881978,2.01089324618736
"CANDIDATE",6359926,"K04391.01",1.98,916.1,0,-0.0001097,9.0409764603313,2.72420262664165,0.262377049180328
"FALSE POSITIVE",6629993,"K04392.01",16.06,3909,0,-0.003356,10.9838032393521,5.90625,5.6277027027027
"CANDIDATE",8324518,"K04393.01",0.5633,7.942,0,2.54e-05,11.4028553693358,3.53358029442894,0.0204518518518518
"FALSE POSITIVE",10427700,"K04394.01",0.003406,0.4961,0,0,18.0767553423463,1.66255179584646,1.87
"CANDIDATE",3103473,"K04395.01",0.06411,12.34,0,0.0001758,2.07347365668715,4.87470376094796,-0.435726495726496
"FALSE POSITIVE",3247503,"K04397.01",0.0009209,11.94,0,0.002971,1.83313228789706,2.81287430272749,-12.3008849557522
"CANDIDATE",5802637,"K04398.01",0.2162,104.7,0,-0.0007061,3.3426834969612,3.37485481997677,0.410625737898465
"CANDIDATE",8345384,"K04399.01",4.363,496.4,0,0.0002534,9.14235190097259,5.45853658536585,-1.65620736698499
"CANDIDATE",2831055,"K04400.01",0.1729,9.147,0,-3.811e-05,6.34346357935359,2.60073158801387,0.619779005524862
"CANDIDATE",7703882,"K04403.01",1.448,30.75,0,0.000226,3.06990881458967,2.56463219616205,-1.13469387755102
"CANDIDATE",10745365,"K04405.01",0.7132,55.75,0,-0.0001475,4.90677682259685,2.37935638937108,0.8894
"FALSE POSITIVE",5563937,"K04406.01",1.594e-07,1.862,0,0.001988,3.67115333861177,2.33314988401269,-14.2641509433962
"CANDIDATE",8396660,"K04407.01",0.0004261,3.934,0,5.499e-05,30.7950727883539,4.44218212860208,-3.27980769230769
"FALSE POSITIVE",10736179,"K04408.01",0.2132,26.67,0,2.318e-06,3.09574349234722,4.5506167351928,-0.0519044943820225
"CANDIDATE",5308537,"K04409.01",0.1721,69.86,0,3.048e-05,6.01433572262044,3.61023282552458,-0.182314814814815
"CANDIDATE",6350882,"K04410.01",0.002087,24.29,0,0.0003431,6.02555003548616,2.27488252883383,-0.986764705882353
"CANDIDATE",5281113,"K04411.01",1.752,25.75,0,-6.074e-05,4.90318646135082,2.28794128676274,0.815971394517283
"FALSE POSITIVE",7847104,"K04412.01",0.7458,1.665,0,-0.0002094,11.159169550173,1.82214979026485,7.35663716814159
"FALSE POSITIVE",6891513,"K04413.01",0.05997,135.4,0,0.01509,3.76452470950581,2.37967914438503,-31.5658914728682
"FALSE POSITIVE",4579598,"K04414.01",0.1863,8.697,0,-7.558e-05,5.12010113780025,2.35345080829947,1.51968503937008
"FALSE POSITIVE",7777522,"K04415.01",0.02501,2.371,0,0.0007343,3.26491862567812,2.45021395061092,-6.26269841269841
"FALSE POSITIVE",9597729,"K04417.01",0.001308,10.57,0,0.0004625,4.24868367760227,2.50796110025266,-6.36005089058524
"FALSE POSITIVE",9597729,"K04417.02",3.591e-05,1.711,0,0.0006303,4.78318002628121,2.5079650095739,-8.41847826086956
"CANDIDATE",7582691,"K04419.01",1.79e-25,8.152,0,-2.126e-05,7.7221324717286,10.6492909160598,-5.35357917570499
"FALSE POSITIVE",7031942,"K04420.01",0.2164,6.056,0,4.675e-05,17.8768082127858,2.79366268262718,-2.208
"CANDIDATE",9836563,"K04421.01",0.3615,8.044,0,-1.253e-05,7.93940609951846,3.80332388756989,0.590020366598778
"CANDIDATE",9836563,"K04421.02",0.4286,49.29,0,1.833e-05,10.7587621178225,3.80322427690849,-0.67456
"FALSE POSITIVE",3866536,"K04423.01",1.179,169.1,1,8.257e-05,11.4882828559682,2.59209775037113,-0.376771653543307
"CANDIDATE",7046035,"K04424.01",0.003438,7.694,0,-4.649e-05,5.24116161616162,2.2762252794497,0.382204724409449
"FALSE POSITIVE",4679314,"K04425.01",60.56,11.6,0,0.001928,24.1823515032999,3.04205214465938,-28.3706896551724
"CANDIDATE",4172805,"K04427.01",0.4213,14840,0,0.0001014,5.33722871452421,7.66666666666667,1.075
"CANDIDATE",5126182,"K04428.01",1.479,166.4,0,0.000137,3.44255744255744,2.88325358851675,2.2069970845481
"FALSE POSITIVE",9642018,"K04430.01",3.162e-18,5.905,0,0.0001512,8.92728485657105,4.44103399748167,-1.07382920110193
"CANDIDATE",9936080,"K04431.01",0.05244,133.9,0,0.000102,6.21602082128398,3.97815845824411,-1.88734030197445
"FALSE POSITIVE",9518651,"K04433.01",0.7778,16.17,0,0.0003842,13.6404931862427,2.85530258406536,-5.733125
"CANDIDATE",8278685,"K04435.01",0.1828,136.2,0,-1.017e-05,6.97743467933492,2.61153262518968,-0.101076923076923
"FALSE POSITIVE",8308260,"K04436.01",0,4.25,20,0.002362,14.2448103078024,2.42863456566416,-16.4272727272727
"FALSE POSITIVE",8492101,"K04437.01",0.4304,7.67,0,6.1e-05,5.69147005444646,1.04560434386868,-0.604498714652956
"FALSE POSITIVE",6343576,"K04438.01",0.03745,1.049,0,0.000103,11.9831223628692,1.49229446682479,-1.61108910891089
"FALSE POSITIVE",9899630,"K04439.01",0.2267,6.363,0,0.0002175,7.73657289002558,2.49059221479348,-3.16304347826087
"CANDIDATE",8416523,"K04441.01",0.001374,6.078,0,-0.0002128,6.77439024390244,5.59563132658498,3.04331450094162
"CANDIDATE",11124436,"K04442.01",0.1541,29.59,0,-4.107e-05,7.68252427184466,2.52068390325271,0.268358208955224
"CANDIDATE",5780855,"K04443.01",0.0164,18.46,0,-1.506e-05,4.37142509431666,2.60270953523044,0.361833333333333
"CANDIDATE",11718389,"K04444.01",0.05615,69.27,0,-0.0004039,5.98151001540832,6.41284403669725,1.06324786324786
"CANDIDATE",10329196,"K04446.01",0.03529,232.9,0,-0.0001159,7.46232746612638,3.00814332247557,1.32877583465819
"CANDIDATE",10604592,"K04447.01",0.007162,11.09,0,-0.0001185,3.70843989769821,5.44898281028229,1.44572748267898
"FALSE POSITIVE",8429668,"K04449.01",1.595,5.009,0,0.007366,9.31178310740355,2.46747211895911,-143.935926773455
"CANDIDATE",7429240,"K04450.01",0.631,4064,0,-0.0005193,7.66838046272494,5.54838709677419,0.861832829808661
"CANDIDATE",10120548,"K04451.01",0.04293,91.22,0,0.0002858,2.8476821192053,5.54943820224719,-0.956589147286822
"CANDIDATE",4474462,"K04452.01",0.01188,66.32,0,3.824e-05,6.45732266946375,3.59438420906311,-0.354095238095238
"FALSE POSITIVE",10729472,"K04453.02",0.01489,11.16,27,-8.222e-06,11.0994152046784,2.92548773471416,0.180350877192982
"FALSE POSITIVE",9777200,"K04455.01",0.2718,0.6772,0,-8.053e-05,11.0162314749471,1.24178956749954,3.14456391875747
"CANDIDATE",3557560,"K04456.01",0.1194,11.69,0,-0.0002844,5.57893250494211,3.43376040153216,0.782978723404255
"CANDIDATE",12109267,"K04457.01",0.0242,1409,0,0.0003255,10.5099150141643,2.63101604278075,-1.85035389282103
"CANDIDATE",8652577,"K04458.01",0.9774,11180,0,0.01549,2.69924250506775,2.775,-14.1158536585366
"CANDIDATE",9947389,"K04460.01",0.0003866,9185,0,-0.0001363,6.2630359212051,4.14705882352941,0.333445378151261
"FALSE POSITIVE",11912987,"K04461.01",0.9884,12.97,0,-0.000176,12.3370896619304,2.39474798814062,3.6140350877193
"CANDIDATE",6197344,"K04463.01",3.953,693.5,0,2.748e-05,14.1755454084221,4.10238907849829,-1.79635949943117
"CANDIDATE",11357664,"K04464.01",2.268,19.09,0,-0.0005966,2.29005606373562,6.53853754940712,2.2292576419214
"CANDIDATE",7272132,"K04466.01",11.12,2840,0,0.0002761,9.20071047957371,2.41621621621622,-0.593968253968254
"CANDIDATE",5352640,"K04467.01",0.3858,17.86,0,-0.0002823,2.53065228052967,3.34264648816453,0.594017857142857
"FALSE POSITIVE",4157052,"K04468.01",1.214e-05,1.532,0,0.000274,4.54159292035398,1.09126975698774,-3.75954198473282
"FALSE POSITIVE",10006641,"K04469.01",0.001426,12,0,7.536e-05,7.83258594917788,5.95765850422862,-1.65025252525253
"FALSE POSITIVE",10815916,"K04470.01",0.09605,2.893,0,0.0006648,4.09587378640777,2.43610934520025,-8.17857142857143
"FALSE POSITIVE",8955709,"K04471.01",0.05301,14.76,0,0.004834,2.50209731543624,6.33517404595208,-25.7894736842105
"FALSE POSITIVE",7031430,"K04472.01",0.003551,17.22,0,-4.199e-06,5.19048151044576,10.1755288736421,-0.13082788671024
"CANDIDATE",7133294,"K04473.01",1.164,75.73,0,9.017e-05,10.8721722540202,1.57569071373753,-1.43822597676874
"CANDIDATE",4381429,"K04474.01",1.138,274.4,0,-0.0007537,3.11287988422576,4.20606826801517,1.14307692307692
"FALSE POSITIVE",11912916,"K04475.01",6.408,15.56,0,0.0006968,9.59187901388026,3.63700680272109,-2.27688787185355
"FALSE POSITIVE",3732894,"K04476.01",0.2565,7.427,0,-0.0001939,4.59704880817253,3.05782390275165,3.95710059171598
"CANDIDATE",6276791,"K04477.01",0.1277,143.7,0,0.0001584,6.51361235270215,2.78410041841004,-0.37952
"CANDIDATE",6276791,"K04477.02",0.4878,48.64,0,0.0001813,2.54305335446381,2.78424162836507,-0.682941176470588
"CANDIDATE",8636600,"K04478.01",2.168,76.27,0,-6.953e-05,12.234440055514,5.12719078617927,0.531258278145695
"FALSE POSITIVE",3644602,"K04479.01",0.02297,38960,0,0.0008266,8.29220779220779,2.51020408163265,-0.764935064935065
"CANDIDATE",10467714,"K04480.01",0.0648,1367,0,0.0001687,10.2932310221979,3.82178217821782,0.955609756097561
"FALSE POSITIVE",11912941,"K04481.01",0.0002641,18.13,0,0.0005216,3.87610619469027,2.55610245627449,-2.8984126984127
"CANDIDATE",7778427,"K04482.01",0.2333,27.37,0,5.507e-05,10.9764579989299,4.40767893583251,-1.18595041322314
"FALSE POSITIVE",6525106,"K04483.01",0.3826,6.995,0,6.998e-05,3.47724347724348,2.55077635258945,-0.469333333333333
"CANDIDATE",9898017,"K04484.01",0.1823,7.152,0,9.551e-06,4.40784548585118,2.63396101750909,-0.285350877192982
"CANDIDATE",8098212,"K04487.01",0.1149,31.24,0,-9.257e-05,3.31034482758621,6.18336535822125,1.12
"FALSE POSITIVE",7694615,"K04489.01",5.062e-05,0.9355,40,-0.0002118,9.4177972438842,3.35258424745528,5.42035398230089
"CANDIDATE",4556468,"K04491.01",5.052,1600,0,0.0001557,8.88253968253968,3.58928571428571,-0.546507936507936
"FALSE POSITIVE",9222516,"K04492.01",1.128e-05,2.035,0,0.0003303,9.54294860394807,2.29438331747457,-8.30715532286213
"FALSE POSITIVE",3953173,"K04493.01",0.05069,21.66,0,-0.0009465,2.43799472295514,6.84103062712688,5.9379746835443
"CANDIDATE",5552562,"K04495.01",0.09635,28.73,0,0.0001704,4.66080156402737,2.42026612077789,-0.733285917496444
"CANDIDATE",6186182,"K04496.01",0.3966,4282,0,0.0007648,3.51280409731114,2.38735177865613,-0.869178082191781
"CANDIDATE",12645057,"K04497.01",0.2603,49.28,0,0.0002012,3.31660231660232,3.30774566473988,-1.28931297709924
"CANDIDATE",4844367,"K04498.01",0.06856,85.73,0,-0.0003961,9.43917018284107,5.37692307692308,1.31855309218203
"CANDIDATE",10937749,"K04499.01",0.1506,77.19,1,0.0001339,3.44260101685844,2.56947069943289,-0.48859375
"CANDIDATE",9100953,"K04500.01",0.9871,54.66,0,0.0003595,3.0418648905804,4.30339666090961,-0.969402985074627
"CANDIDATE",9100953,"K04500.02",1.755,1006,0,-0.0003785,3.29166666666667,4.30927835051546,0.40048
"CANDIDATE",9100953,"K04500.03",0.009505,162.8,0,-0.000572,3.53420630678781,4.30500582072177,0.870987654320988
"FALSE POSITIVE",8109107,"K04501.01",0.5182,31.83,0,-0.000358,9.23617894119945,2.68490585665245,2.87236180904523
"CANDIDATE",10907132,"K04503.01",1.381,48.21,0,-0.000192,2.02450980392157,2.44386080105056,0.437514450867052
"CANDIDATE",6520753,"K04504.01",0.4671,21.9,0,0.0001127,3.59271523178808,3.2808257918552,2.46608187134503
"CANDIDATE",6520753,"K04504.02",0.5224,100.8,0,-7.452e-05,4.08864383416393,3.28064066852368,5.23298429319372
"CANDIDATE",8493354,"K04505.01",1.023,220.6,0,-1.729e-06,9.20617570706381,4.31395348837209,-0.007953125
"CANDIDATE",4545570,"K04506.01",0.8195,32.34,0,0.0004354,3.13331924783435,4.2162761241292,-1.75535714285714
"CANDIDATE",5457326,"K04508.01",0.001096,9.689,0,-0.0001691,3.52001404494382,6.24681933842239,0.442321428571429
"CANDIDATE",11350118,"K04509.01",2.827,241.1,0,0.0001311,3.10079840319361,6.20491803278689,-0.419830508474576
"CANDIDATE",11671579,"K04510.01",1.47,0.1273,0,-8.166e-05,6.36789467021142,2.9588189182127,0.4617
"FALSE POSITIVE",12069414,"K04512.01",0.0125,0.3108,0,-0.001014,3.24976496396114,4.32085887651695,11.9832635983264
"CANDIDATE",9216775,"K04513.01",2.935,18.66,0,-0.0002318,3.40144852560786,5.09364867442304,2.08504672897196
"FALSE POSITIVE",9849884,"K04516.01",0.1778,11.81,0,-3.571e-05,7.18816631130064,2.25175031632223,0.701721439749609
"FALSE POSITIVE",11243547,"K04517.01",1.536,58.39,0,0.0001746,6.1382501020547,7.148849797023,-3.43808411214953
"FALSE POSITIVE",7032001,"K04518.01",0.009272,9.458,0,0,7.92949756888169,3.16582729394423,-1.45086206896552
"CANDIDATE",10003058,"K04519.01",0.01767,550.4,0,1.614e-05,2.84140969162996,1.98852603706973,-0.0453286713286713
"CANDIDATE",9031703,"K04520.01",0.03685,23.16,0,9.486e-05,5.51266375545852,3.60344444444444,-1.26018518518519
"FALSE POSITIVE",9577855,"K04522.01",0.561,5.378,0,-0.001321,7.40172579098754,2.49481780399055,11.6106194690265
"CANDIDATE",8700895,"K04523.01",0.1129,24.36,0,9.312e-05,3.77480158730159,4.66406140963015,-0.68
"CANDIDATE",5003670,"K04524.01",0.2323,58.36,0,0.0001929,3.81500513874615,4.72479564032698,-1.19649122807018
"CANDIDATE",5003670,"K04524.02",1.994,33.57,0,-1.213e-05,3.17845262367207,4.72502837684449,0.0749007633587786
"CANDIDATE",5003670,"K04524.03",0.1731,16.92,0,7.042e-07,5.29274004683841,4.72495980327249,-0.0193263888888889
"CANDIDATE",3765917,"K04526.01",0.5601,93.78,0,0.0002369,8.28608923884515,3.54058078927774,-0.08925
"CANDIDATE",3765917,"K04526.02",0.02166,81.72,0,0.0001504,3.95104895104895,3.54106280193237,-0.187379310344828
"FALSE POSITIVE",3438976,"K04527.01",3.21,15.58,0,0.0001288,7.18829687290297,2.48073089700997,-2.24245283018868
"CANDIDATE",7833305,"K04528.01",0.7839,85.37,0,-0.0001286,6.67617689015692,3.84763779527559,2.05923694779116
"FALSE POSITIVE",6610064,"K04529.01",0.01587,7.312,0,0.0005521,6.28687315634218,2.3359939140725,-12.9280397022332
"CANDIDATE",12647577,"K04530.01",0.0315,131.9,0,0.0003168,3.8060263653484,4.59989200863931,-1.245
"FALSE POSITIVE",2710623,"K04532.01",0.002717,7.229,0,0.0004089,8.16016671628461,2.83129553142409,-9.11029411764706
"FALSE POSITIVE",3330684,"K04533.01",0.00443,91.31,0,-0.0005215,2.63410138248848,0,8.68214285714286
"FALSE POSITIVE",7699298,"K04534.01",0.01773,1.367,0,-8.639e-05,9.74283418162336,0.935191990149946,2.74517374517375
"CANDIDATE",3547760,"K04535.01",0.005353,177.9,0,-0.0002614,3.41272503634127,5.20740103270224,1.3225
"FALSE POSITIVE",7281484,"K04536.01",0.01031,1.424,0,-2.404e-05,28.4954128440367,3.54164619991672,3.30688622754491
"FALSE POSITIVE",4848115,"K04537.01",0.2858,15.31,0,0.002728,1.9916142557652,4.99882392473118,-12.6280991735537
"FALSE POSITIVE",5991765,"K04538.01",0.2839,32.85,0,-0.0003216,4.13677943952374,1.59604820131136,3.61951219512195
"FALSE POSITIVE",3962872,"K04539.01",0.02138,1515,0,0.0001341,12.8186274509804,2.5462962962963,-0.89375
"FALSE POSITIVE",12108293,"K04540.01",0.0001703,7.25,0,0.0001246,4.91841491841492,4.37898741586187,-2.00882352941176
"CANDIDATE",5511659,"K04541.01",0.03386,23.7,0,0.0001137,8.43860894251242,4.17053867755936,-0.37716814159292
"CANDIDATE",5511659,"K04541.02",0.1603,166.9,0,-0.0002812,3.89102564102564,4.17090671885192,0.561558441558442
"FALSE POSITIVE",9640946,"K04542.01",17.36,6.368,0,3.474e-06,4.76602564102564,4.27957063711911,0.09063
"FALSE POSITIVE",9776186,"K04543.01",0.07324,10.05,0,0.00624,2.13712910986367,76732.5,-12.728285077951
"FALSE POSITIVE",10220950,"K04544.01",0.5272,1663,0,0.003971,10.6399737446669,2.84549356223176,-6.2326431181486
"CANDIDATE",10140122,"K04545.01",0.1054,2.225,1,-0.0001013,2.96287809349221,4.97574619077437,-1.15368916797488
"CANDIDATE",5033823,"K04546.01",0,0,0,-7.175e-05,-1.5,-30926,1.33240740740741
"FALSE POSITIVE",10342316,"K04547.01",0.483,0,0,0.0001728,8.73731222086886,2.57337281300362,-2.86031746031746
"CANDIDATE",3223433,"K04548.01",1.44,2124,0,-0.0004451,7.25428027901078,4.37698412698413,1.3275
"CANDIDATE",6523058,"K04549.01",2.991,10.07,0,-0.0002538,4.86725663716814,2.61692447679709,-0.734354838709677
"CANDIDATE",5977470,"K04550.01",0.56,3857,0,-7.476e-05,7.11023542487623,7.58823529411765,0.114056603773585
"CANDIDATE",11769689,"K04551.01",0.8169,148,0,0.0001255,5.33423913043478,2.32104853361017,-0.641156462585034
"FALSE POSITIVE",6126076,"K04553.01",0.04802,8.6,0,-9.801e-06,11.0682226211849,3.14032028012681,0.556289308176101
"CANDIDATE",6369131,"K04554.01",0.11,14.36,0,-0.0001514,10.9324124321658,2.62296916042417,1.84758064516129
"FALSE POSITIVE",10399321,"K04556.01",0.5228,104.6,0,4.185e-05,24.135522179532,2.68809698750918,-0.684280532043531
"CANDIDATE",10257229,"K04557.01",0.04912,32.87,0,-3.411e-05,12.6190476190476,2.39899352983465,0.4532
"CANDIDATE",5431027,"K04558.01",0.04316,41.7,0,-0.0001715,6.54302103250478,2.21418724150896,1.13484848484848
"FALSE POSITIVE",7285673,"K04559.01",1.47,0.9947,0,-9.519e-05,6.09596510359869,2.74684162343607,2.58778625954198
"CANDIDATE",7747457,"K04561.01",0.02357,2.066,0,2.064e-05,8.51310700472712,2.56605035931584,0.0546229508196721
"FALSE POSITIVE",8652360,"K04562.01",0.001903,33.35,0,-0.0003083,3.92045454545455,4.75042027143384,6.50213675213675
"FALSE POSITIVE",8652360,"K04562.02",3.636,0,0,-0.0003588,3.45515695067265,4.75033826725163,6.92984869325997
"CANDIDATE",10585749,"K04563.01",0.2797,553.4,0,-7.305e-05,7.91459074733096,3.00917431192661,0.203379310344828
"FALSE POSITIVE",8453851,"K04565.01",1.458,19.01,0,-2.416e-05,24.2232843974053,2.34629952482267,1.72307692307692
"CANDIDATE",11650401,"K04566.01",0.2616,18.14,0,0.0002616,7.98254122211445,3.98764310376158,-0.677769784172662
"CANDIDATE",8332521,"K04567.01",0.2288,35.92,0,5.078e-05,6.34421543553483,2.43533364772459,0.583465346534654
"CANDIDATE",8332521,"K04567.02",0.25,232.6,0,0.0001264,6.6781836130306,2.43519781718963,0.0267570093457944
"FALSE POSITIVE",10407086,"K04568.01",0.5609,0,0,3.751e-05,26.0398569238631,1.94908832497616,-2.70375335120643
"CANDIDATE",4060229,"K04570.01",7.735,267.9,0,-3.462e-05,3.80066046232363,3.70182992465016,-0.0336904761904762
"CANDIDATE",6761777,"K04571.01",0.9424,258,0,-0.0002454,11.6915167095116,2.96390374331551,1.431330472103
"FALSE POSITIVE",6929285,"K04572.01",0.1994,27.6,0,0.000935,4.01539942252166,3.60997562347647,-5.93821138211382
