"koi_disposition","kepid","kepoi_name","boot_mesthresh","tce_fwm_prao","tce_ror_sn","tce_dicco_mdec_sn"
"FALSE POSITIVE",9119652,"K06193.01",-1,0,-0.44646001,1.44226386806597
"CANDIDATE",9145861,"K06194.01",7.3514,0.000105,2.36095634729612,1.78512345679012
"FALSE POSITIVE",9153823,"K06195.01",5.7155,-1.289e-05,3.89908021140177,-0.488191632928475
"FALSE POSITIVE",9282687,"K06196.01",-1,0,-0.19018452,0.0639207772795217
"FALSE POSITIVE",9291629,"K06198.01",-1,-0.0003289,352.541895945862,-0.0504319880418535
"FALSE POSITIVE",9343862,"K06201.01",-1,0.02502,-0.35450268,0.139400299850075
"FALSE POSITIVE",9394605,"K06203.01",7.684,0.001318,10.5304844629515,8.25625
"FALSE POSITIVE",9471755,"K06204.01",-1,-0.0001524,31.9473090310386,9.76428571428571
"FALSE POSITIVE",9479460,"K06205.01",-1,0.3132,-0.45351021,-0.191751824817518
"FALSE POSITIVE",9549472,"K06206.01",7.1728,-0.006704,1297.89460759052,4.02312
"FALSE POSITIVE",9576197,"K06207.01",-1,-0.0002868,2436.16204158211,-0.249314456035767
"FALSE POSITIVE",9579860,"K06208.01",7.4675,0.0001613,6.61046501808658,140.540298507463
"CANDIDATE",9655711,"K06209.01",7.2349,-0.000734,0.84504230639105,-0.210167938931298
"CANDIDATE",9655711,"K06209.02",7.3167,-0.000923,0.686188788800416,0.30331724137931
"FALSE POSITIVE",9767392,"K06211.01",-1,0.0003792,-0.27646129,-0.0144059970014993
"FALSE POSITIVE",9774400,"K06212.01",-1,0.05297,1214.68289568603,22.973293768546
"FALSE POSITIVE",9839081,"K06213.01",7.621,-0.0005003,56.9769232737667,-0.00175462686567164
"CANDIDATE",10200627,"K06217.01",7.3638,-0.0001025,3.86019050349094,0.775849056603774
"FALSE POSITIVE",10228942,"K06219.01",7.3102,-0.01162,65.0005794177658,-0.0155232383808096
"FALSE POSITIVE",10341878,"K06220.01",7.6045,3.488e-05,2.68343482041419,0.641669128508124
"FALSE POSITIVE",10357831,"K06221.01",-1,0,126.389479128554,7.00962343096234
"FALSE POSITIVE",10385682,"K06223.01",-1,-0.004792,-0.45265929,0.0823808095952024
"FALSE POSITIVE",10483644,"K06225.01",-1,0.004569,43.1001422769815,0.0321991017964072
"FALSE POSITIVE",10601549,"K06226.01",-1,-0.0001221,1.00328109880304,0.142433192686357
"FALSE POSITIVE",10614158,"K06227.01",9.3967,-0.0001908,241.826597269202,0.33888558692422
"CANDIDATE",10717220,"K06228.01",7.9431,-0.0001304,11.9931546926285,-0.187060301507538
"FALSE POSITIVE",10728219,"K06229.01",-1,0,-0.5,0.144748125937032
"CANDIDATE",10735988,"K06230.01",-1,-0.001801,1569.86282171205,-0.0388854166666667
"FALSE POSITIVE",10973583,"K06232.01",7.2032,0.0007499,4.01221330118052,1.88297331639136
"CANDIDATE",10989274,"K06233.01",7.6543,0,2.3968533628327,-7.96403361344538
"FALSE POSITIVE",11099351,"K06234.01",7.2566,-0.0006349,28.3299167015548,1.3735650887574
"FALSE POSITIVE",11147460,"K06235.01",7.6872,0.0008567,20.7276476036785,-0.745431918008785
"FALSE POSITIVE",11252617,"K06236.01",-1,0,3168.66720085144,1.56285714285714
"FALSE POSITIVE",11252617,"K06236.02",-1,0,182.084738938892,2.34364123159304
"FALSE POSITIVE",11516930,"K06240.01",8.4528,-0.0004554,2.97361775698621,-38.1939130434783
"FALSE POSITIVE",11558882,"K06241.01",7.3046,0.07096,2.94723930519254,1.47980501392758
"FALSE POSITIVE",11673686,"K06243.01",8.0767,-0.02424,4193.34145545065,0.0433532934131737
"FALSE POSITIVE",11724210,"K06244.01",7.4101,-0.004082,37.7403093117501,-0.360314371257485
"FALSE POSITIVE",11775507,"K06245.03",9.3678,-0.0001416,3.07962165829254,0.423647540983607
"CANDIDATE",11856178,"K06246.01",7.5097,5.171e-05,11.8431834793113,0.711674418604651
"FALSE POSITIVE",11867071,"K06247.01",-1,-0.0001606,21.3997779376445,-0.254041916167665
"FALSE POSITIVE",11975363,"K06248.01",-1,0,-0.49456251,-5.81608478802993
"FALSE POSITIVE",12207117,"K06249.01",7.2865,-1.031e-05,23.1285238332964,-0.159460869565217
"CANDIDATE",12367464,"K06250.01",6.9275,-0.0002936,191.283594093591,-0.57751497005988
"FALSE POSITIVE",12470041,"K06251.01",7.3455,-0.0003905,28.8523751252046,0.0893617339312407
"FALSE POSITIVE",1026032,"K06252.01",7.2756,-0.01324,16.9753045963776,0.756547085201794
"FALSE POSITIVE",2012722,"K06257.01",-1,-4.606e-05,5.8744123301248,0.27159756097561
"FALSE POSITIVE",2013883,"K06258.01",7.4054,0.0001659,5.56939707261939,5.38813953488372
"CANDIDATE",2161949,"K06259.01",7.1055,-1.024e-06,1.19545050132154,1.31551401869159
"CANDIDATE",2161949,"K06259.02",7.1174,1.283e-05,1.07957051238239,0.215567715458276
"FALSE POSITIVE",2162994,"K06260.01",-1,0.1149,-0.36684053,-0.150593471810089
"FALSE POSITIVE",2167444,"K06261.01",-1,-7.615e-05,2.56263396300409,1.17979809976247
"CANDIDATE",2301068,"K06263.01",7.2822,-4.32e-05,9.07263328481299,-0.957272727272727
"FALSE POSITIVE",2305372,"K06264.01",-1,0,-0.38576729,0.218473053892216
"FALSE POSITIVE",2306740,"K06265.01",-1,0,-0.33702189,-0.122364317841079
"FALSE POSITIVE",2308957,"K06266.01",-1,0,128.633022476344,-3.7963436123348
"CANDIDATE",2422820,"K06267.01",7.2153,0.0001867,1.68829453820838,-0.953202328966521
"FALSE POSITIVE",2437452,"K06268.01",7.2559,0.01331,5.65643215189809,3.09283088235294
"FALSE POSITIVE",2437804,"K06269.01",7.3327,0.002912,1.16169857800268,122.287655719139
"FALSE POSITIVE",2438061,"K06270.01",7.2622,0.001547,11.3228897768662,11.3133595284872
"FALSE POSITIVE",2438062,"K06271.01",6.9057,0.004508,6.63916653245546,71.2762836185819
"FALSE POSITIVE",2438517,"K06272.01",7.1671,0.00444,3.90582146515547,-21.2134920634921
"FALSE POSITIVE",2442084,"K06273.01",7.5855,0,33.0826141937418,-0.0838038922155689
"CANDIDATE",2449245,"K06274.01",7.1463,0.0004944,1.61874081018755,0.202765957446808
"CANDIDATE",2557350,"K06276.01",7.2452,0.000275,1.21470976142972,-0.476530612244898
"FALSE POSITIVE",2557430,"K06277.01",-1,0,242.146540238731,-23.2857142857143
"FALSE POSITIVE",2568971,"K06278.01",-1,0.0003795,1.28094431107422,2.56301969365427
"FALSE POSITIVE",2570505,"K06279.01",6.8409,-1.396e-05,2.03887233756897,-1.50941176470588
"FALSE POSITIVE",2570767,"K06280.01",7.165,6.198e-05,3.63662394786578,-0.8856
"FALSE POSITIVE",2576692,"K06282.01",-1,0.003123,-0.41736943,0.0699895052473763
"FALSE POSITIVE",2580872,"K06283.01",-1,0.1899,-0.43303985,-0.822380239520958
"FALSE POSITIVE",2583777,"K06284.01",-1,-7.749e-05,101.483173767074,86.5042613636364
"FALSE POSITIVE",2693092,"K06285.01",7.4746,-0.06417,15.9973238607597,1.27049401197605
"FALSE POSITIVE",2708156,"K06286.01",-1,0,-0.169579,-0.493508771929825
"FALSE POSITIVE",2708172,"K06287.01",7.5343,9.814e-05,1.80456280115946,1.76008645533141
"FALSE POSITIVE",2708445,"K06288.01",9.1063,-0.0003394,2.3680294637822,-4.24991119005329
"FALSE POSITIVE",2708614,"K06289.01",7.2059,0.001941,1.64182208387905,-0.866707946336429
"FALSE POSITIVE",2711114,"K06290.01",8.0964,-0.0004926,499.489105871644,6.6264631043257
"FALSE POSITIVE",2720354,"K06292.01",7.2621,0.0001643,2728.55927508909,0.0659535232383808
"CANDIDATE",2834463,"K06293.01",7.1887,3.169e-05,0.163047152929511,2.22819614711033
"FALSE POSITIVE",2852560,"K06294.01",-1,-0.1027,-0.49403541,0.485479041916168
"FALSE POSITIVE",2856960,"K06295.01",-1,0.004579,3.32787826281381,0.597541436464088
"FALSE POSITIVE",2860594,"K06296.01",-1,0.004971,5821.08027322487,0.213628185907046
"FALSE POSITIVE",2860788,"K06297.01",-1,0.04881,2701.82282358345,2.74367015098722
"FALSE POSITIVE",2969638,"K06298.01",8.1811,0.0001084,5.7612865130911,3.40028037383178
"CANDIDATE",2970670,"K06299.01",7.2916,-5.299e-05,2.81548587874426,-0.0675669724770642
"FALSE POSITIVE",2973509,"K06300.01",-1,0.02543,69.5354593853802,0.0236461769115442
"CANDIDATE",2994092,"K06301.01",7.2435,-0.0004224,1.21355859433583,0.165516007532957
"FALSE POSITIVE",2998124,"K06302.01",7.7153,0.06618,4180.43850462438,-0.00765820895522388
"FALSE POSITIVE",3098194,"K06303.01",-1,0,-0.393451,3.85854700854701
"FALSE POSITIVE",3102024,"K06304.01",-1,0.2292,100.969646420944,-1.50190895741557
"FALSE POSITIVE",3110937,"K06305.01",6.8288,-0.000423,1.40233462256512,-1.32261950286807
"FALSE POSITIVE",3115480,"K06306.01",7.367,0.0004045,28.813837738518,-0.14822869955157
"FALSE POSITIVE",3120320,"K06307.01",9.2988,-0.01802,3039.29541791106,-2.61537974683544
"FALSE POSITIVE",3127817,"K06308.01",-1,0,130.771811720152,8.37163958641064
"FALSE POSITIVE",3228740,"K06309.01",6.9639,-7.642e-06,2.31988641432012,-3.69137199434229
"FALSE POSITIVE",3230206,"K06310.01",7.2193,0.001589,0.863925078607397,3.21796116504854
"FALSE POSITIVE",3230227,"K06311.01",-1,-0.01997,10.7408053160049,-3.97935185185185
"FALSE POSITIVE",3241619,"K06312.01",-1,0,4249.59676988712,0.201556886227545
"FALSE POSITIVE",3241662,"K06313.01",7.0851,-0.0001057,1.69038169326852,2.10962406015038
"FALSE POSITIVE",3245000,"K06314.01",7.1534,-0.002081,2.38844764949286,-4.95202205882353
"FALSE POSITIVE",3247294,"K06316.01",7.49,0.02266,15.3020463518223,0.827395833333333
"FALSE POSITIVE",3248332,"K06317.01",-1,-0.00265,9.11899917551742,-0.206032934131737
"FALSE POSITIVE",3323289,"K06319.01",-1,-0.02006,-0.5,0.509610778443114
"FALSE POSITIVE",3327980,"K06321.01",-1,0,-0.31824508,-0.160524737631184
"FALSE POSITIVE",3329643,"K06322.01",9.7964,-0.0003699,4.08358189297217,12.0137157107232
"FALSE POSITIVE",3335816,"K06323.01",7.3569,-0.002582,14.0546733691398,-2.24992947813822
"FALSE POSITIVE",3337438,"K06324.01",7.772,-0.0001555,3.1500350407427,-1.0089611752361
"FALSE POSITIVE",3337548,"K06325.01",7.5251,0.0002362,2.19275429958824,-0.658962264150943
"FALSE POSITIVE",3339538,"K06326.01",-1,0.0009519,278.338818769898,0.0747874251497006
"FALSE POSITIVE",3341934,"K06327.01",7.4785,-0.00405,3911.54823841847,0.110535232383808
"FALSE POSITIVE",3343866,"K06328.01",7.1731,0.000358,2.26737386432997,0
"CANDIDATE",3346543,"K06329.01",7.1864,-4.817e-05,1.35314674923878,-1.16122568093385
"FALSE POSITIVE",3352751,"K06330.01",-1,-0.03107,624.110488802369,-0.133253373313343
"CANDIDATE",3356193,"K06331.01",7.0598,-0.0008503,0.834593347170609,-3.90115273775216
"FALSE POSITIVE",3427776,"K06332.01",7.4885,-0.0008723,42.1183969569928,0.264610778443114
"FALSE POSITIVE",3437739,"K06333.01",7.2029,0.0001711,2.0965909552866,8.11946721311475
"FALSE POSITIVE",3440230,"K06334.01",-1,0.1379,-0.27141029,0.0599430284857571
"FALSE POSITIVE",3441340,"K06335.01",7.3538,0.0002093,3.76987857661656,-140.746102449889
"FALSE POSITIVE",3448323,"K06336.01",8.1499,-2.113e-05,1.1662360146688,8.72072727272727
"FALSE POSITIVE",3458919,"K06337.01",-1,0,48.9527076525963,-5.26022889842632
"FALSE POSITIVE",3542573,"K06338.01",8.586,0.0007634,203.433026171418,-0.209895988112927
"FALSE POSITIVE",3543270,"K06339.01",-1,0.004142,159.181219289841,0.154176646706587
"FALSE POSITIVE",3544678,"K06340.01",7.3346,-0.007176,1.08931633909104,59.9555302166477
"CANDIDATE",3547178,"K06342.01",7.3419,3.49e-06,3.08234620027055,1.30184049079755
"FALSE POSITIVE",3548622,"K06343.01",10.516,-0.000286,1.49649294339898,-7.3544776119403
"FALSE POSITIVE",3556742,"K06344.01",7.0748,0,3.50255887325975,-55.7997644287397
"FALSE POSITIVE",3558803,"K06345.01",-1,-2.607e-05,1.54086787919227,-17.2094570928196
"FALSE POSITIVE",3644174,"K06347.01",7.0756,-0.001131,0.926608747449877,8.22857142857143
"FALSE POSITIVE",3655326,"K06348.01",7.606,0.03996,24.3686082588766,5.99282051282051
"FALSE POSITIVE",3656322,"K06349.01",-1,-0.0004015,1787.52187423814,-0.0283592814371257
"FALSE POSITIVE",3656700,"K06350.01",7.573,0.002003,11.387533689671,-98.2424242424242
"FALSE POSITIVE",3659940,"K06351.01",5.7793,0.0001649,0.511456921540612,0.326789940828402
"CANDIDATE",3663494,"K06352.01",7.1495,8.213e-05,1.12858769150807,0.444712643678161
"CANDIDATE",3733638,"K06353.01",7.2357,-7.141e-05,2.96967728498849,-1.477752553916
"CANDIDATE",3748855,"K06355.01",7.1077,0.0001282,1.14123385926393,1.85241379310345
"FALSE POSITIVE",3757588,"K06356.01",7.3465,-0.002333,20.5676808071673,2.64925170068027
"CANDIDATE",3765692,"K06358.01",7.004,-0.0001396,1.52331207856788,0.317867803837953
"FALSE POSITIVE",3766353,"K06359.01",-1,-0.00029,30.7342489964655,0.0721624441132638
"FALSE POSITIVE",3830820,"K06360.01",-1,-0.01128,-0.22248625,-16.9030150753769
"CANDIDATE",3831523,"K06361.01",7.7106,-3.341e-06,5.59821184361399,0.956013986013986
"FALSE POSITIVE",3834364,"K06362.01",7.2742,-0.02198,62.4145330644046,-0.710768229166667
"FALSE POSITIVE",3836413,"K06363.01",-1,0.0008088,309.25278505602,-1.65544715447154
"FALSE POSITIVE",3836439,"K06364.01",-1,0,319.921472672689,2.43675438596491
"FALSE POSITIVE",3838004,"K06365.01",7.4894,-1.645e-05,2.96877181200871,-0.0571490857946554
"FALSE POSITIVE",3851134,"K06366.01",7.3072,4.832e-05,2.79743373004337,-3.61619718309859
"FALSE POSITIVE",3851193,"K06367.01",18.512,-0.0007583,5587.81265371291,0.0972608695652174
"CANDIDATE",3854496,"K06368.01",7.1124,-6.212e-05,1.2203212553839,0.752676056338028
"FALSE POSITIVE",3858884,"K06371.01",-1,-0.2248,-0.055563998,-2.62
"FALSE POSITIVE",3938073,"K06373.01",7.6595,0.000942,69.3019538098731,-0.178862275449102
"CANDIDATE",3972432,"K06375.01",7.4642,-0.0002942,2.01324541458784,0.218729658792651
"FALSE POSITIVE",3973002,"K06376.01",7.6902,0.007109,49.9141748846037,-0.244020926756353
"FALSE POSITIVE",3973504,"K06377.01",7.3094,-0.01752,33.1992694888259,-0.578002958579882
"FALSE POSITIVE",4055092,"K06379.01",7.2051,0.001488,2.45711075936279,-1.31143610013175
"FALSE POSITIVE",4067549,"K06380.01",7.1957,0.01396,16.5028260591735,-18.001386962552
"FALSE POSITIVE",4069213,"K06382.01",7.7952,0.004114,6631.60394986843,-2.60670640834575
"FALSE POSITIVE",4075064,"K06383.01",-1,0,-0.5,5.79673684210526
"FALSE POSITIVE",4076952,"K06385.01",-1,0.009674,-0.28057881,-0.0786281859070465
"FALSE POSITIVE",4078693,"K06386.01",7.5778,1.044e-05,26.9085398922213,-0.725744089012517
"FALSE POSITIVE",4142768,"K06387.01",7.2135,0.0001794,18.9201676616283,-0.1764
"FALSE POSITIVE",4149684,"K06388.01",-1,0.02482,51.0834331427752,-0.110523880597015
"FALSE POSITIVE",4150703,"K06389.01",7.2926,0.0009165,1.3922040502811,-1.92352941176471
"FALSE POSITIVE",4157488,"K06390.01",-1,-0.04765,76.7202803903185,-2.54401076716016
"FALSE POSITIVE",4160669,"K06391.01",8.6096,-0.001823,27.104414106806,-98.1967654986523
"FALSE POSITIVE",4174507,"K06393.01",7.2029,-0.001468,22.3576276487562,-1.51657060518732
"FALSE POSITIVE",4180396,"K06394.01",-1,-6.875e-05,13.9670388372266,-2.88704761904762
"FALSE POSITIVE",4245897,"K06395.01",-1,-0.07481,-0.080170908,0.450834575260805
"FALSE POSITIVE",4252226,"K06396.01",7.8302,-0.0007928,34.0019923267486,0.0256176911544228
"FALSE POSITIVE",4261960,"K06397.01",7.1721,-0.002757,3.52546630254173,2.26995827538248
"FALSE POSITIVE",4269252,"K06398.01",4.2834,-0.0002055,4.09094666720984,-40.4944785276074
"CANDIDATE",4274071,"K06399.01",7.1746,-7.025e-05,1.73939119158049,-2.79535864978903
"FALSE POSITIVE",4281895,"K06400.01",-1,-0.009392,131.900575972776,-0.329985052316891
"CANDIDATE",4282390,"K06401.01",7.825,-4.096e-05,2.04945121454303,1.12866028708134
"FALSE POSITIVE",4284147,"K06402.01",7.8144,-6.109e-05,1.15126840866205,0.77874651810585
"FALSE POSITIVE",4349935,"K06403.01",7.6891,-7.481e-05,0.61130484360327,-0.330901033973412
"FALSE POSITIVE",4352168,"K06404.01",-1,-0.0671,-0.5,0.0983373313343328
"FALSE POSITIVE",4356621,"K06405.01",7.3371,-2e-05,1.23938833825321,-0.293333333333333
"FALSE POSITIVE",4357985,"K06406.01",7.2224,-0.0003392,1.39021203308765,-0.263730158730159
"FALSE POSITIVE",4367544,"K06407.01",-1,-0.03069,227.619360936642,-32.2634730538922
"FALSE POSITIVE",4372410,"K06408.01",7.65,-6.132e-05,5.5443519739914,-27.7989743589744
"FALSE POSITIVE",4372961,"K06410.01",7.801,0,0.0111826785984361,0.224434628975265
"FALSE POSITIVE",4375101,"K06411.01",7.4058,0.007595,34.8417271863314,1.9078729281768
"FALSE POSITIVE",4380283,"K06412.01",-1,0,28.4011492824229,-2.63582887700535
"FALSE POSITIVE",4445630,"K06414.01",-1,0,-0.42514406,-0.954775449101796
"FALSE POSITIVE",4446411,"K06415.01",6.627,-0.0008379,12.9893896953461,-0.731256281407035
"FALSE POSITIVE",4454219,"K06416.01",7.9007,-0.0179,1.7769707013139,0.805201793721973
"FALSE POSITIVE",4456622,"K06417.01",7.2244,9.677e-05,81.7050659356597,-0.547809239940387
"FALSE POSITIVE",4482738,"K06418.01",7.3573,0,2.16079804072497,-44.6426605504587
"FALSE POSITIVE",4484312,"K06419.01",7.2581,-2.355e-05,2.02564314296266,-0.0991017964071856
"FALSE POSITIVE",4484356,"K06420.01",4.3268,-0.0003087,203.635012789088,-0.00190149700598802
"FALSE POSITIVE",4489844,"K06421.01",7.1934,-2.345e-05,2.47058882963077,-17.1591633466135
"FALSE POSITIVE",4540632,"K06422.01",-1,0.01641,-0.5,0.182829341317365
"FALSE POSITIVE",4544623,"K06423.01",-1,0.002426,1.15604631397252,10.2633333333333
"FALSE POSITIVE",4565985,"K06424.01",12.159,7.026e-05,9.07834469789647,11.640625
"FALSE POSITIVE",4569590,"K06426.01",-1,0.001265,74.6354147207727,1.59185714285714
"FALSE POSITIVE",4574310,"K06427.01",-1,0,525.599502060723,-0.135065868263473
"FALSE POSITIVE",4578594,"K06429.01",7.8878,-0.01211,6.33804739122473,1.08747005988024
"FALSE POSITIVE",4587448,"K06430.01",-1,5.683e-05,3.95861901018118,-0.427335285505124
"FALSE POSITIVE",4633434,"K06431.01",7.2733,-0.0004779,21.7771396713619,0.0684940119760479
"FALSE POSITIVE",4661634,"K06432.01",7.8803,0.005166,3769.9141934283,-0.0433961424332344
"FALSE POSITIVE",4665989,"K06433.01",-1,0,-0.38357463,-0.157481259370315
"FALSE POSITIVE",4671584,"K06434.01",7.1674,-0.00265,13.8422520661284,16.7311669128508
"FALSE POSITIVE",4678171,"K06435.01",-1,0.0402,-0.5,-0.648420268256334
"FALSE POSITIVE",4681152,"K06436.01",-1,-0.0007326,72.3464861461197,9.22525547445255
"FALSE POSITIVE",4725292,"K06437.01",-1,0.001355,1.34017954393269,0.241783439490446
"FALSE POSITIVE",4729553,"K06438.01",-1,0,386.067548469043,0.299936440677966
"FALSE POSITIVE",4736208,"K06439.01",-1,0,-0.5,2.98149171270718
"FALSE POSITIVE",4737302,"K06441.01",-1,-0.003404,1364.98953580714,0.0500239234449761
"FALSE POSITIVE",4739194,"K06442.01",-1,0,-0.31460288,0.864071856287425
"FALSE POSITIVE",4739565,"K06443.01",7.5991,-1.784e-05,1.74385248587674,-0.0511209016393443
"FALSE POSITIVE",4740688,"K06444.01",7.2305,0.003674,1.32130087758085,-97.0022099447514
"FALSE POSITIVE",4753988,"K06445.01",7.6455,-0.02469,67.0456938763348,2.17880055788006
"FALSE POSITIVE",4757331,"K06446.01",7.2258,0.002445,969.806194131317,0.333008849557522
"FALSE POSITIVE",4758350,"K06447.01",-1,-6.171e-05,0.670270868882285,0.791071428571429
"FALSE POSITIVE",4758368,"K06448.01",-1,0,2500.9550581624,0.535871886120996
"FALSE POSITIVE",4768756,"K06451.01",7.6718,0.0002245,3.0871939084444,-0.0027534358974359
"FALSE POSITIVE",4769824,"K06452.01",7.1766,0.00276,0.30292526393345,4.79290780141844
"FALSE POSITIVE",4773155,"K06453.01",-1,0,-0.5,-0.321077844311377
"FALSE POSITIVE",4839180,"K06456.01",-1,0.0008497,-0.47802475,-0.255022421524664
"FALSE POSITIVE",4840263,"K06457.01",7.4024,0,143.522159539896,-4.25183016105417
"FALSE POSITIVE",4840818,"K06458.01",7.3595,0.0005074,779.362800564658,-0.0068955223880597
"FALSE POSITIVE",4847832,"K06459.01",-1,0,-0.44218173,0.0529730134932534
"FALSE POSITIVE",4851217,"K06460.01",-1,0,-0.087358895,-2.23975609756098
"FALSE POSITIVE",4851338,"K06461.01",6.8643,0.0003469,1.66427182514034,-2.91904761904762
"FALSE POSITIVE",4851356,"K06462.01",7.7283,0.0002683,1.3023429217794,0.981336696090794
"FALSE POSITIVE",4862332,"K06463.01",7.2857,0.0003419,1.92160582460391,-15.9519191919192
"FALSE POSITIVE",4862625,"K06464.01",7.4152,0.001349,24.3102664435787,0.527474747474748
"FALSE POSITIVE",4862625,"K06464.03",6.6786,0.0002135,5.8263376467139,-1.03259896729776
"FALSE POSITIVE",4863369,"K06465.01",7.2787,0.002231,1.57515441246237,-41.2698717948718
"FALSE POSITIVE",4863753,"K06466.01",7.6093,2.934e-05,2.21939424592138,-96.7061403508772
"FALSE POSITIVE",4902030,"K06467.01",-1,0,-0.46445144,0.154041916167665
"FALSE POSITIVE",4908495,"K06468.01",-1,0.001758,45.8570326236937,0.100514242878561
"FALSE POSITIVE",4912589,"K06469.01",7.6603,0.00176,24.1386976277279,-0.203502994011976
"FALSE POSITIVE",4914709,"K06470.01",7.1449,-0.0001576,2.01735866444553,0.77175519630485
"FALSE POSITIVE",4914737,"K06471.01",7.1713,-0.0001896,1.06800477066309,0.0394163879598662
"FALSE POSITIVE",4917014,"K06472.01",6.9137,-2.966e-05,4.52672198848967,92.0699300699301
"FALSE POSITIVE",4931073,"K06473.01",8.4689,-0.0007475,18.8399500263012,0.29812874251497
"FALSE POSITIVE",4932691,"K06474.01",8.539,0.004688,7.01123387082821,-0.312929745889387
"CANDIDATE",4939265,"K06475.01",-1,0.0006962,0.0608428079882525,-5.89584
"FALSE POSITIVE",4940201,"K06476.01",7.3114,-0.01044,6.95224618969501,0.845866851595007
"FALSE POSITIVE",4946680,"K06477.01",7.1746,0.0008355,4.82989200801706,5.47144846796657
"FALSE POSITIVE",4947726,"K06478.01",-1,-0.02198,521.131642753792,0.216077844311377
"FALSE POSITIVE",4948863,"K06479.01",7.1913,-0.008531,29.5488077949029,-0.504948755490483
"FALSE POSITIVE",4949214,"K06481.01",-1,0.06518,148.886269304772,51.2826704545455
"FALSE POSITIVE",4950557,"K06483.01",8.3638,0.002311,44.731603836202,0.0302923538230885
"FALSE POSITIVE",5000179,"K06485.01",-1,0.0001351,1.35611861333584,-1.11047550432277
