"koi_disposition","kepid","kepoi_name","tce_model_dof","tce_nkoi","tcet_ingress","tcet_depth","tce_max_sngle_ev","tce_cap_stat","tce_rb_tcount4","tce_fwm_sdeco","tce_fwm_prao","tce_dicco_msky","tce_dikco_mdec","tce_period_sn","tce_dor_sn","tce_fwm_sdec_sn"
"FALSE POSITIVE",10405482,"K08009.01",58710,1,2.481,42.13,3.073,1.378,2,1.893,-0.0002794,0.7114,-0.63761,37413.1416459313,0.114767336576081,75860.0733652313
"FALSE POSITIVE",10405546,"K08010.01",40170,1,1.142,20.98,4.482,0.6978,1,-2.899,3.097e-05,2.1425,-1.6524,71050.6091204468,0.831846812962217,118311.480099502
"CANDIDATE",10407191,"K08011.01",-1,1,2.507,21130,34.11,9.074,0,-0.1381,0.0001642,0.50035,0.3719,-0.934207,-2.3950975,1766072.56505576
"CANDIDATE",10452252,"K08012.01",239.3,1,0.5471,870.3,8.478,1.389,0,1.071,0.001705,0.1411,1.5738,25859.9932818273,0.269817911978261,119180.66
"FALSE POSITIVE",10462462,"K08013.01",2773,1,3.352,19790,7.628,26.75,0,0.158,-0.0003239,0.14692,0.21869,219369.126897464,225.002782153512,2406102.22222222
"FALSE POSITIVE",10470882,"K08014.01",43990,1,0.4441,78.83,3.22,1.861,0,0.4997,0.0003042,1.0452,0.68925,68721.1775528979,0.706739011232705,85024.2839285714
"FALSE POSITIVE",10470993,"K08015.01",56300,1,0.9787,27.15,3.259,0.4486,0,-3.57,6.471e-05,3.5954,-2.4834,58926.4235363907,0.864546697115256,87422.1614678899
"FALSE POSITIVE",10471005,"K08016.01",46810,1,1.071,33.73,3.397,-0.7008,0,-1.636,-2.565e-05,1.3911,0.76842,71349.5732438814,0.792718940091933,116987.434889435
"FALSE POSITIVE",10471055,"K08017.01",49110,1,0.9707,45.3,3.34,2.192,0,-5.092,6.35e-05,0.99133,-0.6367,73565.6996990372,0.940788051262184,115875.486618005
"FALSE POSITIVE",10471204,"K08018.01",56600,1,0.3526,51.87,4.692,1.245,1,-0.5072,-7.194e-05,2.8809,-2.4088,54823.0631476969,0.691698203344006,85852.5387387387
"FALSE POSITIVE",10471243,"K08019.01",54290,1,1.238,50.67,3.387,1.729,1,-4.941,7.176e-05,2.4623,-1.2025,53615.4367348814,0.58408821662843,81287.2303754266
"FALSE POSITIVE",10471296,"K08020.01",35550,1,0.2174,26.26,4.23,-0.2875,0,-2.012,-2.709e-05,4.3622,-2.8608,56776.0725751532,0.498655656243542,82839.7756521739
"FALSE POSITIVE",10535886,"K08021.01",49300,1,0.6689,47.48,3.239,-4.092,1,-0.1545,0.0001262,5.2684,-3.8599,74463.3088247021,0.49547742179118,103580.709327549
"FALSE POSITIVE",10535897,"K08022.01",38340,1,0.9076,17.29,3.186,3.265,0,-0.1186,1.063e-06,2.6903,-1.9705,51589.1485717443,0.545419276230132,83431.4632867133
"FALSE POSITIVE",10535926,"K08023.01",39470,1,0.0002586,26.23,3.317,0.4645,1,-1.295,-7.837e-05,2.3427,-1.9689,51129.3519806372,0.487404045560294,69528.7190684134
"FALSE POSITIVE",10535991,"K08024.01",47420,1,0.489,57.13,3.527,1.176,0,1,0.0001546,4.1726,-1.5878,53755.8001634984,0.438261984990044,87128.7189781022
"FALSE POSITIVE",10536177,"K08025.01",45970,1,1.908,34.24,3.691,1.716,1,-0.5357,-9.384e-05,1.3258,-1.1224,79536.3516333745,0.643392384770297,131475.70523416
"CANDIDATE",10536241,"K08026.01",8513,1,0.3685,59.71,4.261,5.287,0,0.722,0.0001373,0.40037,0.40445,75935.9634860624,0.373018093528647,104023.074074074
"FALSE POSITIVE",10614845,"K08027.01",-1,1,1.723,164.3,7.449,5.242,0,-4.538,-3.715e-05,4.6549,-0.5562,-0.573768,-2.3201553,554112.039397451
"FALSE POSITIVE",10616829,"K08028.01",29560,1,1.824,97210,420.1,0,0,-0.08441,0.02008,0.19792,-0.055358,21935278.11113,400.084384609835,243104857.86802
"FALSE POSITIVE",10686909,"K08029.01",22420,1,3.269,24.01,2.941,1.832,1,-1.603,0.0001292,5.1812,-4.2073,69297.1150461683,0.641952021715767,101524.544491525
"FALSE POSITIVE",10730250,"K08030.01",2658,1,0.01875,130.5,3.625,-13.71,1,0.8016,0.01689,10.8,-0.76451,115172.070918161,0.308265320762131,109401.328018223
"CANDIDATE",10790401,"K08031.01",418.3,1,1.314,434.2,5.283,5.769,0,-1.281,6.438e-05,0.44284,-0.22498,38867.1806352529,0.524995892444661,252029.130890052
"FALSE POSITIVE",10801951,"K08032.01",36360,1,1.109,64.22,3.358,11.33,0,0.8578,-6.55e-05,0.42928,-0.13577,76304.3057972215,0.509939236980139,110679.282758621
"CANDIDATE",10844823,"K08033.01",133.9,1,1.609,842.5,5.847,2.552,0,0.5721,0.0005076,10.138,5.3453,70930.0731350943,0.268686854668001,123444.47314578
"FALSE POSITIVE",10862284,"K08034.01",6248,1,1.594,263.5,4.717,-15.26,0,12.04,-0.02967,0,0,83997.3729895563,0.61954850234555,0
"CANDIDATE",10862759,"K08035.01",1967,1,0.03093,108.1,3.801,6.266,0,1.007,0.0001246,0.91408,-0.45585,105859.945787783,0.348418366292232,184963.601532567
"FALSE POSITIVE",10877024,"K08036.01",46610,1,1.95,168,3.545,16.93,1,0.6055,-0.000177,1.1183,-1.0089,101001.276476616,1.34449298502182,197095.951020408
"CANDIDATE",10920281,"K08037.01",120.1,1,0.06845,1874,9.936,4.349,0,-0.7261,0.0007674,0.22082,-0.23302,80976.875422147,0.313515528141655,205751.438297872
"FALSE POSITIVE",10920420,"K08038.01",31720,1,1.131,42.2,4.696,6.854,24,-0.5641,-4.555e-05,2.1346,0.35634,95701.9261284079,1.25086439398586,268367.516666667
"CANDIDATE",11032748,"K08039.01",1684,1,2.045,163.3,2.964,5.59,0,2.79,0.0003066,1.0541,0.61827,68155.3181226707,0.595497873058752,111795.81797235
"FALSE POSITIVE",11098004,"K08041.01",136.2,1,0.04085,789.9,17.27,-1.401,0,0.1669,-0.0001022,5.6052,4.6226,39462.2567817071,1.62229593758935,430917.840707965
"FALSE POSITIVE",11135119,"K08042.01",113.8,1,0.04711,581.1,4.69,5.667,0,0.2654,0.0002534,0.35129,-0.44557,127518.32551157,0.315533387254005,292131.461077844
"CANDIDATE",11139682,"K08043.01",3662,1,0.0183,104.5,3.412,1.991,0,0.002893,-0.0001498,0.21739,-0.43621,82647.6700227745,0.234995571817029,86655.6957295374
"FALSE POSITIVE",11145726,"K08044.01",29330,1,0.5791,59.6,7.383,0.7148,0,8.197,-3.934e-05,7.5238,7.6574,50949.8984483567,0.750519664975349,264784.929347826
"FALSE POSITIVE",11152950,"K08045.01",7007,1,1.261,57.93,3.714,-0.8853,1,15.08,-0.0002824,9.642,6.5319,152301.870543501,0.449086258232582,211248.047619048
"CANDIDATE",11182706,"K08046.01",340.4,1,1.486,1134,6.405,3.268,0,0.1175,-3.882e-07,0.41621,-0.25741,68874.9173563344,11.488266238487,1222162.325
"CANDIDATE",11294822,"K08047.01",122.8,1,0.9012,688.1,5.209,2.655,0,1.566,0.000643,2.0153,-1.1854,56935.0625872144,0.167639447787872,99526.3995943205
"CANDIDATE",11296205,"K08048.01",274.1,1,1.344,256.9,4.843,1.674,0,-2.329,-0.0003128,0.64282,-0.043987,24624.4146679984,0.369886070982179,73859.4021084337
"FALSE POSITIVE",11348086,"K08049.01",103.7,1,1.338,242.1,5.235,4.98,0,-1.059,-8.227e-05,1.6006,-1.5789,55369.8058492768,0.0579439715192037,143829.49122807
"CANDIDATE",11350634,"K08050.01",431.9,1,0.4312,235.7,4.722,3.138,0,0.3365,-8.767e-06,1.0836,1.1484,31255.4732724668,1.38274676346333,282272.431034483
"FALSE POSITIVE",11357185,"K08051.01",208.7,1,2.206,533.3,4.685,3.134,0,-0.1846,0.000194,3.5161,0.62594,61789.3799346878,2.13766830765579,222489.180995475
"CANDIDATE",11358305,"K08052.01",6786,1,1.618,82.8,3.135,7.167,0,0.6521,-6.347e-05,0.25222,0.26357,160043.321740192,0.801794602422166,226722.493087558
"CANDIDATE",11392362,"K08053.01",5764,1,3.251,125.2,3.335,6.743,0,-0.4027,-2.795e-05,0.89375,-0.87986,56668.9729309379,0.287062893579585,91352.0556586271
"CANDIDATE",11443757,"K08054.01",1710,1,2.823,336,3.144,4.754,0,-0.6642,-0.000315,0.37443,-0.077814,84206.640226455,0.450471013164836,265390.516129032
"CANDIDATE",11453349,"K08055.01",6304,1,0.04778,66.59,3.7,5.584,0,-0.9169,0.0001278,1.7923,-1.5177,121538.461538462,0.244829082710508,105578.854389722
"FALSE POSITIVE",11560397,"K08056.01",43220,1,1.004,34.88,4.079,3.401,0,-4.5,-8.755e-05,3.6733,-2.2607,51277.5985384436,1.19980037652227,170247.841924399
"FALSE POSITIVE",11565903,"K08057.01",364.1,1,2.288,489.4,4.429,7.48,0,0.3954,0.0001956,0.079648,0.19363,126562.570903174,2.28000221521939,367090.148148148
"FALSE POSITIVE",11601597,"K08058.01",46880,1,1.936,22.44,3.856,7.256,0,0.6772,1.292e-05,2.8236,1.0543,60882.7181886444,2.83193740102648,161698.136807818
"FALSE POSITIVE",11661803,"K08060.01",108.4,2,1.22,2431,11.79,6.169,0,1.884,0.002781,1.0771,0.32417,199824.388986451,2.81714879212761,234663.599056604
"FALSE POSITIVE",11661803,"K08060.02",170.4,2,2.502,2107,13.66,2.716,0,3.312,0.004666,2.0348,0.5998,87200.0345491101,1.71422432099892,214435.689655172
"CANDIDATE",11709006,"K08061.01",100,1,1.468,219.5,11.27,0,0,-11.34,-0.00127,13.553,-10.151,62467.7376091557,0.150216761772682,43353.5965217391
"CANDIDATE",11714107,"K08063.01",379.4,1,2.744,529,5.685,7.579,0,0.4036,-0.0001985,0.18817,0.0019788,46340.9894013131,0.294117475667013,134325.018867925
"FALSE POSITIVE",11724094,"K08064.01",19730,1,0.6563,35.29,3.621,5.242,0,1.825,-0.0001255,2.5239,-0.80982,95786.9397077526,0.397315508005018,91074.6563071298
"FALSE POSITIVE",11774383,"K08065.01",17340,1,0.8739,69640,4.171,11.71,0,0.2833,0.001425,7.0038,-0.62845,50856.8607515739,1.0645221812261,10792716.8466523
"FALSE POSITIVE",11804952,"K08066.01",808.7,1,1.166,425.8,3.141,5.98,0,-0.6186,0.0001863,0.28241,-0.16514,180984.771472423,0.462021764503529,270752.962162162
"FALSE POSITIVE",11819135,"K08067.01",2523,1,1.472,75780,259.4,162.6,0,-0.164,0.0003595,0.0091322,-0.074768,5659923.63117967,251.258291299272,18461337.2693727
"CANDIDATE",11904835,"K08068.01",7450,1,2.064,195.3,3.546,3.998,0,-0.7544,0.0001766,0.8839,-0.21021,48303.5768971642,0.330204826474532,103031.229508197
"FALSE POSITIVE",11918793,"K08069.01",111.8,1,0.1261,2802,9.474,1.584,0,14.72,0.0009385,5.5282,6.4075,7707.37216068931,3.54745818952028,201866.78313253
"FALSE POSITIVE",11922290,"K08070.01",242,1,1.837,350.9,3.244,3.451,0,1.422,-7.2e-05,2.7597,2.264,86053.5104506736,0.131693018671455,90500.1531531531
"FALSE POSITIVE",11966668,"K08071.01",333,1,4.905,967.2,4.071,3.155,0,-1.822,0.0004626,2.618,-2.5262,29988.1272680269,0.510337694998538,91142.7246376812
"FALSE POSITIVE",11967872,"K08072.01",759.3,1,2.116,397,4.758,3.205,0,-1.318,0.0004599,1.1441,0.79112,29834.279903552,0.313970922502958,96731.0441458733
"FALSE POSITIVE",12004656,"K08073.01",15930,1,1.857,153.4,2.921,2.374,0,2.871,6.746e-05,5.41,0.53275,62846.7089601536,3.65289698822865,110567.778508772
"FALSE POSITIVE",12008916,"K08074.01",1364,1,0.455,165.9,3.084,3.213,0,0.1048,-2.374e-05,0.2936,0.18666,74292.3375728338,3.62188354198021,458429.172727273
"FALSE POSITIVE",12021943,"K08075.01",22610,1,5.007,33.76,3.647,8.409,0,-2.066,-1.18e-05,1.0812,1.1336,45574.6688197123,0.477464949616957,95760.9791271347
"CANDIDATE",12156930,"K08076.01",1306,1,1.267,96.34,2.586,6.173,0,1.289,0.0002987,2.5834,0.56601,59019.1814476971,0.488398524416871,100731.861111111
"CANDIDATE",12266099,"K08077.01",393.1,1,0.01012,298.5,4.341,4.022,0,0.1771,0.0002434,0.33593,0.22798,115917.249168677,0.303489082199154,97894.1326923077
"CANDIDATE",12307496,"K08078.01",23880,1,0.7178,3483,4.725,9.97,0,-2.996,0.0004018,3.1597,-0.53355,153217.012410269,1.04136222562642,425353.066666667
"FALSE POSITIVE",12419303,"K08079.01",32110,1,0.4733,141.9,3.624,4.704,0,-3.793,0.0001202,3.9891,-3.9649,49087.7093844601,0.492560688686816,103684.789473684
"FALSE POSITIVE",12453855,"K08080.01",-1,1,0.1938,1794,3.202,16.25,0,1.131,-0.002435,1.8535,-0.02829,-0.559642,-2.9918243,1936526.56603774
"FALSE POSITIVE",12459808,"K08081.01",50590,1,1.091,14.92,3.77,8.974,0,-1.112,-3.226e-05,2.0934,-1.4443,43598.1916629065,2.13476317922898,123640.036144578
"CANDIDATE",12602999,"K08082.01",7393,1,1.519,74.04,3.598,6.886,0,-0.4515,6.855e-05,0.4849,-0.42497,184727.910667295,0.742941974580308,266417.80927835
"FALSE POSITIVE",12644020,"K08083.01",236.5,1,0.02457,826.8,4.159,5.76,0,2.572,0.001537,0.60171,-0.10593,61952.1975496489,0.251937823238421,90826.5859649123
"FALSE POSITIVE",2010152,"K08084.01",641.8,1,6.483,318.6,6.035,2.38,0,-1.035,7.608e-06,0.72907,-0.16763,32898.8744034732,1.65399713942996,111883.976119403
"CANDIDATE",2284957,"K08085.01",794.8,1,8.01,303.4,6.178,1.665,0,-1.736,0.0001729,2.3979,-2.4062,31703.9344832541,0.459731360964673,76319.9959432049
"FALSE POSITIVE",2712825,"K08086.01",3594,1,0.4419,89.26,3.794,5.991,0,-0.8512,3.363e-05,0.42923,0.43386,246425.785281715,1.7233707126416,238930.716981132
"FALSE POSITIVE",3443582,"K08087.01",26630,1,3.504,4946,5.522,16.57,0,-0.4266,8.136e-05,0.013523,0.08053,277007.964001286,1.65554971499755,437401.952326901
"FALSE POSITIVE",3533483,"K08088.01",145.1,1,8.664e-08,569,6.543,4.586,0,-1.266,-0.000214,3.6254,-3.1192,69878.1494313338,0.159748099397776,101447.921259843
"CANDIDATE",3663850,"K08089.01",264.4,1,1.494,857,5.792,2.771,0,-0.7152,-0.0001546,0.31484,-0.29983,132168.694969435,0.754703729675092,162333.60251046
"FALSE POSITIVE",3954211,"K08090.01",36870,1,0.6602,1853,62.21,-14.36,0,17.58,-0.006503,5.8821,5.2468,212118.702750551,2.92966558050601,415463.212765957
"FALSE POSITIVE",4056579,"K08091.01",159.5,1,1.514,799.7,6.591,4.373,0,0.9951,-0.0002194,0.71321,0.5807,132263.665772666,0.169221430795299,200946.492307692
"FALSE POSITIVE",4276445,"K08092.01",312,1,0.5517,487.2,6.144,4.976,0,0.03271,0.0003174,0.74427,0.32965,26043.5927067283,0.205775113563624,70922.2144144144
"FALSE POSITIVE",4371172,"K08093.01",763.7,1,1.77,459.3,8.703,-0.08554,0,2.565,0,0.085576,0.23887,56993.0139951167,4.13143599593111,130566.741721854
"FALSE POSITIVE",4557341,"K08094.01",192.2,1,0.04265,150.8,5.987,0.4212,0,-0.1914,6.133e-06,1.8275,-0.29233,72840.8628900133,0.388319502899543,158775.788
"FALSE POSITIVE",4645492,"K08095.01",160.3,1,1.479,384.3,6.744,2.08,0,1.277,-6.814e-05,3.2332,0.51505,67985.1301513213,0.24973845563483,99875.9170854271
"FALSE POSITIVE",4738095,"K08096.01",216.7,1,4.12,242.2,7.039,3.548,0,0.6025,0.0002908,3.638,-0.24923,61763.9556480219,0.293094672349616,86585.5369565217
"FALSE POSITIVE",4763020,"K08097.01",421.1,1,0.3394,92.58,6.383,1.474,0,0.5289,0.0002213,1.7351,-0.45756,41035.6237386175,0.752507990497117,77982.8121330724
"FALSE POSITIVE",5128966,"K08098.01",39980,1,1.498,31480,30.4,-3.455,0,-3.483,0,4.287,-4.6935,274587.157458879,2.09869547301965,729864.547101449
"FALSE POSITIVE",5288744,"K08099.01",106.4,1,1.308,330.6,6.709,2.018,0,-0.6587,-0.0004144,2.7,-2.0987,60741.1924242562,0.131005018497974,122451.809090909
"FALSE POSITIVE",5305225,"K08100.01",635.8,1,3.91,377.7,7.555,-1.795,0,-1.226,0.0004828,1.7372,0.57178,16542.9179596338,2.57604717308807,130023.823151125
"FALSE POSITIVE",5598216,"K08101.01",732,1,4.831,337.2,8.848,2.017,0,-0.4668,-0.0003329,2.7641,0.16683,31809.4856399631,0.468356517197278,148602.290909091
"FALSE POSITIVE",5637036,"K08102.01",134.5,1,1.991,922.6,6.156,5.177,0,-0.003163,0,0.048937,0.010322,135691.846351564,11.6812589723679,298485.175182482
"FALSE POSITIVE",5647008,"K08103.01",23420,1,0.9738,6229,26.85,10.2,0,-3.022,0.0005511,0.33386,-0.45008,197997.183035836,0.841435313362514,358399.570175439
"FALSE POSITIVE",5709226,"K08104.01",267.3,1,1.305,617.7,8.479,4.073,0,-0.3125,-0.0005874,1.9861,1.8938,40307.891217685,0.296817563837113,118364.604046243
"FALSE POSITIVE",5775090,"K08105.01",327.7,1,0.3519,670.5,6.243,3.52,0,-4.148,0.0008457,1.758,-1.9587,19747.1801210507,1.59221270469427,91361.7327394209
"FALSE POSITIVE",5791705,"K08106.01",232.5,1,0.9962,307.7,6.885,3.542,0,-0.7491,5.379e-05,1.6302,1.1093,66264.5092680275,0.417071016055255,145027.038869258
"CANDIDATE",5802205,"K08107.01",638.7,1,5.936,80.05,5.549,1.849,0,-1.284,8.846e-05,2.796,-2.0081,45961.475858893,1.37359882804034,58961.2629310345
"FALSE POSITIVE",5812648,"K08108.01",58830,1,11.98,122.5,3.614,7.595,0,-0.2373,2.052e-05,0.29972,-0.05056,41772.6502031846,7.31599737969044,190746.530232558
"CANDIDATE",5858919,"K08109.01",125.4,1,0.5828,164.1,5.465,1.379,0,-3.163,0.0001686,0.8999,0.67864,80378.8004041517,0.179185294155505,86895.8181818182
"FALSE POSITIVE",5872139,"K08110.01",586.5,1,6.296,1536,5.437,3.104,0,-0.9553,-0.0004672,0,0,10189.9102055007,4.31110169938596,251117.286585366
"CANDIDATE",5955197,"K08111.01",827.4,1,12.6,982.4,6.133,2.436,0,0.9758,-0.0003542,0,0,29133.5933256038,1.92065935782055,226801.214285714
"FALSE POSITIVE",5955427,"K08112.01",451.6,1,0.005734,545.9,7.422,3.635,0,2.155,-0.0003909,2.907,0.15584,40333.5653963738,0.917736552313491,116518.104519774
"FALSE POSITIVE",5956977,"K08113.01",343,1,1.058,438.9,4.44,2.739,0,0.4992,0.0001071,0.31934,-0.18165,272965.393794749,0.487193150032635,352542.384615385
"FALSE POSITIVE",6043574,"K08114.01",131.3,1,2.11,411.2,4.542,4.911,0,0.8608,-0.0001055,1.6429,-1.4882,74721.4915371005,0.119460711846879,211854.764102564
"FALSE POSITIVE",6049470,"K08115.01",359.6,1,5.211,87.71,9.359,0,0,-7.078,-0.0001008,4.4505,-7.025,57104.502836908,0.997327247625046,44236.4411134904
"FALSE POSITIVE",6105359,"K08116.01",554.2,1,3.026,286.5,5.217,3.76,0,1.26,0.0001612,2.69,-2.2568,41075.8376809977,0.491378918572199,140523.254237288
"FALSE POSITIVE",6114140,"K08117.01",46300,1,2.521,637.7,24.3,5.072,0,-2.616,0.0005122,4.9637,-4.0581,121915.361434771,0.707135531825241,193513.285046729
"FALSE POSITIVE",6119605,"K08118.01",112.8,1,0.8079,1961,25.12,2.428,0,-1.352,-0.0001911,0.37478,-0.40318,23409.5074794537,0.835810724436255,232948.056179775
"FALSE POSITIVE",6230649,"K08119.01",189.6,1,4.237,392.5,10.36,3.871,0,-7.576,0.003153,7.534,-3.9807,95962.1981977305,2.37561644876353,222050.780748663
"FALSE POSITIVE",6286633,"K08120.01",572.4,1,0.1977,10.12,9.999,-0.1665,0,-0.6911,-6.826e-05,2.0371,1.6629,68201.3667155432,0.532198279239266,22404.0688172043
"FALSE POSITIVE",6451125,"K08121.01",767.9,1,2.531,409.6,6.422,3.334,0,-5.556,0.008352,7.7449,-1.858,113559.080962801,2.72537990853769,364307.452173913
"CANDIDATE",6507334,"K08122.01",697.2,1,0.6019,419.1,6.217,3.05,0,-0.1472,-0.0004041,0.15889,-0.042868,111035.244970798,0.20030798332566,142839.282312925
"FALSE POSITIVE",6516529,"K08123.01",352.9,1,2.19,471.2,7.485,3.518,0,-0.3199,0.000775,1.2401,0.72839,63046.0068059765,0.418428664502498,249514.886904762
"FALSE POSITIVE",6521526,"K08124.01",192.9,1,2.77,3611,8.174,-0.1143,0,0.2462,-0.002399,0.33158,0.41215,35657.2860307201,0.366070748156167,180012.909871245
"FALSE POSITIVE",6600492,"K08125.01",761.6,1,7.829,473.9,8.657,3.77,0,-2.52,-0.000422,3.4019,-2.5491,29673.0648744091,2.27055596685879,115578.104395604
"FALSE POSITIVE",6685403,"K08126.01",466,1,2.166,750.1,7.287,4.8,0,0.5403,0.00336,2.9062,-0.44902,22062.6030298732,1.29090026606399,92006.5720524017
"FALSE POSITIVE",6846544,"K08127.01",358.9,1,3.747,179.3,6.135,1.062,0,-2.127,-6.595e-05,5.302,-2.094,40678.910878198,0.363000428056071,76225.4936936937
"FALSE POSITIVE",6848529,"K08128.01",444.7,1,7.655,752.4,21.73,7.133,0,-0.4306,0.0003356,4.896,-3.6342,45740.4236499518,3.5594499102979,724417.979452055
"FALSE POSITIVE",6887321,"K08129.01",33690,1,0.9096,19.16,3.754,-2.21,0,-2.874,0.0001428,3.1237,-0.5941,71392.1433494142,0.558468175342231,80132.6363636364
"FALSE POSITIVE",6953281,"K08130.01",33560,1,1.126,285.1,5.587,-3.064,0,-5.193,0.0006273,4.2634,-2.1833,43270.2995694262,0.350631357657002,102977.252427184
"FALSE POSITIVE",7020168,"K08131.01",195.5,1,2.659,1000,8.278,4.185,0,-0.7826,4.617e-05,0.62495,0.48529,48778.5563968498,0.311155561093875,182716.407725322
"FALSE POSITIVE",7049771,"K08132.01",565.4,1,7.26,403.2,5.842,6.412,0,-0.5257,4.941e-06,1.1287,-0.96398,35261.3401300236,0.823080327390002,293631.131034483
"FALSE POSITIVE",7053328,"K08133.01",144.4,1,2.157,365.3,7.735,4.333,0,0.07152,9.305e-05,3.0553,2.0946,86731.9520141278,0.217347493336659,261332.82208589
"FALSE POSITIVE",7106437,"K08134.01",258.5,1,0.7669,186,4.377,4.339,0,-0.3428,-0.000232,1.1348,0.6893,87893.3844488693,0.710767586760718,126518.738872404
"FALSE POSITIVE",7117050,"K08135.01",2271,1,3.177,418,22.39,1.192,0,-0.142,8.184e-05,0.47766,0.012974,33676.0047310654,12.5162763661621,691971.004862237
"FALSE POSITIVE",7185710,"K08136.01",389.7,1,0.02519,512.5,3.809,3.855,0,-0.3068,-0.0007679,1.3705,0.71687,73750,0.242589269939091,141182.920792079
"FALSE POSITIVE",7282872,"K08137.01",153.6,1,1.896,989.7,8.326,2.506,0,-2.173,0,4.0613,1.4051,52492.489593701,2.11496178126587,297705.875
"FALSE POSITIVE",7340624,"K08138.01",694.9,1,9.831,923.5,5.563,5.68,0,0.1391,-0.0009362,0,0,32113.5383331014,0.450085412209223,57405.5200534759
"FALSE POSITIVE",7622473,"K08139.01",334.3,1,0.9935,158,6.161,-6.839,0,0.8064,-0.02554,0,0,5911.71177788387,0.160181338230132,0
"FALSE POSITIVE",7662744,"K08140.01",660.1,1,0.0778,408.5,4.334,3.353,0,-0.2748,0.001474,1.4299,1.3876,38309.9157305755,0.201458905330209,65577.4493192133
"FALSE POSITIVE",7690521,"K08142.01",416,1,0.8404,670.9,4.828,6.174,0,1.522,0.00152,0,0,53621.3411539112,0.455264627116471,95561.8127753304
"FALSE POSITIVE",7747835,"K08143.01",979.4,1,0.2204,316.3,6.751,-0.7779,0,-3.505,-0.0004216,6.5072,-5.2455,19556.4404305306,2.06945290855285,121232.363128492
"FALSE POSITIVE",7762886,"K08144.01",833.8,1,11.8,1199,4.707,2.347,1,7.495,0.001625,0,0,16534.3417512878,1.85395010184698,71394.7651888341
"FALSE POSITIVE",7811537,"K08145.01",238.4,2,0.142,494.2,5.049,3.678,0,0.1273,-3.904e-05,0.72015,0.59334,25407.2791374813,0.755917474146936,65362.0164917541
"FALSE POSITIVE",7811537,"K08145.02",2502,2,2.405,267.9,2.587,6.752,0,-0.8436,0.0007085,0.82893,0.3093,45000.8503762915,0.790288181897324,73891.8576271186
"FALSE POSITIVE",7874976,"K08146.01",601.9,1,2.082,61.79,4.131,3.903,0,-2.345,0.0001241,0.37982,-0.60672,35761.8353871291,0.444546721564123,94957.6478260869
"FALSE POSITIVE",7888957,"K08147.01",127.9,1,0.4858,1077,7.128,2.24,0,0.5745,-0.0009356,2.3177,1.4378,81989.719242347,0.37731240516389,217091.243781095
"FALSE POSITIVE",7900114,"K08148.01",724.1,1,0.8912,442.5,8.478,2.361,0,-0.7917,0.0003133,1.0837,-1.1824,35206.2120160906,1.03905558879473,93728.991416309
"FALSE POSITIVE",7936194,"K08149.01",124.8,1,0.268,150.6,6.202,0.6625,0,0.08328,0.0003139,0.83881,-0.20831,74722.7189420147,1.02085002692781,138749.406349206
"FALSE POSITIVE",7959310,"K08150.01",751.3,1,1.999,201.9,7.247,5.155,0,1.611,-4.675e-05,1.341,-1.2404,32005.3319699072,0.764747344724456,123006.539325843
"FALSE POSITIVE",8012732,"K08151.01",688.3,1,11.42,3989,105,74.44,0,-1.211,-0.0005835,0.11638,-1.2718,300343.872252154,32.5799320662987,2119028.06763285
"FALSE POSITIVE",8028465,"K08152.01",167.8,1,0.857,736.7,6.741,0.4359,0,1.804,-0.0003401,2.3771,-1.5747,91770.0610897971,0.938327840743132,100493.029816514
"FALSE POSITIVE",8129641,"K08153.01",29580,1,1.507,7300,13.89,0.917,0,1.558,-0.0002346,0,2.2445,311206.106399858,8.81084228877729,10113138.6206897
